Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
LMN,2017-02-12,77.98,0.00,0.00,76.90,,,,,,,539.27
LMN,2017-02-13,69.41,0.00,0.01,67.80,,,,,,,538.78
LMN,2017-02-14,59.62,0.00,0.00,61.40,,,,,,,538.89
LMN,2017-02-15,60.89,0.00,0.01,60.40,,,,,,,539.46
LMN,2017-02-16,63.53,0.00,0.00,63.50,,,,,,,539.02
LMN,2017-02-17,81.65,1.93,2.36,82.70,,,,,,,539.45
LMN,2017-02-18,81.05,0.00,0.00,81.30,,,,,,,539.29
LMN,2017-02-19,80.47,0.00,0.00,80.10,,,,,,,539.19
LMN,2017-02-20,80.82,0.00,0.00,78.50,,,,,,,538.97
LMN,2017-02-21,79.68,8.05,10.11,81.70,,,,,,,538.99
LMN,2017-02-22,98.30,28.81,29.31,100.50,,,,,,,539.49
LMN,2017-02-23,98.93,18.46,18.66,97.60,,,,,,,539.23
LMN,2017-02-24,94.85,13.11,13.82,93.20,,,,,,,539.26
LMN,2017-02-25,86.19,5.14,5.96,82.90,,,,,,,538.41
LMN,2017-02-26,82.53,0.99,1.20,87.90,,,,,,,538.94
LMN,2017-02-27,78.28,1.67,2.13,75.40,,,,,,,538.85
LMN,2017-02-28,77.11,1.56,2.02,76.80,,,,,,,538.90
LMN,2017-03-01,74.76,0.00,0.00,74.30,,,,,,,538.54
LMN,2017-03-02,70.46,0.00,0.00,69.50,,,,,,,538.61
LMN,2017-03-03,70.52,0.00,0.00,71.50,,,,,,,538.43
LMN,2017-03-04,67.25,0.00,0.00,68.60,,,,,,,538.59
LMN,2017-03-05,73.52,0.00,0.00,73.60,,,,,,,538.54
LMN,2017-03-06,83.28,2.45,2.94,84.20,,,,,,,539.11
LMN,2017-03-07,88.75,5.78,6.51,89.50,,,,,,,539.04
LMN,2017-03-08,83.91,1.79,2.14,84.00,,,,,,,538.73
LMN,2017-03-09,99.55,15.43,15.50,96.20,,,,,,,538.13
LMN,2017-03-10,126.56,41.92,33.12,134.40,,,,,,,538.59
LMN,2017-03-11,161.29,77.26,47.90,158.10,,,,,,,539.39
LMN,2017-03-12,146.52,62.58,42.71,148.00,,,,,,,538.74
LMN,2017-03-13,142.89,60.04,42.02,142.90,,,,,,,539.20
LMN,2017-03-14,147.07,66.28,45.07,146.80,,,,,,,539.01
LMN,2017-03-15,162.39,79.35,48.86,165.10,,5.86,743.51,869.50,116.95,,539.24
LMN,2017-03-16,198.21,115.95,58.50,194.60,,6.13,751.57,859.58,114.38,,538.94
LMN,2017-03-17,214.43,132.89,61.97,211.20,,6.51,749.10,907.08,121.10,,537.59
LMN,2017-03-18,175.37,95.09,54.22,176.10,,6.70,742.57,921.75,124.14,,537.57
LMN,2017-03-19,202.93,122.26,60.25,204.70,,6.67,752.61,898.38,119.37,,537.84
LMN,2017-03-20,195.04,117.40,60.19,193.20,,6.64,749.15,925.08,123.49,,537.51
LMN,2017-03-21,203.35,136.18,66.97,203.70,,6.93,743.56,925.83,124.51,,537.55
LMN,2017-03-22,192.85,130.14,67.49,193.20,,7.21,744.70,932.21,125.18,,537.50
LMN,2017-03-23,196.28,124.15,63.25,195.50,,7.31,748.66,915.25,122.25,,537.64
LMN,2017-03-24,182.88,100.03,54.70,181.50,,7.58,745.01,922.92,123.88,,537.45
LMN,2017-03-25,176.58,92.93,52.62,176.70,,7.90,748.61,899.96,120.22,,537.16
LMN,2017-03-26,173.62,90.13,51.91,173.70,,8.10,744.83,910.96,122.32,,537.42
LMN,2017-03-27,168.90,85.71,50.75,168.50,,8.22,747.99,911.79,121.90,,537.48
LMN,2017-03-28,159.61,76.86,48.16,161.50,,8.22,753.38,894.54,118.74,,537.59
LMN,2017-03-29,153.62,72.03,46.89,153.10,,8.28,746.49,872.92,116.94,,537.58
LMN,2017-03-30,159.91,81.59,51.02,159.90,,8.33,747.25,877.96,117.50,,537.70
LMN,2017-03-31,180.19,112.83,62.61,180.10,,8.44,753.52,907.33,120.41,,537.68
LMN,2017-04-01,172.60,93.72,54.30,170.40,,8.52,750.07,915.50,122.06,,537.42
LMN,2017-04-02,156.13,77.43,49.59,157.50,,8.59,750.90,901.92,120.11,,537.45
LMN,2017-04-03,155.79,77.12,49.50,155.80,,8.54,751.40,886.33,117.96,,537.54
LMN,2017-04-04,152.48,73.74,48.36,151.30,,8.47,749.74,900.63,120.13,,537.37
LMN,2017-04-05,142.92,64.55,45.17,143.50,,8.48,747.10,901.00,120.86,,537.49
LMN,2017-04-06,141.83,63.68,44.90,141.60,,8.64,739.96,905.50,122.38,,537.57
LMN,2017-04-07,137.80,63.49,46.07,137.20,,8.75,733.81,903.63,123.15,,537.42
LMN,2017-04-08,143.25,65.20,45.52,144.40,,8.70,743.16,885.71,119.19,,537.61
LMN,2017-04-09,150.87,72.73,48.21,150.20,,8.70,749.48,884.13,117.96,,537.58
LMN,2017-04-10,140.92,63.29,44.91,140.10,,8.80,748.44,870.88,116.36,,537.55
LMN,2017-04-11,125.45,60.80,48.47,125.60,,8.74,747.32,874.71,117.05,,537.62
LMN,2017-04-12,141.22,90.18,63.86,142.70,,8.77,741.63,888.96,119.87,,537.64
LMN,2017-04-13,147.57,83.05,56.28,146.00,,8.76,741.67,902.96,121.75,,537.45
LMN,2017-04-14,131.78,54.18,41.11,133.80,,8.85,748.96,897.83,119.88,,537.43
LMN,2017-04-15,130.44,53.25,40.82,127.60,,8.75,752.45,879.83,116.93,,537.43
LMN,2017-04-16,119.52,42.43,35.50,120.30,,8.82,745.77,910.29,122.07,,537.41
LMN,2017-04-17,115.68,38.78,33.52,116.80,,9.01,743.43,875.79,117.81,,537.44
LMN,2017-04-18,124.17,46.54,37.48,122.50,,9.28,746.06,862.13,115.56,,537.43
LMN,2017-04-19,124.94,47.13,37.72,124.70,,9.28,749.01,859.17,114.71,,537.48
LMN,2017-04-20,123.64,46.60,37.69,125.60,,9.60,750.50,867.67,115.61,,537.41
LMN,2017-04-21,133.18,55.92,41.98,132.30,,9.87,755.07,884.58,117.17,,537.56
LMN,2017-04-22,125.37,54.94,43.82,124.50,,10.04,745.68,910.79,122.14,,537.43
LMN,2017-04-23,120.27,54.80,45.56,120.90,,10.19,743.50,884.46,118.96,,537.54
LMN,2017-04-24,121.27,54.75,45.15,120.90,,10.49,740.48,872.71,117.86,,537.41
LMN,2017-04-25,128.25,54.93,42.83,129.00,,10.67,744.04,872.21,117.23,,537.42
LMN,2017-04-26,131.32,58.20,44.32,130.60,,10.80,741.42,872.38,117.66,,537.43
LMN,2017-04-27,132.94,56.92,42.81,133.60,,10.87,745.67,863.71,115.84,,537.46
LMN,2017-04-28,129.92,54.53,41.97,131.30,,10.98,751.64,870.58,115.83,,537.21
LMN,2017-04-29,125.23,54.13,43.23,124.70,,11.07,752.10,871.17,115.83,,537.54
LMN,2017-04-30,115.71,53.97,46.64,116.60,,11.20,749.57,870.83,116.18,,537.44
LMN,2017-05-01,124.11,54.70,44.08,122.60,,11.12,752.22,860.33,114.38,,537.59
LMN,2017-05-02,116.29,59.01,50.74,117.00,,11.00,751.91,877.38,116.69,,537.48
LMN,2017-05-03,109.05,50.42,46.23,109.20,,11.08,751.29,917.92,122.18,,537.34
LMN,2017-05-04,108.23,53.46,49.40,106.90,,11.14,744.46,925.42,124.31,,537.47
LMN,2017-05-05,118.01,54.41,46.11,119.70,,11.84,741.05,906.00,122.27,,537.46
LMN,2017-05-06,139.35,62.68,44.98,141.80,,12.17,746.90,904.21,121.06,,537.38
LMN,2017-05-07,164.12,86.28,52.57,161.70,,12.17,749.44,947.96,126.49,,537.57
LMN,2017-05-08,158.03,98.39,62.26,171.00,,12.59,749.83,972.67,129.73,,537.52
LMN,2017-05-09,111.53,91.75,82.27,166.60,,12.88,746.67,984.38,131.84,,537.60
LMN,2017-05-10,125.01,81.90,65.52,162.50,,12.09,743.31,981.13,132.00,,537.47
LMN,2017-05-11,138.48,91.58,66.13,162.90,,11.69,743.32,976.04,131.32,,537.40
LMN,2017-05-12,155.00,98.73,63.69,178.80,,11.53,746.23,966.33,129.50,,537.60
LMN,2017-05-13,182.20,83.42,45.78,181.80,,11.70,745.65,972.29,130.39,,537.69
LMN,2017-05-14,162.63,102.76,63.19,175.00,,12.17,746.44,965.83,129.40,,537.52
LMN,2017-05-15,157.50,76.56,48.61,153.80,,12.35,744.34,964.92,129.65,,537.55
LMN,2017-05-16,147.62,81.93,55.50,147.20,,11.71,738.95,942.29,127.52,,537.61
LMN,2017-05-17,133.36,70.06,52.54,137.70,,11.06,745.93,927.08,124.29,,537.45
LMN,2017-05-18,122.24,43.90,35.91,126.90,,10.97,749.65,927.83,123.77,,537.40
LMN,2017-05-19,122.74,53.71,43.76,120.40,,11.12,748.31,911.21,121.77,,537.53
LMN,2017-05-20,113.87,52.97,46.52,114.30,,11.46,748.53,891.92,119.16,,537.35
LMN,2017-05-21,112.41,53.74,47.80,113.40,,11.65,751.45,881.63,117.33,,537.52
LMN,2017-05-22,109.25,55.44,50.75,110.60,,11.71,749.90,879.29,117.25,,537.44
LMN,2017-05-23,118.88,59.59,50.13,119.90,,11.96,744.36,888.58,119.38,,537.49
LMN,2017-05-24,134.92,77.31,57.30,138.80,,12.66,742.53,884.46,119.11,,537.53
LMN,2017-05-25,149.51,91.10,60.93,156.30,,13.06,742.71,899.33,121.10,,537.48
LMN,2017-05-26,149.54,77.58,51.88,150.30,,13.46,745.37,930.38,124.82,,537.41
LMN,2017-05-27,141.34,64.01,45.29,141.50,,13.81,748.60,931.50,124.43,,537.52
LMN,2017-05-28,131.70,57.54,43.69,133.10,,13.81,748.45,920.42,122.98,,537.54
LMN,2017-05-29,137.04,58.09,42.39,136.10,,13.49,745.72,920.42,123.43,,537.47
LMN,2017-05-30,145.93,67.50,46.26,143.20,,12.86,741.44,909.04,122.61,,537.67
LMN,2017-05-31,160.89,82.58,51.33,160.10,,12.97,742.58,907.92,122.27,,537.46
LMN,2017-06-01,174.05,103.50,59.47,175.70,,13.31,743.47,934.04,125.64,,537.58
LMN,2017-06-02,179.67,91.97,51.19,179.50,,13.78,747.03,948.21,126.95,,537.52
LMN,2017-06-03,167.70,87.94,52.44,169.00,,14.01,743.65,964.04,129.64,,537.63
LMN,2017-06-04,166.09,88.88,53.51,165.40,,14.03,746.05,950.63,127.42,,537.66
LMN,2017-06-05,170.73,92.93,54.43,168.60,,13.72,749.66,946.08,126.21,,537.66
LMN,2017-06-06,159.93,101.18,63.26,161.40,,13.60,745.79,960.75,128.84,,537.59
LMN,2017-06-07,155.56,93.70,60.23,152.70,,13.96,739.75,962.00,130.05,,537.45
LMN,2017-06-08,154.71,57.80,37.36,154.90,,14.22,739.60,936.13,126.59,,537.50
LMN,2017-06-09,152.83,63.37,41.46,151.70,,14.41,742.90,911.88,122.75,,537.48
LMN,2017-06-10,152.13,93.30,61.33,149.40,,14.50,742.11,909.58,122.57,,537.48
LMN,2017-06-11,135.29,75.50,55.81,134.50,,14.65,744.42,907.88,121.96,,537.50
LMN,2017-06-12,123.01,64.55,52.47,121.60,,14.87,741.72,906.17,122.17,,537.68
LMN,2017-06-13,108.99,50.95,46.75,110.50,,14.81,745.03,874.17,117.34,,537.50
LMN,2017-06-14,129.71,51.60,39.78,129.10,,14.49,747.73,856.58,114.56,,537.40
LMN,2017-06-15,123.00,48.04,39.06,123.30,,14.26,745.93,870.96,116.76,,537.46
LMN,2017-06-16,113.58,50.08,44.10,112.80,,14.18,746.33,871.00,116.71,,537.35
LMN,2017-06-17,116.70,48.52,41.57,118.70,,14.38,749.10,859.21,114.70,,537.63
LMN,2017-06-18,119.63,50.03,41.82,119.60,,14.61,748.93,866.58,115.71,,537.41
LMN,2017-06-19,110.85,48.68,43.91,113.80,,14.44,745.54,867.29,116.34,,537.56
LMN,2017-06-20,114.34,49.88,43.62,115.00,,14.65,745.20,878.92,117.94,,537.37
LMN,2017-06-21,115.42,38.80,33.62,116.70,,15.10,748.90,873.92,116.70,,537.50
LMN,2017-06-22,118.68,41.42,34.90,117.70,,15.51,751.43,881.00,117.24,,537.50
LMN,2017-06-23,111.85,36.39,32.53,110.50,,15.95,751.15,881.13,117.31,,537.37
LMN,2017-06-24,102.84,28.93,28.13,102.10,,16.31,750.02,872.96,116.40,,537.46
LMN,2017-06-25,95.96,18.92,19.71,96.50,,16.75,745.61,877.13,117.64,,537.35
LMN,2017-06-26,88.30,17.68,20.03,86.80,,17.16,741.17,869.54,117.33,,537.37
LMN,2017-06-27,79.92,16.59,20.76,80.50,,17.51,742.63,852.63,114.81,,537.47
LMN,2017-06-28,79.29,16.93,21.35,79.40,,17.61,742.63,839.50,113.05,,537.47
LMN,2017-06-29,82.62,16.48,19.95,81.50,,17.64,747.82,833.63,111.47,,537.47
LMN,2017-06-30,72.76,16.88,23.19,74.40,,17.55,746.47,837.50,112.20,,537.61
LMN,2017-07-01,75.72,16.61,21.93,74.00,,17.75,743.55,843.13,113.39,,537.45
LMN,2017-07-02,69.75,17.05,24.45,69.40,,18.02,744.37,834.42,112.10,,537.28
LMN,2017-07-03,68.29,16.60,24.31,69.10,,18.36,745.93,830.13,111.30,,537.46
LMN,2017-07-04,63.07,17.07,27.07,63.60,,18.74,744.88,827.46,111.09,,537.44
LMN,2017-07-05,65.19,16.95,26.01,64.10,,18.81,744.61,824.71,110.76,,537.51
LMN,2017-07-06,59.50,17.12,28.78,59.40,,19.13,746.60,828.04,110.92,,537.51
LMN,2017-07-07,60.30,16.62,27.56,60.20,,19.45,746.23,828.92,111.08,,537.49
LMN,2017-07-08,56.70,17.00,29.97,57.80,,19.57,745.93,826.08,110.75,,537.50
LMN,2017-07-09,56.83,16.75,29.47,55.70,,19.75,744.23,826.38,111.04,,537.41
LMN,2017-07-10,52.26,17.10,32.72,53.00,,19.84,743.41,826.08,111.13,,537.49
LMN,2017-07-11,54.42,16.58,30.46,53.40,,20.22,745.35,823.21,110.45,,537.41
LMN,2017-07-12,45.69,19.02,41.63,46.60,,20.25,744.63,817.75,109.83,,537.49
LMN,2017-07-13,48.76,16.55,33.95,48.80,,20.26,745.26,816.83,109.61,,537.51
LMN,2017-07-14,51.31,16.90,32.94,50.90,,20.71,747.13,820.04,109.76,,537.58
LMN,2017-07-15,47.87,16.73,34.95,47.70,,20.78,746.13,821.42,110.09,,537.45
LMN,2017-07-16,44.46,16.92,38.05,45.30,,20.85,748.84,822.00,109.78,,537.50
LMN,2017-07-17,45.66,16.55,36.24,45.30,,21.18,746.51,826.13,110.67,,537.46
LMN,2017-07-18,43.39,16.88,38.90,43.00,,21.09,745.00,821.29,110.24,,537.52
LMN,2017-07-19,44.73,16.69,37.32,44.40,,20.92,744.88,820.33,110.13,,537.44
LMN,2017-07-20,46.66,16.89,36.19,45.90,,21.12,746.76,820.83,109.92,,537.36
LMN,2017-07-21,40.35,17.02,42.19,40.20,,21.41,748.52,813.96,108.75,,537.38
LMN,2017-07-22,41.15,17.09,41.52,40.80,,21.13,748.60,805.25,107.57,,537.48
LMN,2017-07-23,34.65,16.93,48.85,36.00,,20.92,743.82,794.00,106.75,,537.32
LMN,2017-07-24,39.28,17.10,43.54,39.40,,21.00,744.08,797.00,107.13,,537.59
LMN,2017-07-25,40.68,16.73,41.12,40.30,,21.31,744.73,797.79,107.12,,537.44
LMN,2017-07-26,38.05,17.08,44.89,38.90,,21.32,745.09,794.13,106.58,,537.57
LMN,2017-07-27,36.92,16.71,45.27,35.70,,20.96,745.15,787.21,105.66,,537.41
LMN,2017-07-28,38.71,16.87,43.57,39.20,,21.19,745.26,790.54,106.08,,537.58
LMN,2017-07-29,40.58,16.63,40.99,40.20,,21.16,746.52,796.67,106.73,,537.47
LMN,2017-07-30,36.43,16.80,46.10,37.00,,21.02,749.04,794.08,106.03,,537.42
LMN,2017-07-31,39.64,16.50,41.62,39.00,,21.13,749.45,796.71,106.31,,537.52
LMN,2017-08-01,38.52,16.98,44.08,39.30,,21.33,747.72,797.96,106.73,,537.51
LMN,2017-08-02,39.54,16.68,42.19,39.40,,21.25,746.41,794.00,106.38,,537.55
LMN,2017-08-03,38.26,16.96,44.32,37.90,,21.23,744.81,797.25,107.04,,537.50
LMN,2017-08-04,35.23,16.45,46.68,35.10,,21.16,741.26,797.33,107.56,,537.37
LMN,2017-08-05,31.56,17.04,53.98,32.60,,21.20,742.15,797.46,107.45,,537.59
LMN,2017-08-06,30.75,16.63,54.07,30.90,,21.32,743.38,798.71,107.44,,537.50
LMN,2017-08-07,32.01,17.02,53.18,31.50,,21.39,743.91,798.21,107.30,,537.44
LMN,2017-08-08,30.00,16.55,55.17,30.30,,21.48,743.89,796.88,107.12,,537.50
LMN,2017-08-09,29.25,16.96,57.97,28.60,,21.57,743.51,798.79,107.44,,537.57
LMN,2017-08-10,29.17,16.63,56.99,29.30,,21.70,743.44,799.50,107.54,,537.35
LMN,2017-08-11,28.95,15.90,54.91,28.90,,21.79,741.93,801.08,107.97,,537.39
LMN,2017-08-12,29.03,16.69,57.50,27.90,,21.68,741.20,797.96,107.66,,537.41
LMN,2017-08-13,28.70,16.33,56.90,28.80,,21.65,743.49,793.04,106.68,,537.28
LMN,2017-08-14,27.67,15.21,54.97,27.70,,21.89,744.20,792.54,106.50,,537.19
LMN,2017-08-15,27.72,15.45,55.74,29.70,,21.92,743.62,790.42,106.30,,537.45
LMN,2017-08-16,29.95,17.03,56.86,28.30,,21.73,745.30,785.17,105.35,,537.56
LMN,2017-08-17,26.17,13.35,51.00,26.60,,21.56,747.10,780.13,104.43,,537.40
LMN,2017-08-18,23.91,11.48,48.03,23.50,,21.66,746.42,782.80,104.97,,537.52
LMN,2017-08-19,24.63,12.12,49.22,25.60,,21.66,747.64,782.04,104.60,,537.52
LMN,2017-08-20,25.33,12.72,50.21,24.70,,21.72,747.58,782.00,104.60,,537.52
LMN,2017-08-21,24.71,11.17,45.19,24.00,,21.55,747.96,781.00,104.42,,537.43
LMN,2017-08-22,27.48,12.04,43.83,27.50,,21.13,745.73,782.96,105.00,,537.44
LMN,2017-08-23,28.15,12.78,45.41,28.30,,20.58,744.45,786.54,105.65,,537.41
LMN,2017-08-24,28.57,13.25,46.36,29.20,,20.49,743.68,790.88,106.35,,537.52
LMN,2017-08-25,26.30,10.96,41.67,25.80,,20.75,746.66,799.79,107.12,,537.32
LMN,2017-08-26,25.70,10.25,39.89,25.50,,20.82,749.38,792.00,105.69,,537.34
LMN,2017-08-27,27.31,12.06,44.16,28.00,,20.41,748.05,788.21,105.37,,537.41
LMN,2017-08-28,27.64,12.53,45.33,27.70,,20.21,744.66,782.46,105.08,,537.44
LMN,2017-08-29,25.55,10.33,40.42,25.20,,20.36,742.40,785.88,105.86,,537.30
LMN,2017-08-30,27.36,12.01,43.90,26.60,,20.40,742.38,785.54,105.82,,537.52
LMN,2017-08-31,27.00,13.44,49.78,29.20,,20.31,746.89,783.33,104.88,,537.46
LMN,2017-09-01,20.15,0.74,3.66,21.80,,20.67,747.82,781.17,104.46,,538.32
LMN,2017-09-02,20.06,0.00,0.00,22.10,,20.72,745.42,782.25,104.95,,538.86
LMN,2017-09-03,19.83,0.00,0.00,20.40,,20.56,745.83,784.08,105.13,,539.27
LMN,2017-09-04,20.61,0.00,0.00,20.60,,20.38,747.05,780.63,104.50,,539.34
LMN,2017-09-05,20.54,2.21,10.77,19.40,,20.62,746.22,783.50,105.00,,538.80
LMN,2017-09-06,22.58,2.99,13.25,22.30,,20.85,744.96,781.29,104.88,,538.27
LMN,2017-09-07,21.93,2.48,11.32,21.10,,20.54,742.52,776.29,104.55,,537.99
LMN,2017-09-08,30.13,10.72,35.56,32.60,,20.34,742.58,771.21,103.85,,538.29
LMN,2017-09-09,25.92,7.49,28.89,22.90,,20.22,745.52,768.83,103.13,,538.75
LMN,2017-09-10,22.37,2.96,13.23,23.80,,20.37,751.02,761.13,101.35,,538.49
LMN,2017-09-11,29.10,9.73,33.42,27.40,,20.52,749.29,766.08,102.24,,537.77
LMN,2017-09-12,26.10,1.18,4.50,26.50,,20.41,743.68,762.92,102.60,,538.20
LMN,2017-09-13,20.34,0.00,0.00,20.50,,20.14,742.95,760.55,102.37,,538.67
LMN,2017-09-14,22.30,0.00,0.00,23.70,,,,,,,538.86
LMN,2017-09-15,30.35,0.00,0.00,30.70,,,,,,,539.15
LMN,2017-09-16,29.47,0.00,0.00,29.80,,,,,,,538.88
LMN,2017-09-17,32.26,0.00,0.00,32.10,,,,,,,538.79
LMN,2017-09-18,36.37,0.00,0.00,33.80,,,,,,,538.73
LMN,2017-09-19,29.34,0.00,0.00,26.00,,,,,,,537.88
LMN,2017-09-20,28.21,0.00,0.00,29.20,,,,,,,537.52
LMN,2017-09-21,28.43,0.00,0.00,29.90,,,,,,,537.52
LMN,2017-09-22,25.55,0.00,0.00,27.20,,,,,,,537.93
LMN,2017-09-23,22.13,0.00,0.00,20.90,,,,,,,538.29
LMN,2017-09-24,21.40,0.00,0.00,21.70,,,,,,,538.02
LMN,2017-09-25,23.14,0.00,0.00,23.00,,,,,,,538.17
LMN,2017-09-26,26.08,0.00,0.00,28.20,,,,,,,538.57
LMN,2017-09-27,25.44,0.00,0.00,26.60,,,,,,,538.90
LMN,2017-09-28,32.15,0.00,0.00,33.10,,,,,,,539.15
LMN,2017-09-29,35.51,0.00,0.00,32.90,,,,,,,538.95
LMN,2017-09-30,25.65,0.00,0.00,26.20,,,,,,,539.01
LMN,2017-10-01,31.43,0.00,0.00,32.50,,,,,,,539.04
LMN,2017-10-02,33.20,0.00,0.00,32.40,,,,,,,539.03
LMN,2017-10-03,35.63,0.00,0.00,35.40,,,,,,,538.86
LMN,2017-10-04,30.79,0.00,0.00,30.90,,,,,,,538.99
LMN,2017-10-05,33.99,0.00,0.00,31.70,,,,,,,538.44
LMN,2017-10-06,31.64,0.00,0.00,33.50,,,,,,,538.54
LMN,2017-10-07,21.28,0.00,0.00,20.80,,,,,,,538.62
LMN,2017-10-08,26.72,0.00,0.00,27.40,,,,,,,539.19
LMN,2017-10-09,26.13,0.00,0.00,26.20,,,,,,,538.98
LMN,2017-10-10,19.95,0.00,0.00,20.40,,,,,,,539.06
LMN,2017-10-11,24.58,0.00,0.00,22.70,,,,,,,538.93
LMN,2017-10-12,12.39,0.00,0.00,14.60,,,,,,,538.80
LMN,2017-10-13,21.70,0.00,0.00,20.90,,,,,,,538.99
LMN,2017-10-14,19.37,0.00,0.00,19.10,,,,,,,538.78
LMN,2017-10-15,16.55,0.00,0.00,18.40,,,,,,,539.05
LMN,2017-10-16,21.75,0.00,0.00,19.50,,,,,,,538.99
LMN,2017-10-17,16.91,0.00,0.00,17.30,,,,,,,538.79
LMN,2017-10-18,21.28,0.00,0.00,21.60,,,,,,,538.82
LMN,2017-10-19,18.58,0.00,0.00,18.90,,,,,,,538.99
LMN,2017-10-20,19.93,0.00,0.00,19.10,,,,,,,539.06
LMN,2017-10-21,24.18,0.00,0.00,21.60,,,,,,,538.30
LMN,2017-10-22,12.54,0.00,0.00,15.90,,,,,,,538.37
LMN,2017-10-23,25.57,0.00,0.00,25.10,,,,,,,538.95
LMN,2017-10-24,24.60,0.00,0.00,25.60,,,,,,,538.71
LMN,2017-10-25,16.18,0.00,0.00,16.80,,,,,,,539.02
LMN,2017-10-26,22.13,0.00,0.00,21.50,,,,,,,539.14
LMN,2017-10-27,23.68,0.00,0.00,23.40,,,,,,,539.21
LMN,2017-10-28,22.79,0.00,0.00,22.90,,,,,,,539.07
LMN,2017-10-29,18.18,0.00,0.00,17.60,,,,,,,539.09
LMN,2017-10-30,21.69,0.00,0.00,22.30,,,,,,,539.01
LMN,2017-10-31,19.53,0.00,0.00,18.90,,,,,,,539.05
LMN,2017-11-01,22.01,0.00,0.00,21.90,,,,,,,538.93
LMN,2017-11-02,19.43,0.00,0.00,20.30,,,,,,,539.05
LMN,2017-11-03,23.47,0.00,0.00,22.90,,,,,,,539.03
LMN,2017-11-04,17.57,0.00,0.00,18.00,,,,,,,539.09
LMN,2017-11-05,20.55,0.00,0.00,19.80,,,,,,,539.02
LMN,2017-11-06,22.98,0.00,0.00,21.10,,,,,,,538.46
LMN,2017-11-07,14.14,0.00,0.00,18.40,,,,,,,538.70
LMN,2017-11-08,24.20,0.00,0.00,22.80,,,,,,,538.85
