Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
IHR,1999-03-08,73.98,0.00,0.00,76.30,5.56,4.64,743.00,761.08,102.43,0.06,437.94
IHR,1999-03-09,78.80,0.00,0.00,79.70,5.56,4.69,745.42,762.58,102.30,0.10,437.85
IHR,1999-03-10,82.10,0.00,0.00,82.60,5.56,4.79,751.96,763.92,101.59,0.10,438.20
IHR,1999-03-11,70.65,1.35,1.91,70.90,5.56,4.83,752.96,765.42,101.68,0.10,438.45
IHR,1999-03-12,72.38,6.33,8.75,77.40,5.56,4.81,751.13,767.04,102.13,0.10,439.49
IHR,1999-03-13,85.45,13.64,15.97,81.40,5.56,4.89,745.42,769.33,103.20,0.10,438.66
IHR,1999-03-14,80.53,17.95,22.29,82.20,5.56,5.05,743.92,772.21,103.83,0.10,439.11
IHR,1999-03-15,93.13,33.06,35.50,94.70,5.56,5.24,745.00,778.17,104.47,0.20,439.38
IHR,1999-03-16,95.45,23.53,24.66,95.90,,5.33,749.29,778.75,103.94,,439.03
IHR,1999-03-17,88.91,18.28,20.56,84.10,5.56,5.46,749.83,776.92,103.60,0.20,439.19
IHR,1999-03-18,88.42,17.29,19.56,93.90,5.56,5.56,749.79,775.29,103.40,0.23,438.97
IHR,1999-03-19,101.96,31.00,30.40,94.30,5.56,5.89,751.13,779.42,103.77,0.23,438.65
IHR,1999-03-20,84.42,15.14,17.93,89.50,5.56,6.10,747.00,782.79,104.81,0.23,438.30
IHR,1999-03-21,117.51,46.78,39.81,116.40,5.56,6.27,747.17,786.33,105.24,0.27,439.05
IHR,1999-03-22,115.45,43.62,37.78,116.80,5.56,6.69,747.29,789.50,105.68,0.20,438.72
IHR,1999-03-23,130.14,56.64,43.52,133.00,6.67,7.18,745.21,789.13,105.89,0.23,439.39
IHR,1999-03-24,121.41,45.49,37.47,118.40,7.22,7.27,743.50,819.83,110.26,0.23,439.26
IHR,1999-03-25,122.15,37.01,30.30,125.00,7.22,7.26,743.46,857.13,115.28,0.22,439.69
IHR,1999-03-26,128.70,38.64,30.02,129.50,7.22,7.32,745.00,865.38,116.16,0.22,439.69
IHR,1999-03-27,136.74,46.61,34.09,135.60,7.78,7.38,749.33,830.17,110.78,0.22,439.39
IHR,1999-03-28,134.90,45.02,33.37,134.40,7.78,7.26,750.58,837.38,111.58,0.22,439.53
IHR,1999-03-29,122.63,37.18,30.32,122.70,7.78,7.29,745.13,840.58,112.82,0.18,439.43
IHR,1999-03-30,114.07,29.12,25.53,115.30,7.78,7.31,743.53,835.58,112.37,0.18,439.55
IHR,1999-03-31,122.75,31.84,25.94,114.20,7.78,7.54,744.33,832.52,111.85,0.18,438.86
IHR,1999-04-01,89.38,1.21,1.36,90.80,7.78,7.67,750.16,836.89,111.57,0.19,437.68
IHR,1999-04-02,92.26,1.10,1.19,89.80,7.78,7.66,747.54,850.71,113.80,0.19,438.41
IHR,1999-04-03,101.01,22.07,21.85,101.80,7.78,7.63,745.29,832.67,111.74,0.20,437.79
IHR,1999-04-04,92.16,60.20,65.32,90.10,7.78,7.49,746.35,818.70,109.68,0.20,437.74
IHR,1999-04-05,86.26,60.13,69.71,86.20,7.78,7.57,745.64,814.05,109.17,0.20,437.47
IHR,1999-04-06,76.97,57.11,74.20,79.50,7.78,7.44,749.63,831.00,110.86,0.20,437.58
IHR,1999-04-07,78.18,56.86,72.73,77.80,7.78,7.50,744.83,838.46,112.59,0.20,437.84
IHR,1999-04-08,80.13,54.17,67.60,80.70,7.78,7.61,745.46,841.25,112.86,0.16,437.65
IHR,1999-04-09,79.28,44.64,56.30,78.40,7.78,7.61,751.58,841.38,111.94,0.16,437.68
IHR,1999-04-10,82.49,45.07,54.64,81.20,7.78,7.77,750.79,841.08,112.04,0.16,437.69
IHR,1999-04-11,76.35,45.73,59.89,76.00,7.78,8.00,751.33,850.29,113.18,0.16,437.69
IHR,1999-04-12,76.03,49.75,65.43,75.50,8.06,8.06,751.08,852.83,113.54,0.17,437.51
IHR,1999-04-13,81.07,63.27,78.04,85.50,8.33,8.30,758.61,869.04,114.56,0.17,437.54
IHR,1999-04-14,86.33,63.06,73.04,85.30,8.33,8.58,765.13,859.50,112.35,0.18,437.66
IHR,1999-04-15,87.29,63.74,73.02,86.50,8.33,8.88,760.63,871.13,114.53,0.18,437.54
IHR,1999-04-16,87.91,63.81,72.58,86.70,8.33,8.92,754.00,875.00,116.05,0.18,437.56
IHR,1999-04-17,88.89,62.82,70.67,89.70,8.61,9.33,750.50,881.46,117.46,0.18,437.54
IHR,1999-04-18,92.43,62.98,68.14,91.80,8.89,9.54,751.88,884.96,117.71,0.18,437.55
IHR,1999-04-19,103.70,83.00,80.03,104.60,8.89,9.46,752.58,881.79,117.19,0.19,437.64
IHR,1999-04-20,126.46,91.39,72.27,124.80,8.89,9.53,751.17,873.13,116.23,0.20,437.61
IHR,1999-04-21,129.96,101.24,77.90,132.80,8.89,9.77,748.42,864.58,115.53,0.20,437.42
IHR,1999-04-22,126.29,100.58,79.64,127.10,9.17,10.17,752.83,865.08,114.91,0.20,437.57
IHR,1999-04-23,125.13,99.62,79.61,123.30,9.44,10.46,753.46,863.71,114.65,0.20,437.54
IHR,1999-04-24,113.59,89.56,78.85,111.30,9.44,10.69,747.58,864.38,115.63,0.18,437.60
IHR,1999-04-25,109.94,91.52,83.24,111.20,9.44,10.74,744.83,855.46,114.88,0.18,437.55
IHR,1999-04-26,116.41,91.52,78.62,118.10,9.44,10.75,748.54,846.25,113.05,0.18,437.64
IHR,1999-04-27,126.28,89.77,71.09,126.90,9.72,10.53,749.71,837.79,111.74,0.20,437.62
IHR,1999-04-28,130.32,72.48,55.61,130.90,10.28,10.37,751.83,839.42,111.65,0.22,437.50
IHR,1999-04-29,111.23,74.63,67.09,105.90,12.22,10.60,751.92,843.38,112.16,0.20,437.48
IHR,1999-04-30,104.21,65.30,62.66,106.10,12.22,10.85,749.29,852.13,113.75,0.21,437.59
IHR,1999-05-01,99.73,65.73,65.90,100.90,12.22,11.03,744.00,860.46,115.64,0.21,437.65
IHR,1999-05-02,107.94,72.65,67.30,109.70,10.83,10.97,740.58,844.17,114.00,0.21,437.68
IHR,1999-05-03,106.34,69.55,65.40,105.50,10.83,10.86,736.67,836.04,113.46,0.21,437.68
IHR,1999-05-04,114.75,70.92,61.80,117.40,10.56,10.60,746.75,825.17,110.51,0.20,437.71
IHR,1999-05-05,105.13,70.75,67.30,101.00,10.83,10.47,755.33,822.50,108.89,0.20,437.60
IHR,1999-05-06,105.38,71.81,68.14,106.60,10.56,10.28,748.46,835.21,111.59,0.24,437.59
IHR,1999-05-07,94.22,64.10,68.03,92.90,10.83,10.12,753.63,841.83,111.70,0.24,437.58
IHR,1999-05-08,101.16,72.63,71.80,101.40,10.28,10.26,753.21,840.38,111.57,0.24,437.69
IHR,1999-05-09,94.36,69.76,73.94,96.10,10.28,10.36,753.00,846.71,112.45,0.25,437.48
IHR,1999-05-10,99.62,70.36,70.63,99.50,10.28,10.65,752.96,854.04,113.44,0.25,437.66
IHR,1999-05-11,93.76,67.19,71.65,94.40,10.00,10.65,749.83,863.88,115.20,0.26,437.70
IHR,1999-05-12,89.60,63.98,71.40,90.10,10.00,10.69,747.25,858.04,114.83,0.26,437.63
IHR,1999-05-13,88.18,57.87,65.62,88.30,10.28,10.84,748.38,853.08,113.99,0.26,437.69
IHR,1999-05-14,91.09,75.24,82.59,89.00,10.83,11.17,748.42,849.29,113.48,0.26,437.53
IHR,1999-05-15,86.26,61.88,71.74,88.10,11.11,11.39,751.04,851.33,113.35,0.24,437.63
IHR,1999-05-16,88.22,65.89,74.68,84.70,11.11,11.45,750.58,855.33,113.95,0.24,437.80
IHR,1999-05-17,85.86,58.18,67.76,86.60,11.11,11.36,748.58,859.29,114.81,0.24,437.70
IHR,1999-05-18,84.40,55.78,66.09,82.90,11.11,11.16,747.75,859.25,114.92,0.24,437.64
IHR,1999-05-19,88.65,60.28,67.99,91.90,11.11,11.40,749.79,860.38,114.75,0.24,437.65
IHR,1999-05-20,94.03,70.57,75.05,93.90,11.11,11.55,749.08,865.83,115.60,0.24,437.76
IHR,1999-05-21,99.05,65.54,66.16,86.70,11.11,11.90,752.29,871.29,115.80,0.24,437.67
IHR,1999-05-22,115.70,64.23,55.52,116.80,11.39,12.04,755.25,878.38,116.30,0.24,437.74
IHR,1999-05-23,116.77,69.59,59.60,118.30,11.67,12.29,751.63,888.04,118.15,0.24,437.60
IHR,1999-05-24,130.25,73.13,56.15,132.60,11.67,12.71,746.38,897.96,120.33,0.24,437.83
IHR,1999-05-25,156.83,80.84,51.54,154.60,12.78,12.96,749.13,885.13,118.14,0.23,437.53
IHR,1999-05-26,175.49,103.80,59.15,184.20,12.22,13.31,753.91,880.57,116.81,0.24,437.92
IHR,1999-05-27,201.52,127.88,63.46,193.20,12.78,13.63,749.04,914.21,122.06,0.25,437.60
IHR,1999-05-28,160.55,90.65,56.46,161.50,13.06,13.55,748.04,937.46,125.32,0.25,437.74
IHR,1999-05-29,159.38,81.79,51.32,160.00,13.33,13.43,748.33,921.00,123.07,0.25,437.62
IHR,1999-05-30,173.29,95.88,55.33,174.00,13.89,13.21,750.83,900.75,119.98,0.25,437.61
IHR,1999-05-31,176.83,95.26,53.88,176.70,13.89,12.75,746.54,897.50,120.21,0.25,437.53
IHR,1999-06-01,170.53,89.24,52.33,170.40,13.89,12.48,743.46,891.50,119.92,0.25,437.85
IHR,1999-06-02,178.80,101.73,56.90,178.50,13.89,12.26,745.33,882.67,118.45,0.13,437.74
IHR,1999-06-03,169.74,94.40,55.61,168.10,13.89,12.29,744.33,889.67,119.54,0.13,437.74
IHR,1999-06-04,155.94,96.80,62.07,157.40,13.89,12.41,745.25,889.75,119.38,0.13,437.67
IHR,1999-06-05,154.73,84.69,54.73,152.40,14.17,12.46,745.71,879.25,117.91,0.14,437.68
IHR,1999-06-06,147.43,75.30,51.08,148.10,14.44,12.62,750.63,868.46,115.70,0.13,437.79
IHR,1999-06-07,141.62,70.46,49.75,141.60,14.44,12.62,749.58,865.75,115.50,0.13,437.44
IHR,1999-06-08,142.67,69.46,48.68,143.40,14.44,12.34,749.83,864.75,115.33,0.14,437.48
IHR,1999-06-09,130.87,73.97,56.52,133.00,14.44,12.11,751.08,859.96,114.50,0.14,437.75
IHR,1999-06-10,124.76,68.07,54.56,124.10,14.44,12.11,749.46,866.46,115.63,0.14,437.63
IHR,1999-06-11,114.42,67.74,59.20,113.50,13.33,12.65,750.83,877.63,116.89,0.15,437.48
IHR,1999-06-12,115.07,68.09,59.17,112.90,13.33,12.96,749.71,887.42,118.38,0.15,437.59
IHR,1999-06-13,109.95,66.61,60.59,111.70,13.61,12.96,749.08,887.79,118.52,0.17,437.73
IHR,1999-06-14,119.97,67.07,55.91,121.60,13.61,13.69,747.46,888.29,118.85,0.18,437.76
IHR,1999-06-15,135.04,64.54,47.80,134.70,12.78,13.71,742.17,882.92,118.98,0.21,437.64
IHR,1999-06-16,148.15,72.96,49.25,149.40,13.06,14.17,745.67,876.58,117.56,0.23,437.69
IHR,1999-06-17,158.82,69.76,43.92,156.80,13.33,14.68,746.08,869.33,116.53,0.23,437.70
IHR,1999-06-18,160.17,70.65,44.11,161.80,14.17,15.13,745.79,869.92,116.63,0.28,437.59
IHR,1999-06-19,166.54,76.79,46.11,168.40,14.72,15.34,749.00,868.13,115.91,0.23,437.68
IHR,1999-06-20,174.18,85.26,48.95,169.80,15.00,15.23,745.67,877.54,117.68,0.23,437.64
IHR,1999-06-21,153.81,76.84,49.96,155.90,15.00,15.15,744.42,881.08,118.38,0.23,437.70
IHR,1999-06-22,148.95,70.18,47.12,147.40,15.28,15.01,747.75,872.25,116.64,0.22,437.66
IHR,1999-06-23,138.51,65.39,47.21,139.60,15.56,15.16,747.33,863.63,115.56,0.20,437.64
IHR,1999-06-24,126.07,63.37,50.26,124.20,15.56,15.10,741.08,856.08,115.53,0.15,437.49
IHR,1999-06-25,122.44,64.19,52.43,123.30,15.56,15.04,746.21,835.25,111.94,0.15,437.71
IHR,1999-06-26,125.37,65.28,52.07,125.60,15.56,15.20,748.58,816.67,109.10,0.15,437.63
IHR,1999-06-27,110.44,65.48,59.29,107.20,15.56,15.38,750.17,816.83,108.88,0.15,437.54
IHR,1999-06-28,101.04,67.00,66.31,104.20,15.56,15.50,749.63,820.29,109.41,0.18,437.56
IHR,1999-06-29,90.05,56.47,62.71,90.20,15.56,15.53,748.38,818.29,109.35,0.17,437.64
IHR,1999-06-30,94.36,44.97,47.65,93.80,15.56,15.68,745.58,814.79,109.27,0.17,437.56
IHR,1999-07-01,90.61,44.88,49.53,88.80,15.56,15.86,744.08,824.50,110.81,0.22,437.63
IHR,1999-07-02,85.71,57.02,66.53,86.60,15.56,15.96,743.42,818.42,110.08,0.26,437.60
IHR,1999-07-03,72.94,57.44,78.75,74.00,15.56,15.93,744.21,801.83,107.76,0.26,437.78
IHR,1999-07-04,75.94,60.54,79.72,73.50,15.83,15.99,748.67,792.04,105.80,0.19,437.60
IHR,1999-07-05,62.69,51.63,82.36,64.40,16.11,16.21,752.92,786.75,104.49,0.21,437.68
IHR,1999-07-06,69.46,51.97,74.82,65.60,16.11,16.68,746.21,786.08,105.34,0.25,437.76
IHR,1999-07-07,58.72,48.83,83.16,61.70,16.11,16.59,749.13,773.54,103.28,0.25,437.55
IHR,1999-07-08,62.47,48.75,78.03,60.90,16.11,17.11,754.17,774.13,102.65,0.25,437.61
IHR,1999-07-09,64.50,50.76,78.70,65.50,16.67,17.21,752.17,769.33,102.29,0.25,437.57
IHR,1999-07-10,60.04,45.60,75.95,60.30,16.67,17.50,751.21,769.38,102.43,0.28,437.58
IHR,1999-07-11,59.51,42.12,70.78,57.40,16.67,18.12,751.00,772.67,102.89,0.40,437.81
IHR,1999-07-12,61.21,40.95,66.90,57.80,16.67,18.42,748.42,774.58,103.51,0.33,437.57
IHR,1999-07-13,54.80,39.09,71.33,56.60,17.50,18.50,744.38,775.29,104.15,0.33,437.48
IHR,1999-07-14,56.66,44.47,78.48,59.00,17.50,18.31,745.13,777.50,104.35,0.42,437.59
IHR,1999-07-15,58.26,44.71,76.74,57.60,17.50,18.50,747.71,775.08,103.67,0.35,437.55
IHR,1999-07-16,56.12,44.60,79.46,56.70,18.06,18.55,745.58,773.92,103.80,0.33,437.53
IHR,1999-07-17,57.70,46.06,79.83,57.60,17.78,18.25,747.79,765.46,102.37,0.29,437.54
IHR,1999-07-18,60.58,51.92,85.70,62.30,18.33,18.39,751.00,763.04,101.61,0.23,437.55
IHR,1999-07-19,58.27,43.43,74.53,56.40,18.33,18.99,748.50,767.00,102.49,0.27,437.65
IHR,1999-07-20,54.61,43.36,79.40,57.20,18.33,18.77,744.96,759.50,101.97,0.35,437.60
IHR,1999-07-21,57.69,45.77,79.34,56.70,18.33,19.19,747.83,758.63,101.46,0.34,437.79
IHR,1999-07-22,58.37,48.94,83.84,56.90,18.33,19.69,749.50,758.88,101.25,0.35,437.61
IHR,1999-07-23,58.28,49.36,84.71,59.90,18.33,19.88,747.92,756.46,101.14,0.36,437.59
IHR,1999-07-24,52.87,42.50,80.38,51.30,18.33,20.16,747.50,754.13,100.90,0.36,437.56
IHR,1999-07-25,53.84,43.20,80.25,53.90,18.33,20.36,750.67,750.38,99.97,0.36,437.66
IHR,1999-07-26,51.90,39.03,75.20,51.80,18.61,20.58,747.00,749.38,100.33,0.28,437.62
IHR,1999-07-27,55.25,43.21,78.21,56.00,19.17,20.73,744.04,745.42,100.18,0.37,437.61
IHR,1999-07-28,47.41,35.54,74.96,46.60,19.72,21.11,744.63,749.00,100.58,0.37,437.51
IHR,1999-07-29,45.13,35.00,77.56,44.30,20.00,21.10,746.71,742.58,99.46,0.30,437.55
IHR,1999-07-30,52.45,45.63,87.01,53.00,20.00,21.17,748.04,749.46,100.21,0.30,437.61
IHR,1999-07-31,51.77,43.32,83.68,52.90,20.00,21.07,745.83,748.75,100.38,0.33,437.57
IHR,1999-08-01,53.33,43.73,82.01,51.60,20.00,21.11,745.71,749.79,100.55,0.33,437.65
IHR,1999-08-02,52.70,42.89,81.38,54.10,20.00,20.96,747.13,748.04,100.11,0.33,437.69
IHR,1999-08-03,55.61,46.53,83.67,54.50,20.00,21.13,748.29,753.58,100.72,0.34,437.69
IHR,1999-08-04,44.63,37.07,83.06,46.30,20.00,21.20,747.46,758.96,101.55,0.32,437.71
IHR,1999-08-05,52.33,41.60,79.50,50.10,20.28,21.21,743.96,762.92,102.54,0.33,437.67
IHR,1999-08-06,44.18,34.29,77.62,45.60,20.56,21.34,742.54,759.79,102.33,0.35,437.74
IHR,1999-08-07,48.11,40.85,84.91,48.40,20.56,21.40,746.58,761.54,102.00,0.35,437.81
IHR,1999-08-08,50.97,40.88,80.19,48.10,20.56,21.36,749.71,777.29,103.67,0.34,437.56
IHR,1999-08-09,38.31,31.43,82.03,41.30,20.56,21.35,746.83,768.71,102.94,0.34,437.56
IHR,1999-08-10,46.23,39.65,85.77,46.90,20.56,21.45,741.75,757.42,102.09,0.34,437.68
IHR,1999-08-11,40.72,32.95,80.91,39.30,21.11,21.38,743.96,746.75,100.38,0.47,437.83
IHR,1999-08-12,42.67,34.94,81.89,40.60,21.11,21.47,748.74,744.35,99.41,0.47,437.69
IHR,1999-08-13,40.88,30.73,75.16,43.10,21.11,21.36,747.42,743.42,99.47,0.40,437.68
IHR,1999-08-14,38.93,31.79,81.66,38.20,21.11,21.05,747.13,739.29,98.95,0.45,437.49
IHR,1999-08-15,44.57,36.85,82.67,45.50,20.83,20.76,749.17,739.71,98.74,0.45,437.58
IHR,1999-08-16,44.34,35.73,80.58,41.80,21.11,20.57,751.54,741.92,98.73,0.33,437.62
IHR,1999-08-17,40.78,33.40,81.92,43.90,21.11,20.63,749.50,746.58,99.61,0.33,437.75
IHR,1999-08-18,43.38,35.86,82.67,42.20,20.56,20.59,745.17,750.75,100.74,0.42,437.77
IHR,1999-08-19,40.39,29.68,73.47,38.10,20.56,20.39,747.25,750.17,100.40,0.36,437.68
IHR,1999-08-20,40.23,33.44,83.12,42.20,20.56,20.70,746.61,760.09,101.81,0.36,437.63
IHR,1999-08-21,42.54,35.90,84.40,41.30,20.56,20.45,750.08,752.46,100.32,0.39,437.60
IHR,1999-08-22,38.33,31.16,81.29,36.00,20.56,20.62,750.04,757.17,100.94,0.42,437.40
IHR,1999-08-23,35.71,28.03,78.48,38.30,20.56,20.53,745.54,754.33,101.19,0.42,437.71
IHR,1999-08-24,37.08,30.23,81.55,37.40,20.56,20.33,743.92,753.08,101.23,0.43,437.77
IHR,1999-08-25,36.95,29.61,80.13,36.80,20.56,20.31,745.83,754.67,101.18,0.43,437.71
IHR,1999-08-26,37.03,29.27,79.04,36.10,20.56,20.65,746.79,762.04,102.06,0.43,437.81
IHR,1999-08-27,34.33,27.10,78.92,35.30,20.28,20.49,744.29,758.92,101.98,0.43,437.72
IHR,1999-08-28,38.11,30.54,80.12,37.10,20.00,20.50,744.63,761.33,102.23,0.43,437.61
IHR,1999-08-29,29.82,21.81,73.16,31.40,20.00,20.28,743.54,755.13,101.54,0.50,437.59
IHR,1999-08-30,31.32,24.88,79.44,31.60,20.00,20.34,746.21,756.33,101.36,0.50,437.68
IHR,1999-08-31,27.10,20.02,73.87,28.70,20.00,20.26,751.54,752.21,100.09,0.33,437.66
IHR,1999-09-01,33.02,4.45,13.48,32.10,20.00,20.13,749.29,750.79,100.20,0.35,437.81
IHR,1999-09-02,21.19,0.00,0.00,24.60,20.00,19.97,748.38,746.17,99.72,0.35,438.75
IHR,1999-09-03,26.50,0.00,0.00,32.30,20.00,19.57,749.38,742.25,99.05,0.35,439.58
IHR,1999-09-04,30.43,0.00,0.00,29.70,20.00,19.56,748.13,745.21,99.60,0.35,439.73
IHR,1999-09-05,22.22,0.00,0.00,22.00,20.00,19.48,745.00,749.50,100.61,0.36,439.51
IHR,1999-09-06,21.23,0.00,0.00,20.10,20.00,19.39,749.04,753.92,100.65,0.39,438.90
IHR,1999-09-07,13.07,0.00,0.00,14.40,19.44,19.39,753.42,751.42,99.73,0.42,439.32
