Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
IHR,2013-01-01,20.07,0.00,0.00,20.50,5.00,5.00,,,,,438.83
IHR,2013-01-02,35.37,0.00,0.00,32.10,5.00,5.00,,,,,438.09
IHR,2013-01-03,26.14,0.00,0.00,26.90,5.00,5.00,,,,,438.31
IHR,2013-01-04,24.54,0.00,0.00,22.00,4.44,4.44,,,,,438.41
IHR,2013-01-05,20.84,0.00,0.00,25.50,4.44,4.44,,,,,438.24
IHR,2013-01-06,13.34,0.00,0.00,12.70,4.44,4.44,,,,,438.72
IHR,2013-01-07,23.60,0.00,0.00,21.10,4.44,4.44,,,,,438.15
IHR,2013-01-08,31.21,0.00,0.00,31.20,4.44,4.44,,,,,438.23
IHR,2013-01-09,27.03,0.01,0.03,27.10,4.44,4.44,,,,,438.25
IHR,2013-01-10,21.20,0.00,0.00,24.40,4.44,4.44,,,,,438.64
IHR,2013-01-11,33.95,0.00,0.00,33.50,4.44,4.44,,,,,437.90
IHR,2013-01-12,31.57,0.00,0.00,30.10,4.44,4.44,,,,,438.34
IHR,2013-01-13,17.45,0.00,0.00,21.30,4.44,4.44,,,,,438.72
IHR,2013-01-14,34.93,0.00,0.00,29.70,4.44,4.44,,,,,438.49
IHR,2013-01-15,33.88,0.00,0.00,35.20,4.44,4.44,,,,,438.44
IHR,2013-01-16,25.22,0.00,0.00,23.80,4.44,4.44,,,,,438.14
IHR,2013-01-17,28.10,12.63,44.95,30.10,,4.44,,,,,438.28
IHR,2013-01-18,29.75,0.04,0.13,27.40,4.44,4.44,,,,,437.98
IHR,2013-01-19,20.78,0.00,0.00,20.80,4.44,4.44,,,,,437.98
IHR,2013-01-20,13.49,0.00,0.00,15.80,4.44,4.44,,,,,438.25
IHR,2013-01-21,27.10,0.00,0.00,24.60,4.44,4.44,,,,,438.30
IHR,2013-01-22,26.98,0.00,0.00,27.20,3.33,3.33,,,,,438.10
IHR,2013-01-23,20.90,0.00,0.00,23.30,3.33,3.33,,,,,438.19
IHR,2013-01-24,18.86,0.00,0.00,20.10,3.33,3.33,,,,,438.71
IHR,2013-01-25,17.98,0.00,0.00,14.60,3.33,3.33,,,,,438.78
IHR,2013-01-26,24.73,0.00,0.00,25.80,3.33,3.33,,,,,438.28
IHR,2013-01-27,22.22,0.00,0.00,22.20,3.33,3.33,,,,,438.38
IHR,2013-01-28,23.12,0.00,0.00,26.80,3.33,3.33,,,,7.70,438.65
IHR,2013-01-29,27.39,0.00,0.00,25.90,3.33,3.33,,,,7.70,438.64
IHR,2013-01-30,28.82,0.00,0.00,27.10,3.33,3.33,,,,7.80,438.26
IHR,2013-01-31,26.91,1.55,5.76,27.60,3.33,3.33,,,,7.80,438.16
IHR,2013-02-01,31.50,0.00,0.00,30.10,3.33,3.33,,,,7.80,438.74
IHR,2013-02-02,29.70,0.00,0.00,31.40,3.33,3.33,,,,7.80,438.99
IHR,2013-02-03,27.78,0.00,0.00,30.30,3.33,3.33,,,,7.80,439.15
IHR,2013-02-04,34.65,0.00,0.00,30.60,3.33,3.33,,,,7.80,438.54
IHR,2013-02-05,32.01,0.00,0.00,30.30,3.33,3.33,,,,7.80,438.15
IHR,2013-02-06,33.81,0.00,0.00,31.90,3.33,3.33,,,,7.80,437.77
IHR,2013-02-07,24.58,2.30,9.36,31.00,3.33,3.33,,,,7.80,438.67
IHR,2013-02-08,29.39,0.00,0.00,30.50,3.33,3.33,,,,7.80,438.73
IHR,2013-02-09,34.52,0.00,0.00,32.90,3.33,3.33,,,,7.80,439.06
IHR,2013-02-10,26.17,0.00,0.00,25.90,3.33,3.33,,,,7.80,439.01
IHR,2013-02-11,32.58,0.00,0.00,32.10,3.89,3.89,,,,6.80,438.96
IHR,2013-02-12,24.10,0.00,0.00,27.40,3.89,3.89,,,,6.90,438.95
IHR,2013-02-13,35.98,0.00,0.00,32.70,3.89,3.89,,,,6.90,438.68
IHR,2013-02-14,26.77,0.00,0.00,27.40,3.89,3.89,,,,7.10,438.47
IHR,2013-02-15,26.68,0.00,0.00,28.80,3.89,3.89,,,,7.10,438.60
