Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
IHR,2005-04-20,45.86,34.94,76.18,47.20,8.89,9.37,749.87,768.54,102.49,0.40,438.29
IHR,2005-04-21,44.00,34.80,79.10,46.60,8.89,9.52,754.65,768.33,101.81,0.40,438.43
IHR,2005-04-22,41.23,32.93,79.86,41.10,8.89,9.91,752.25,774.17,102.92,0.40,438.64
IHR,2005-04-23,43.48,35.98,82.75,41.00,8.89,10.22,746.28,776.71,104.08,0.40,438.59
IHR,2005-04-24,42.17,35.17,83.40,42.80,10.00,10.39,748.56,775.29,103.57,0.40,438.47
IHR,2005-04-25,48.57,40.78,83.95,49.60,10.00,10.64,750.61,773.08,102.99,0.44,438.55
IHR,2005-04-26,54.93,40.44,73.62,52.10,10.00,11.11,750.16,773.71,103.14,0.44,438.41
IHR,2005-04-27,53.91,18.73,34.74,53.80,10.00,11.38,746.94,774.17,103.65,0.44,438.39
IHR,2005-04-28,55.38,17.97,32.44,56.90,11.11,11.44,749.84,770.17,102.71,0.44,438.30
IHR,2005-04-29,52.67,17.46,33.15,54.00,11.11,11.52,753.20,771.42,102.42,0.44,438.36
IHR,2005-04-30,55.67,19.03,34.19,53.40,11.11,11.33,754.21,770.25,102.13,0.48,438.47
IHR,2005-05-01,55.11,40.52,73.53,57.10,11.11,11.33,752.84,774.13,102.83,0.48,438.58
IHR,2005-05-02,50.09,43.81,87.46,48.90,11.67,11.56,752.06,776.25,103.22,0.48,438.51
IHR,2005-05-03,50.78,42.98,84.65,50.50,11.67,11.68,750.18,774.25,103.21,0.48,438.59
IHR,2005-05-04,50.65,43.45,85.78,52.00,11.67,11.95,749.11,776.21,103.62,0.48,438.44
IHR,2005-05-05,61.58,23.80,38.65,61.30,12.22,12.02,746.11,778.33,104.32,0.42,438.51
IHR,2005-05-06,64.75,22.05,34.06,65.10,12.22,12.25,743.12,787.08,105.92,0.42,438.55
IHR,2005-05-07,81.76,26.37,32.25,81.90,12.22,12.64,747.31,785.00,105.04,0.42,438.44
IHR,2005-05-08,84.13,27.68,32.91,84.30,12.22,12.78,745.96,778.96,104.42,0.42,438.42
IHR,2005-05-09,82.95,59.05,71.20,82.00,12.22,12.93,742.10,777.33,104.75,0.42,438.33
IHR,2005-05-10,92.17,83.10,90.16,95.80,12.22,12.62,750.07,778.33,103.77,0.42,438.46
IHR,2005-05-11,103.83,49.75,47.92,101.40,12.22,12.21,751.60,777.63,103.46,0.42,438.56
IHR,2005-05-12,94.89,29.30,30.87,94.70,12.78,12.45,750.39,782.38,104.26,0.42,438.24
IHR,2005-05-13,88.34,66.50,75.27,89.90,12.78,12.74,750.78,783.67,104.38,0.43,438.43
IHR,2005-05-14,89.33,81.62,91.37,90.00,12.78,12.91,750.20,783.08,104.38,0.43,438.52
IHR,2005-05-15,89.03,45.04,50.59,87.20,12.78,12.95,745.55,792.46,106.29,0.43,438.49
IHR,2005-05-16,91.53,29.30,32.01,91.00,13.33,12.83,742.28,803.46,108.24,0.25,438.43
IHR,2005-05-17,122.67,72.36,58.99,124.50,13.33,12.45,743.95,786.50,105.72,0.17,438.41
IHR,2005-05-18,123.58,91.60,74.12,122.80,13.33,12.12,740.37,793.96,107.24,0.17,438.55
IHR,2005-05-19,119.28,91.61,76.80,121.60,13.33,12.08,748.54,819.50,109.48,0.17,438.49
IHR,2005-05-20,132.01,91.75,69.50,132.40,13.33,12.47,751.71,817.17,108.71,0.17,438.66
IHR,2005-05-21,138.09,60.39,43.73,138.20,13.33,12.64,755.03,829.33,109.84,0.17,438.80
IHR,2005-05-22,129.25,59.90,46.34,126.90,13.33,12.63,753.92,844.79,112.05,0.17,438.53
IHR,2005-05-23,118.72,37.80,31.84,119.50,13.33,12.40,755.73,846.13,111.96,0.17,438.34
IHR,2005-05-24,118.55,37.80,31.89,116.90,,12.19,756.95,851.75,112.52,0.23,438.44
IHR,2005-05-25,106.89,70.76,66.20,107.00,13.33,12.36,757.68,867.17,114.45,0.23,438.50
IHR,2005-05-26,105.13,84.91,80.77,103.70,13.33,12.68,753.41,856.92,113.74,0.23,438.49
IHR,2005-05-27,91.91,80.90,88.01,92.80,13.89,12.90,748.65,849.58,113.48,0.23,438.33
IHR,2005-05-28,90.18,80.93,89.74,89.90,13.89,13.24,743.96,847.13,113.87,0.23,438.39
IHR,2005-05-29,90.91,45.37,49.90,90.70,13.89,13.70,744.27,841.33,113.04,0.23,438.36
IHR,2005-05-30,81.99,27.51,33.56,82.70,13.89,13.98,747.65,829.42,110.94,0.23,438.49
IHR,2005-05-31,78.60,52.44,66.72,80.30,13.89,14.18,748.62,818.79,109.37,0.23,438.53
IHR,2005-06-01,91.14,84.05,92.22,91.40,13.89,14.20,748.89,805.25,107.53,0.23,438.51
IHR,2005-06-02,95.13,48.05,50.51,94.20,13.89,14.43,749.03,793.88,105.99,0.31,438.64
IHR,2005-06-03,88.93,27.57,31.00,89.40,13.89,14.47,748.80,785.08,104.85,0.31,438.40
IHR,2005-06-04,82.10,26.12,31.81,78.60,13.89,14.57,747.34,778.58,104.18,0.31,438.48
IHR,2005-06-05,73.04,22.96,31.43,73.80,13.89,15.04,745.13,775.58,104.09,0.33,438.43
IHR,2005-06-06,77.70,59.69,76.82,79.10,13.89,15.15,748.02,766.79,102.51,0.33,438.56
IHR,2005-06-07,73.50,66.26,90.15,74.20,15.00,15.33,748.06,764.29,102.17,0.33,438.56
IHR,2005-06-08,64.65,32.97,51.00,63.90,15.00,15.43,748.21,764.75,102.21,0.33,438.52
IHR,2005-06-09,63.79,22.98,36.02,62.70,15.00,15.44,747.74,764.92,102.30,0.33,438.38
IHR,2005-06-10,57.74,42.86,74.23,57.40,15.00,15.37,746.92,764.58,102.37,0.33,438.48
IHR,2005-06-11,50.85,42.76,84.10,53.00,,15.64,746.75,767.63,102.80,,438.57
IHR,2005-06-12,54.06,26.97,49.89,50.70,,15.46,751.23,767.00,102.10,0.33,438.43
IHR,2005-06-13,49.93,18.45,36.96,51.30,15.00,15.13,751.93,766.17,101.89,0.33,438.39
IHR,2005-06-14,53.69,35.79,66.66,56.00,15.00,15.12,748.48,768.17,102.63,0.33,438.47
IHR,2005-06-15,52.79,45.16,85.55,50.00,15.00,15.03,749.15,771.46,102.98,0.40,438.57
IHR,2005-06-16,44.81,37.35,83.35,45.90,15.00,15.04,742.01,776.67,104.67,0.40,438.56
IHR,2005-06-17,48.53,40.68,83.81,46.90,15.00,15.05,741.81,779.54,105.09,0.40,438.38
IHR,2005-06-18,51.67,24.24,46.92,52.80,15.00,15.29,746.03,777.58,104.23,0.40,438.40
IHR,2005-06-19,53.25,18.45,34.65,53.40,15.00,15.48,749.88,774.79,103.32,0.40,438.48
IHR,2005-06-20,54.07,30.38,56.18,55.00,15.56,15.50,748.78,772.54,103.17,0.40,438.37
IHR,2005-06-21,51.57,41.87,81.19,49.80,15.56,15.60,745.55,773.17,103.70,0.55,438.50
IHR,2005-06-22,53.84,45.75,84.96,51.70,15.56,15.97,750.03,781.13,104.15,0.55,438.45
IHR,2005-06-23,45.31,35.03,77.30,49.10,15.56,16.39,751.80,806.88,107.33,0.55,438.69
IHR,2005-06-24,47.48,34.91,73.52,45.70,15.56,16.47,747.67,832.83,111.39,0.55,438.42
IHR,2005-06-25,47.98,19.13,39.87,48.00,,16.39,745.77,836.50,112.17,0.50,438.52
IHR,2005-06-26,40.59,26.42,65.08,40.80,15.56,16.68,744.66,851.04,114.29,0.50,438.41
IHR,2005-06-27,43.97,33.79,76.86,44.00,15.56,17.07,746.56,860.92,115.32,0.50,438.60
IHR,2005-06-28,47.62,38.02,79.84,47.40,16.11,17.12,749.41,860.71,114.85,0.50,438.37
IHR,2005-06-29,56.94,46.43,81.54,58.50,16.67,16.92,751.66,850.17,113.11,0.50,438.60
IHR,2005-06-30,54.85,26.61,48.51,52.40,16.67,17.26,748.90,849.92,113.49,0.50,438.45
IHR,2005-07-01,51.44,19.61,38.12,52.40,16.67,17.50,748.58,853.50,114.02,0.50,438.36
IHR,2005-07-02,39.65,26.35,66.44,40.20,16.67,17.88,749.54,859.00,114.60,0.50,438.42
IHR,2005-07-03,36.10,25.88,71.70,36.70,16.67,18.24,751.35,856.25,113.96,0.50,438.41
IHR,2005-07-04,45.23,23.78,52.58,45.00,17.22,18.42,751.29,853.79,113.64,0.50,438.53
IHR,2005-07-05,40.45,17.81,44.03,38.20,17.78,18.51,748.12,849.29,113.52,0.50,438.58
IHR,2005-07-06,41.70,28.65,68.72,44.10,,18.78,747.48,850.79,113.82,0.50,438.39
IHR,2005-07-07,46.13,35.89,77.80,44.80,18.33,19.55,748.76,854.29,114.10,0.50,438.50
IHR,2005-07-08,40.38,19.15,47.42,40.50,18.33,19.51,747.93,844.25,112.88,0.50,438.42
IHR,2005-07-09,39.59,16.00,40.40,40.10,18.89,19.64,748.24,831.63,111.14,0.42,438.25
IHR,2005-07-10,30.13,17.06,56.63,29.20,19.44,19.76,749.00,828.50,110.61,0.42,438.38
IHR,2005-07-11,37.65,27.61,73.33,39.20,19.44,19.98,749.95,829.92,110.66,0.42,438.55
IHR,2005-07-12,37.34,17.14,45.89,35.80,19.44,19.97,751.85,828.08,110.14,0.42,438.41
IHR,2005-07-13,33.35,16.39,49.14,34.60,19.44,20.00,753.93,836.38,110.94,0.42,438.55
IHR,2005-07-14,38.75,15.80,40.77,38.80,19.44,20.45,752.78,842.50,111.92,0.50,438.57
IHR,2005-07-15,33.48,15.80,47.20,33.00,19.44,20.51,746.81,845.79,113.26,0.50,438.60
IHR,2005-07-16,39.57,25.59,64.67,39.20,19.44,20.63,748.80,848.21,113.28,0.50,438.41
IHR,2005-07-17,29.83,19.42,65.09,31.90,19.44,20.78,752.17,850.92,113.13,0.50,438.64
IHR,2005-07-18,38.70,29.46,76.12,34.40,20.00,20.96,746.50,854.54,114.47,0.50,438.51
IHR,2005-07-19,31.70,21.47,67.71,33.50,20.00,20.97,744.82,847.42,113.77,0.50,438.45
IHR,2005-07-20,36.42,18.47,50.70,34.90,20.00,20.94,747.62,850.42,113.75,0.50,438.48
IHR,2005-07-21,33.03,15.80,47.83,35.60,,21.09,747.85,853.67,114.15,0.50,438.61
IHR,2005-07-22,35.08,20.68,58.95,32.90,20.56,21.32,746.54,848.38,113.64,0.50,438.30
IHR,2005-07-23,33.71,23.32,69.18,34.90,21.11,21.36,752.02,842.92,112.09,0.50,438.42
IHR,2005-07-24,31.02,20.67,66.62,29.50,21.11,21.44,751.07,841.25,112.01,0.50,438.30
IHR,2005-07-25,25.29,15.10,59.70,26.20,21.11,21.43,752.87,836.96,111.17,0.50,438.30
IHR,2005-07-26,30.21,20.30,67.21,31.90,21.11,21.45,753.01,830.33,110.27,0.50,438.55
IHR,2005-07-27,30.61,20.68,67.55,27.90,21.11,21.36,748.96,827.83,110.53,0.50,438.52
IHR,2005-07-28,27.96,17.55,62.78,30.20,21.11,21.40,746.03,829.08,111.13,0.83,438.33
IHR,2005-07-29,33.80,23.66,70.01,34.80,21.67,21.47,748.39,825.88,110.35,0.83,438.72
IHR,2005-07-30,37.80,27.53,72.83,37.80,21.67,21.57,750.39,827.75,110.31,0.83,438.85
IHR,2005-07-31,32.12,21.98,68.43,29.90,21.67,21.68,748.94,831.54,111.03,0.83,438.46
IHR,2005-08-01,28.82,18.61,64.57,31.10,21.67,21.50,749.13,825.83,110.24,0.83,438.61
IHR,2005-08-02,36.03,25.80,71.61,34.20,21.67,21.53,751.50,839.79,111.75,0.83,438.53
IHR,2005-08-03,28.38,18.21,64.17,28.70,21.67,21.54,752.88,848.58,112.71,0.83,438.42
IHR,2005-08-04,25.39,15.11,59.52,26.40,22.22,21.59,751.28,847.13,112.76,0.82,438.67
IHR,2005-08-05,28.22,17.99,63.74,29.50,22.22,21.46,749.86,836.88,111.60,0.82,438.89
IHR,2005-08-06,36.33,25.97,71.48,35.50,22.22,21.40,748.69,839.08,112.07,0.82,438.82
IHR,2005-08-07,35.43,25.43,71.77,32.70,22.22,21.51,747.83,842.83,112.70,0.82,438.43
IHR,2005-08-08,28.60,18.57,64.92,28.20,22.22,21.57,746.78,835.75,111.91,0.82,438.34
IHR,2005-08-09,29.01,19.06,65.71,32.30,22.22,21.52,747.61,834.04,111.56,0.82,438.62
IHR,2005-08-10,28.19,17.72,62.86,26.20,22.22,21.38,749.08,840.54,112.21,0.82,438.54
IHR,2005-08-11,33.05,22.31,67.51,33.30,22.22,21.36,750.94,844.00,112.39,0.82,438.66
IHR,2005-08-12,22.27,11.48,51.53,21.20,22.22,21.46,750.22,836.58,111.51,0.82,438.13
IHR,2005-08-13,23.32,13.39,57.42,23.30,22.22,22.07,752.41,812.58,108.00,0.82,438.48
IHR,2005-08-14,23.78,13.80,58.04,25.00,22.22,21.30,749.52,822.58,109.75,0.82,438.29
IHR,2005-08-15,24.58,13.50,54.95,24.10,22.22,21.08,748.12,811.75,108.51,0.82,438.54
IHR,2005-08-16,21.54,11.40,52.94,21.00,22.22,20.86,747.27,806.58,107.94,0.82,438.43
IHR,2005-08-17,19.86,9.72,48.93,21.30,22.22,20.84,747.16,808.25,108.18,0.82,438.50
IHR,2005-08-18,25.85,16.04,62.04,26.40,22.22,21.29,748.29,801.67,107.13,0.82,438.86
IHR,2005-08-19,23.64,13.72,58.04,21.10,22.22,21.19,748.82,802.46,107.16,0.82,438.45
IHR,2005-08-20,17.06,6.99,40.98,19.30,22.22,21.01,749.46,805.29,107.45,0.82,438.58
IHR,2005-08-21,21.95,11.79,53.70,21.90,22.22,20.94,748.75,805.21,107.54,0.82,438.83
IHR,2005-08-22,15.26,5.32,34.86,15.00,22.22,20.86,748.38,796.21,106.39,0.82,438.37
IHR,2005-08-23,26.01,16.00,61.52,24.10,22.22,20.82,747.63,796.25,106.50,0.82,438.48
IHR,2005-08-24,20.01,10.00,49.98,20.40,22.22,21.06,750.28,798.83,106.47,0.82,438.26
IHR,2005-08-25,20.28,13.89,68.48,21.70,22.22,21.13,750.67,800.04,106.58,0.82,438.48
IHR,2005-08-26,20.20,10.10,49.99,20.20,22.22,21.09,749.75,800.96,106.83,0.82,438.74
IHR,2005-08-27,22.54,12.31,54.63,22.30,22.22,20.91,749.08,797.88,106.51,0.82,438.73
IHR,2005-08-28,20.56,10.22,49.71,19.10,22.22,20.65,745.98,801.04,107.38,0.82,438.39
IHR,2005-08-29,18.95,8.75,46.17,21.00,21.11,20.48,748.15,801.96,107.19,0.82,438.57
IHR,2005-08-30,24.45,14.43,59.01,23.60,21.11,20.85,754.30,794.50,105.33,0.82,438.79
IHR,2005-08-31,20.46,10.08,49.24,19.10,21.11,21.06,753.65,793.50,105.29,0.82,438.48
IHR,2005-09-01,15.74,0.48,3.04,19.40,21.11,20.79,749.78,790.13,105.38,0.70,438.88
IHR,2005-09-02,22.53,0.00,0.00,24.40,21.11,20.45,746.41,784.71,105.13,0.70,439.36
IHR,2005-09-03,18.46,0.00,0.00,18.90,21.11,20.22,749.41,781.75,104.32,0.70,439.46
IHR,2005-09-04,16.51,0.00,0.00,16.40,20.56,20.25,751.55,784.33,104.36,0.70,439.43
IHR,2005-09-05,22.75,0.00,0.00,22.00,20.00,20.30,754.43,792.33,105.03,0.70,439.72
IHR,2005-09-06,18.89,0.00,0.00,18.70,20.00,20.37,753.45,796.67,105.74,0.70,439.60
IHR,2005-09-07,21.00,0.00,0.00,20.50,20.00,20.17,752.20,787.50,104.57,0.70,439.52
IHR,2005-09-08,15.47,0.00,0.00,16.50,20.00,19.82,746.88,767.25,102.73,0.70,439.38
IHR,2005-09-09,15.78,0.00,0.00,14.50,20.00,19.96,744.48,761.71,102.31,0.70,439.65
