Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
IHR,1995-03-24,65.32,20.10,30.78,65.30,6.67,6.67,,,,0.15,438.18
IHR,1995-03-25,59.93,14.79,24.67,57.80,6.67,6.67,,,,0.15,438.72
IHR,1995-03-26,61.48,16.38,26.65,59.20,6.67,6.67,,,,0.17,438.13
IHR,1995-03-27,34.58,2.60,7.53,39.90,6.67,6.67,,,,0.20,438.19
IHR,1995-03-28,44.24,0.00,0.00,43.40,7.22,7.22,,,,0.20,439.04
IHR,1995-03-29,37.98,0.00,0.00,39.30,7.78,7.78,,,,0.20,439.07
IHR,1995-03-30,40.98,1.75,4.27,41.90,7.78,9.03,756.70,783.20,103.50,0.20,439.11
IHR,1995-03-31,55.43,8.29,14.96,52.30,7.78,8.66,757.04,773.83,102.20,0.20,438.97
IHR,1995-04-01,56.58,8.62,15.24,57.00,7.78,8.49,759.67,768.86,101.22,0.20,438.89
IHR,1995-04-02,56.31,10.84,19.26,53.10,7.78,8.60,762.75,770.05,100.95,0.20,439.39
IHR,1995-04-03,46.44,2.21,4.76,40.40,7.78,8.72,760.50,772.25,101.53,0.20,438.22
IHR,1995-04-04,42.55,0.00,0.00,44.30,7.78,8.93,755.70,770.89,102.01,0.22,437.77
IHR,1995-04-05,37.54,0.00,0.00,43.50,7.78,9.02,752.84,768.72,102.11,0.22,439.35
IHR,1995-04-06,41.32,2.18,5.26,41.90,7.78,9.12,751.13,767.38,102.17,0.20,439.32
IHR,1995-04-07,49.74,6.80,13.68,48.90,8.33,9.36,748.13,768.87,102.75,0.22,439.45
IHR,1995-04-08,56.13,9.93,17.70,55.50,8.33,9.28,753.21,764.55,101.51,0.22,438.54
IHR,1995-04-09,55.41,9.96,17.97,58.30,8.33,9.34,759.05,766.32,100.97,0.20,439.49
IHR,1995-04-10,65.26,15.57,23.86,64.90,8.33,9.39,759.26,767.42,101.07,0.20,439.51
IHR,1995-04-11,79.61,16.48,20.70,78.50,8.33,9.55,756.96,774.22,102.26,0.22,439.36
IHR,1995-04-12,62.35,11.28,18.08,64.20,8.33,9.40,752.17,775.90,103.16,0.22,439.41
IHR,1995-04-13,70.55,12.31,17.45,68.10,8.33,9.53,751.75,774.96,103.09,0.22,439.52
IHR,1995-04-14,76.61,17.33,22.61,79.00,8.61,9.56,758.35,771.10,101.67,0.22,439.12
IHR,1995-04-15,81.79,18.53,22.65,80.60,8.89,9.72,755.21,770.32,102.04,0.22,439.53
IHR,1995-04-16,81.38,18.52,22.75,80.30,9.17,10.15,754.45,776.05,102.87,0.22,439.16
IHR,1995-04-17,77.30,18.51,23.95,78.90,10.00,10.31,751.65,775.05,103.12,0.29,439.45
IHR,1995-04-18,67.58,18.44,27.29,66.20,10.00,10.52,754.70,773.30,102.48,0.23,439.57
IHR,1995-04-19,63.76,19.57,30.69,63.80,10.56,10.53,751.63,771.13,102.60,0.27,438.87
IHR,1995-04-20,76.84,26.31,34.24,78.40,10.56,10.43,752.30,772.40,102.68,0.27,439.27
IHR,1995-04-21,76.82,26.41,34.38,75.10,10.56,10.23,761.75,778.00,102.13,0.25,439.35
IHR,1995-04-22,63.55,17.78,27.98,64.70,10.28,10.22,763.39,796.57,104.38,0.25,439.38
IHR,1995-04-23,54.46,14.90,27.35,54.20,10.00,10.50,760.88,807.13,106.10,0.25,439.52
IHR,1995-04-24,56.57,14.92,26.38,56.70,10.00,10.58,752.92,830.92,110.34,0.25,439.60
IHR,1995-04-25,65.00,17.89,27.52,63.90,10.00,10.92,755.04,848.33,112.35,0.32,439.37
IHR,1995-04-26,65.30,17.81,27.27,66.10,9.44,11.22,751.89,864.78,115.02,0.29,439.53
IHR,1995-04-27,74.93,20.25,27.03,75.70,9.44,10.73,747.15,858.25,114.87,0.25,439.36
IHR,1995-04-28,75.62,20.16,26.66,76.00,9.44,10.72,750.85,854.50,113.82,0.24,439.59
IHR,1995-04-29,83.00,22.91,27.61,83.00,9.44,10.98,749.81,841.25,112.18,0.25,439.53
IHR,1995-04-30,85.42,23.97,28.06,85.50,9.44,10.79,755.63,832.33,110.08,0.25,439.61
IHR,1995-05-01,81.63,23.86,29.23,82.70,10.00,10.85,747.25,841.70,112.83,0.28,439.52
IHR,1995-05-02,88.42,29.30,33.13,77.30,10.00,10.98,751.75,834.42,111.00,0.27,439.18
IHR,1995-05-03,86.93,25.25,29.05,97.40,10.00,11.43,755.54,832.48,110.19,0.29,437.87
IHR,1995-05-04,99.51,38.79,38.98,99.50,10.00,11.54,753.38,834.67,110.78,0.30,439.74
IHR,1995-05-05,100.49,34.87,34.70,100.60,10.00,11.51,750.33,838.21,111.72,0.30,439.45
IHR,1995-05-06,96.78,29.20,30.17,96.70,10.00,11.54,747.71,848.58,113.50,0.30,439.58
IHR,1995-05-07,113.34,45.30,39.97,113.80,10.00,11.69,750.05,851.89,113.58,0.28,439.56
IHR,1995-05-08,126.76,58.01,45.76,125.00,10.56,11.49,752.41,859.53,114.25,0.33,439.62
IHR,1995-05-09,115.86,51.15,44.15,117.10,10.56,11.62,754.19,870.44,115.43,0.33,439.35
IHR,1995-05-10,109.99,42.71,38.83,109.10,10.56,11.74,757.83,874.37,115.33,0.29,439.30
IHR,1995-05-11,112.28,44.08,39.26,112.50,10.56,11.89,755.22,873.65,115.69,0.31,439.47
IHR,1995-05-12,97.92,30.83,31.48,98.80,10.56,11.99,755.00,862.25,114.23,0.25,439.59
IHR,1995-05-13,109.94,42.36,38.53,110.10,10.56,11.88,755.35,857.50,113.53,0.22,439.63
IHR,1995-05-14,103.50,35.15,33.96,103.90,10.56,11.79,755.00,863.93,114.93,0.29,439.47
IHR,1995-05-15,93.10,28.69,30.82,92.90,10.56,11.65,751.96,855.00,113.70,0.19,439.60
IHR,1995-05-16,103.90,39.54,38.06,103.70,11.11,12.16,753.13,859.54,114.13,0.16,439.51
IHR,1995-05-17,99.85,33.70,33.75,99.20,11.11,12.63,757.08,855.33,112.97,0.17,439.54
IHR,1995-05-18,107.29,40.00,37.28,108.90,11.11,12.83,761.65,847.45,111.27,0.17,439.45
IHR,1995-05-19,108.53,42.12,38.81,108.90,11.94,13.02,760.60,851.94,112.07,0.22,439.63
IHR,1995-05-20,118.12,50.18,42.48,116.80,11.67,13.05,755.80,857.39,113.46,0.18,439.52
IHR,1995-05-21,111.81,43.47,38.87,111.70,12.22,13.01,758.15,870.26,114.82,0.18,439.39
IHR,1995-05-22,116.89,50.05,42.82,116.70,12.22,13.37,758.33,872.46,115.05,0.18,439.38
IHR,1995-05-23,118.03,50.05,42.40,119.80,12.22,13.83,757.46,873.25,115.30,0.23,439.31
IHR,1995-05-24,114.88,46.33,40.33,113.00,12.78,14.21,757.29,875.42,115.60,0.23,439.48
IHR,1995-05-25,113.33,45.25,39.93,114.10,12.78,14.50,757.29,885.54,116.94,0.25,439.32
IHR,1995-05-26,110.85,44.00,39.69,110.90,13.06,14.66,759.96,882.04,116.07,0.25,439.35
IHR,1995-05-27,109.70,42.39,38.64,108.30,13.33,14.76,760.33,866.38,113.95,0.33,439.43
IHR,1995-05-28,107.32,38.88,36.23,107.90,13.89,15.13,760.04,858.79,112.99,0.33,439.36
IHR,1995-05-29,98.51,33.70,34.21,97.10,13.89,15.05,757.42,846.15,111.76,0.33,439.22
IHR,1995-05-30,111.18,45.97,41.35,114.70,14.44,15.10,756.17,840.13,111.11,0.38,439.34
IHR,1995-05-31,116.75,49.94,42.77,115.80,14.44,15.30,757.13,842.04,111.22,0.38,439.52
IHR,1995-06-01,129.63,61.71,47.61,129.70,14.44,15.37,754.79,827.58,109.65,0.39,439.50
IHR,1995-06-02,131.50,61.92,47.08,130.60,14.44,14.85,754.17,832.13,110.33,0.39,439.16
IHR,1995-06-03,130.35,61.15,46.92,131.90,14.44,15.04,755.88,855.90,113.24,0.33,439.51
IHR,1995-06-04,137.24,67.77,49.38,135.50,14.44,15.56,754.46,858.04,113.73,0.30,439.36
IHR,1995-06-05,140.38,71.52,50.95,142.90,14.44,15.79,756.63,858.71,113.50,0.33,439.49
IHR,1995-06-06,146.20,77.38,52.93,143.90,14.44,15.31,757.57,848.17,111.93,0.32,439.47
IHR,1995-06-07,134.11,64.56,48.14,135.70,14.44,15.23,759.65,855.17,112.63,0.32,439.60
IHR,1995-06-08,133.14,63.65,47.80,131.10,14.44,15.04,757.58,867.59,114.50,0.32,439.38
IHR,1995-06-09,122.81,55.04,44.82,122.80,14.44,15.23,759.00,868.25,114.40,0.32,439.34
IHR,1995-06-10,115.93,46.97,40.51,116.30,14.44,15.03,757.25,854.67,112.86,0.29,439.46
IHR,1995-06-11,101.05,33.00,32.65,101.10,14.17,14.96,759.42,836.04,110.08,0.29,439.36
IHR,1995-06-12,109.26,40.40,36.97,110.00,13.89,14.78,757.08,824.24,108.87,0.32,439.34
IHR,1995-06-13,117.89,48.90,41.48,118.10,13.89,14.22,758.42,812.50,107.13,0.28,439.36
IHR,1995-06-14,112.17,45.16,40.26,112.30,13.89,13.87,753.59,811.74,107.72,0.28,439.53
IHR,1995-06-15,118.34,50.23,42.45,118.90,13.89,14.16,751.63,828.25,110.20,0.25,439.56
IHR,1995-06-16,121.75,53.39,43.86,120.20,13.61,14.73,751.88,829.42,110.31,0.25,439.47
IHR,1995-06-17,114.85,45.20,39.35,114.10,13.33,15.37,753.26,825.25,109.54,0.28,439.45
IHR,1995-06-18,114.19,45.20,39.58,116.30,13.33,15.98,756.54,817.04,108.00,0.30,439.47
IHR,1995-06-19,119.23,49.39,41.43,117.30,13.61,16.36,757.88,807.25,106.51,0.28,439.39
IHR,1995-06-20,116.80,47.23,40.44,117.30,14.72,16.34,759.67,803.05,105.74,0.29,439.19
IHR,1995-06-21,110.62,41.04,37.10,112.30,14.44,16.29,759.54,804.38,105.91,0.30,439.32
IHR,1995-06-22,102.16,33.94,33.22,100.80,15.00,16.24,760.33,813.04,106.93,0.26,439.61
IHR,1995-06-23,88.26,25.88,29.33,89.30,15.28,16.20,762.13,822.00,107.85,0.26,439.67
IHR,1995-06-24,92.89,26.93,28.99,92.40,15.28,16.45,759.25,831.29,109.49,0.26,439.67
IHR,1995-06-25,93.37,25.33,27.12,92.50,15.28,16.57,757.46,840.68,111.04,0.29,439.56
IHR,1995-06-26,92.13,25.93,28.14,91.30,15.28,16.24,755.83,843.17,111.57,0.29,439.42
IHR,1995-06-27,91.85,25.91,28.21,91.80,15.56,16.26,761.46,844.44,110.93,0.29,439.34
IHR,1995-06-28,97.99,30.82,31.45,99.30,15.56,15.56,763.25,763.87,100.09,0.25,439.48
IHR,1995-06-29,103.46,34.84,33.67,101.90,15.56,15.51,759.67,760.26,100.10,0.25,439.33
IHR,1995-06-30,94.58,27.23,28.80,96.10,15.00,16.03,755.42,817.00,108.85,0.25,439.28
IHR,1995-07-01,92.04,26.02,28.27,90.70,15.28,16.71,750.04,810.67,108.08,0.28,439.45
IHR,1995-07-02,83.15,25.77,30.99,83.30,15.28,16.75,747.67,804.29,107.58,0.34,439.35
IHR,1995-07-03,74.87,25.76,34.40,74.60,16.11,17.34,751.25,796.54,106.03,0.34,439.35
IHR,1995-07-04,91.23,27.45,30.09,91.00,16.67,17.86,753.13,781.13,103.72,0.34,439.53
IHR,1995-07-05,93.76,26.80,28.58,93.50,16.67,19.10,753.46,789.29,104.76,0.38,439.35
IHR,1995-07-06,78.07,26.36,33.76,77.20,16.67,18.43,751.75,777.13,103.38,0.38,439.41
IHR,1995-07-07,71.73,26.37,36.77,72.20,16.94,18.78,756.13,777.41,102.87,0.38,439.39
IHR,1995-07-08,78.69,26.26,33.37,78.70,17.50,19.60,759.79,785.00,103.31,0.37,439.34
IHR,1995-07-09,71.09,26.38,37.10,71.40,17.78,19.57,757.42,782.50,103.31,0.38,439.41
IHR,1995-07-10,80.92,26.22,32.40,79.20,18.06,19.81,760.33,781.21,102.75,0.36,439.35
IHR,1995-07-11,78.46,25.45,32.44,75.70,18.61,19.86,758.88,778.13,102.53,0.37,438.62
IHR,1995-07-12,79.18,25.43,32.12,76.70,18.89,20.06,757.96,777.21,102.53,0.30,437.87
IHR,1995-07-13,77.00,25.18,32.71,74.50,18.89,19.74,762.21,773.88,101.53,0.22,437.60
IHR,1995-07-14,68.23,25.05,36.72,68.90,18.89,19.50,762.63,774.92,101.61,0.22,437.50
IHR,1995-07-15,58.91,25.08,42.58,57.70,18.89,19.68,763.00,778.63,102.04,0.25,437.46
IHR,1995-07-16,56.37,24.98,44.32,57.60,18.89,20.22,762.71,781.04,102.39,0.28,437.45
IHR,1995-07-17,52.29,25.01,47.83,52.80,18.89,20.18,759.25,773.92,101.93,0.28,437.47
IHR,1995-07-18,57.19,25.05,43.81,56.10,18.89,20.70,756.50,778.83,102.94,0.27,437.48
IHR,1995-07-19,53.38,25.09,47.00,52.90,19.44,21.35,756.54,779.38,103.01,0.27,437.46
IHR,1995-07-20,50.32,24.94,49.56,51.90,19.44,21.10,758.21,768.58,101.36,0.24,437.54
IHR,1995-07-21,51.06,24.63,48.23,49.30,19.44,21.68,760.21,773.46,101.73,0.22,437.50
IHR,1995-07-22,47.98,24.63,51.33,48.10,19.72,22.02,761.83,770.13,101.09,0.23,437.46
IHR,1995-07-23,47.39,24.64,52.00,47.10,20.00,22.09,762.21,765.63,100.45,0.24,437.40
IHR,1995-07-24,45.03,24.77,55.01,46.20,20.00,22.05,763.17,763.29,100.01,0.24,437.40
IHR,1995-07-25,52.02,24.78,47.63,50.60,20.00,22.11,759.50,762.58,100.42,0.28,437.41
IHR,1995-07-26,51.41,25.48,49.56,52.80,20.56,22.13,759.38,761.79,100.32,0.26,437.39
IHR,1995-07-27,52.83,25.45,48.18,51.90,20.56,22.08,763.08,761.08,99.73,0.26,437.48
IHR,1995-07-28,49.94,24.21,48.47,49.20,20.56,22.31,760.42,767.54,100.94,0.30,437.36
IHR,1995-07-29,51.68,24.82,48.03,52.30,20.56,22.22,764.71,759.00,99.26,0.32,437.52
IHR,1995-07-30,47.40,24.53,51.74,46.80,20.56,22.35,770.67,758.96,98.47,0.32,437.41
IHR,1995-07-31,47.71,24.50,51.34,48.10,20.56,22.37,765.67,758.58,99.08,0.32,437.45
IHR,1995-08-01,44.90,25.18,56.07,47.50,20.56,22.30,760.08,759.54,99.93,0.28,437.54
IHR,1995-08-02,50.39,25.15,49.90,48.70,20.56,22.16,762.21,756.00,99.20,0.28,437.65
IHR,1995-08-03,44.63,24.98,55.97,44.30,20.56,22.30,762.29,757.08,99.32,0.27,437.53
IHR,1995-08-04,45.88,25.05,54.59,46.30,20.56,22.36,761.33,757.17,99.46,0.29,437.53
IHR,1995-08-05,45.53,25.10,55.13,46.10,20.56,22.26,756.83,758.25,100.20,0.33,437.58
IHR,1995-08-06,41.98,25.04,59.64,40.70,20.83,22.47,754.96,760.79,100.79,0.33,437.52
IHR,1995-08-07,46.57,24.79,53.23,46.80,20.83,22.44,759.75,760.21,100.06,0.38,437.48
IHR,1995-08-08,43.08,23.42,54.35,44.10,20.83,22.09,765.88,755.25,98.61,0.38,437.54
IHR,1995-08-09,41.50,22.70,54.70,41.50,21.11,21.80,760.17,753.33,99.11,0.38,437.51
IHR,1995-08-10,43.03,22.74,52.85,42.90,21.11,21.75,755.75,754.50,99.83,0.33,437.51
IHR,1995-08-11,34.57,22.70,65.68,34.40,20.83,21.69,761.83,752.50,98.78,0.33,437.50
IHR,1995-08-12,35.89,23.00,64.09,35.70,20.56,21.65,764.42,751.33,98.28,0.33,437.56
IHR,1995-08-13,34.08,23.00,67.48,33.60,20.00,21.44,766.67,751.33,98.01,0.33,437.60
IHR,1995-08-14,32.91,23.00,69.89,34.20,19.72,21.31,760.13,751.50,98.88,0.33,437.55
IHR,1995-08-15,34.95,22.98,65.75,34.90,19.72,21.16,758.58,750.50,98.94,0.37,437.63
IHR,1995-08-16,35.15,22.90,65.17,35.40,20.00,21.31,759.21,753.96,99.30,0.40,437.53
IHR,1995-08-17,34.64,23.18,66.91,34.40,20.00,21.12,763.00,750.42,98.35,0.40,437.39
IHR,1995-08-18,38.53,23.97,62.21,38.60,20.00,20.99,768.29,748.46,97.42,0.40,437.65
IHR,1995-08-19,38.98,24.00,61.56,37.90,20.00,20.83,766.08,748.71,97.74,0.34,437.58
IHR,1995-08-20,35.61,23.95,67.25,36.90,19.72,20.73,762.96,749.42,98.22,0.34,437.46
IHR,1995-08-21,34.77,23.98,68.98,33.80,19.44,21.05,763.04,755.17,98.96,0.37,437.53
IHR,1995-08-22,33.70,23.92,70.97,35.30,19.44,21.10,761.58,755.50,99.20,0.33,437.47
IHR,1995-08-23,35.53,23.96,67.44,34.00,19.44,20.92,754.63,749.50,99.30,0.33,437.56
IHR,1995-08-24,34.84,23.64,67.84,36.30,19.44,21.02,760.38,751.46,98.81,0.33,437.51
IHR,1995-08-25,35.10,22.98,65.46,34.60,19.44,20.90,758.88,753.79,99.33,0.33,437.54
IHR,1995-08-26,35.90,23.00,64.07,36.10,19.44,20.84,758.67,748.38,98.65,0.33,437.53
IHR,1995-08-27,34.80,23.03,66.18,34.20,19.44,20.82,759.46,751.29,98.93,0.33,437.51
IHR,1995-08-28,33.51,23.01,68.68,32.70,19.44,20.65,757.25,752.25,99.33,0.34,437.40
IHR,1995-08-29,33.09,23.02,69.58,34.30,19.44,20.34,760.96,750.67,98.67,0.33,437.56
IHR,1995-08-30,34.84,23.04,66.12,35.00,19.44,20.26,755.38,757.61,99.40,0.38,437.60
IHR,1995-08-31,35.07,23.01,65.61,33.80,19.44,20.50,759.67,759.21,99.95,0.38,437.52
IHR,1995-09-01,31.87,0.84,2.63,34.10,19.17,20.77,757.04,774.75,102.34,0.45,437.74
IHR,1995-09-02,28.90,0.00,0.00,30.90,18.89,20.18,756.42,758.46,100.27,0.34,438.11
IHR,1995-09-03,27.17,0.00,0.00,27.90,18.89,20.47,755.29,764.29,101.20,0.42,438.51
IHR,1995-09-04,22.96,0.00,0.00,25.00,18.89,20.08,757.21,758.29,100.15,0.38,438.76
IHR,1995-09-05,22.13,0.00,0.00,22.20,18.89,20.41,763.92,762.25,99.78,0.38,439.37
IHR,1995-09-06,22.42,0.00,0.00,24.00,18.89,20.58,763.96,766.33,100.32,0.30,439.46
IHR,1995-09-07,25.89,0.00,0.00,26.20,18.89,20.48,762.04,766.25,100.55,0.30,439.44
IHR,1995-09-08,28.07,0.00,0.00,27.10,18.89,20.65,762.17,777.04,101.95,0.30,439.42
IHR,1995-09-09,24.40,0.00,0.00,23.20,18.89,20.88,759.54,770.96,101.51,0.42,439.40
IHR,1995-09-10,25.13,0.00,0.00,27.30,18.89,20.34,759.50,764.71,100.69,0.42,439.54
IHR,1995-09-11,24.75,0.00,0.00,23.00,18.89,20.42,761.08,769.58,101.11,0.50,439.60
IHR,1995-09-12,24.00,0.00,0.00,24.70,18.89,21.00,762.25,787.00,103.25,0.54,439.44
IHR,1995-09-13,26.33,0.00,0.00,26.50,18.89,21.41,762.25,810.75,106.36,0.54,439.24
IHR,1995-09-14,28.37,0.00,0.00,28.50,18.89,21.54,758.71,822.96,108.47,0.50,439.45
IHR,1995-09-15,26.47,0.00,0.00,26.10,18.89,21.33,755.38,799.13,105.79,0.50,439.60
IHR,1995-09-16,25.63,0.00,0.00,27.00,18.89,20.89,755.79,778.42,103.00,0.50,439.47
IHR,1995-09-17,23.19,0.00,0.00,22.20,18.89,20.56,758.83,768.17,101.23,0.42,439.50
IHR,1995-09-18,24.94,0.00,0.00,24.90,18.89,20.62,760.79,772.88,101.59,0.42,439.50
IHR,1995-09-19,26.23,0.00,0.00,26.20,18.89,20.63,762.67,783.17,102.69,0.42,439.42
