Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,2003-01-01,12.30,0.00,0.00,13.90,,6.01,757.16,732.21,96.71,,339.90
IDSW,2003-01-02,17.23,0.00,0.00,15.20,,6.04,753.36,731.38,97.08,,340.01
IDSW,2003-01-03,20.37,0.00,0.00,20.30,,6.14,757.61,733.83,96.86,,340.05
IDSW,2003-01-04,19.98,0.00,0.00,19.40,,6.18,755.87,734.42,97.16,,340.30
IDSW,2003-01-05,16.99,0.00,0.00,17.70,,6.14,766.75,736.13,96.01,,340.32
IDSW,2003-01-06,21.46,0.00,0.00,21.20,,6.07,768.16,735.38,95.73,,340.60
IDSW,2003-01-07,19.48,0.00,0.00,19.70,,6.03,765.21,735.75,96.15,,340.41
IDSW,2003-01-08,17.40,0.00,0.02,18.00,,5.97,762.84,735.29,96.39,,340.45
IDSW,2003-01-09,19.78,0.00,0.00,18.10,,5.89,761.14,735.25,96.60,,340.29
IDSW,2003-01-10,19.33,0.00,0.02,19.80,,5.82,759.28,735.00,96.80,,339.94
IDSW,2003-01-11,18.27,0.00,0.00,18.70,,5.74,758.64,735.33,96.93,,339.62
IDSW,2003-01-12,13.85,0.00,0.00,14.90,,5.67,756.83,735.83,97.23,,339.12
IDSW,2003-01-13,15.80,0.00,0.00,16.20,,5.59,760.95,734.92,96.58,,339.16
IDSW,2003-01-14,20.40,0.00,0.00,19.40,,5.51,761.74,735.50,96.56,,339.39
IDSW,2003-01-15,20.24,0.00,0.00,20.60,,5.40,767.13,736.58,96.02,,338.95
IDSW,2003-01-16,21.69,0.00,0.00,20.80,,5.31,769.48,737.04,95.78,,339.47
IDSW,2003-01-17,23.45,0.00,0.00,24.00,,5.24,769.64,737.83,95.87,,339.84
IDSW,2003-01-18,23.97,0.00,0.00,23.70,,5.17,765.69,737.71,96.35,,339.90
IDSW,2003-01-19,17.77,0.00,0.00,20.10,,5.13,761.38,738.08,96.98,,339.33
IDSW,2003-01-20,20.23,0.00,0.00,18.00,,5.08,759.72,739.17,97.26,,338.96
IDSW,2003-01-21,21.50,0.00,0.00,22.00,,4.99,758.21,739.88,97.58,,339.34
IDSW,2003-01-22,20.00,0.00,0.00,21.00,,4.90,757.05,738.79,97.59,,340.08
IDSW,2003-01-23,24.05,0.00,0.00,22.90,,4.87,758.81,739.96,97.52,,340.52
IDSW,2003-01-24,26.93,0.00,0.00,26.80,,4.87,758.20,738.67,97.42,,340.73
