Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,2007-05-11,90.93,27.75,30.52,91.40,,13.00,751.58,870.87,115.87,,345.06
IDSW,2007-05-12,93.59,28.02,29.94,94.10,,12.78,748.97,873.46,116.62,,345.27
IDSW,2007-05-13,94.13,28.17,29.92,94.50,,12.40,756.57,873.46,115.45,,345.45
IDSW,2007-05-14,100.65,48.78,48.47,100.20,,12.12,757.94,881.04,116.24,,345.72
IDSW,2007-05-15,96.79,60.51,62.52,96.10,,12.06,752.99,876.96,116.46,,345.16
IDSW,2007-05-16,86.88,40.63,46.76,88.10,,12.28,749.78,868.00,115.77,,344.44
IDSW,2007-05-17,81.67,24.77,30.33,81.20,,13.06,750.04,864.21,115.22,,344.21
IDSW,2007-05-18,94.60,49.12,51.92,94.50,,13.81,750.51,875.54,116.66,,345.23
IDSW,2007-05-19,89.61,60.22,67.20,90.30,,14.00,752.21,875.71,116.42,,344.72
IDSW,2007-05-20,88.49,58.35,65.94,88.70,,13.81,750.56,873.08,116.32,,344.62
IDSW,2007-05-21,89.25,57.76,64.72,88.20,,13.57,750.54,868.50,115.72,,344.48
IDSW,2007-05-22,84.03,36.95,43.97,84.80,,13.40,754.86,871.25,115.42,,344.20
IDSW,2007-05-23,74.12,22.42,30.25,72.50,,13.35,753.86,864.33,114.65,,343.51
IDSW,2007-05-24,71.90,39.66,55.15,71.30,,13.63,750.39,861.91,114.86,,343.14
IDSW,2007-05-25,71.34,45.97,64.43,73.50,,13.92,752.31,867.37,115.29,,342.91
IDSW,2007-05-26,68.94,32.29,46.84,66.20,,14.16,749.78,865.37,115.42,,343.03
IDSW,2007-05-27,52.53,17.02,32.39,53.80,,14.39,747.97,847.83,113.35,,341.84
IDSW,2007-05-28,56.41,16.73,29.66,57.70,,14.62,754.39,849.62,112.63,,342.18
IDSW,2007-05-29,63.12,18.92,29.97,61.40,,14.76,755.02,858.00,113.64,,342.88
IDSW,2007-05-30,55.31,17.70,32.01,56.80,,14.70,752.76,847.71,112.62,,342.32
IDSW,2007-05-31,56.60,16.96,29.96,55.60,,14.86,749.96,854.21,113.90,,342.51
IDSW,2007-06-01,51.62,36.95,71.58,52.30,,14.97,747.37,853.37,114.18,,341.92
IDSW,2007-06-02,56.35,45.50,80.75,55.20,,14.79,746.96,859.37,115.05,,342.22
IDSW,2007-06-03,54.98,44.34,80.66,54.10,,14.85,746.40,857.46,114.88,,342.08
IDSW,2007-06-04,53.70,43.27,80.59,56.80,,14.90,746.61,853.16,114.27,,341.82
IDSW,2007-06-05,57.07,45.33,79.43,56.10,,15.16,745.63,852.46,114.33,,342.12
IDSW,2007-06-06,55.70,46.16,82.87,55.80,,15.20,747.42,856.58,114.60,,342.03
IDSW,2007-06-07,59.20,25.50,43.06,58.30,,15.10,752.71,850.58,113.00,,342.54
IDSW,2007-06-08,52.71,16.30,30.93,51.90,,15.29,750.93,838.75,111.69,,342.26
IDSW,2007-06-09,50.79,15.97,31.44,50.90,,15.39,748.44,834.41,111.49,,341.95
IDSW,2007-06-10,51.21,16.24,31.71,52.30,,15.35,748.15,838.00,112.01,,341.75
IDSW,2007-06-11,51.41,34.36,66.84,52.30,,15.36,751.66,853.50,113.55,,341.25
IDSW,2007-06-12,66.00,51.65,78.25,65.90,,15.59,754.99,868.04,114.97,,342.49
IDSW,2007-06-13,56.93,26.78,47.04,55.90,,16.00,753.90,852.75,113.11,,342.29
IDSW,2007-06-14,54.51,17.60,32.28,53.50,,16.28,754.00,851.87,112.98,,341.96
IDSW,2007-06-15,47.58,32.57,68.44,48.80,,16.69,750.27,848.25,113.06,,340.96
IDSW,2007-06-16,44.20,33.72,76.29,43.70,,16.88,750.49,851.62,113.48,,340.64
IDSW,2007-06-17,47.52,36.48,76.77,47.00,,17.07,753.11,856.71,113.76,,341.28
IDSW,2007-06-18,40.27,29.90,74.25,41.00,,17.13,752.11,859.25,114.24,,340.81
IDSW,2007-06-19,37.94,18.33,48.30,35.00,,16.90,750.42,840.62,112.02,,340.40
IDSW,2007-06-20,42.13,15.58,36.97,44.00,,16.76,749.61,836.50,111.59,,340.44
IDSW,2007-06-21,32.25,20.90,64.81,32.40,,16.68,751.72,844.41,112.33,,339.61
IDSW,2007-06-22,45.48,35.33,77.67,45.30,,16.76,751.54,850.96,113.23,,341.15
IDSW,2007-06-23,37.97,18.11,47.69,37.20,,16.90,751.79,846.91,112.65,,341.18
IDSW,2007-06-24,34.06,15.24,44.74,33.90,,16.83,751.11,834.41,111.09,,340.81
IDSW,2007-06-25,33.24,15.23,45.81,34.70,,16.89,757.31,838.87,110.77,,340.61
IDSW,2007-06-26,30.81,15.30,49.66,30.30,,16.96,754.69,836.08,110.79,,340.00
IDSW,2007-06-27,30.07,20.07,66.75,29.00,,17.05,750.31,841.04,112.09,,339.49
IDSW,2007-06-28,31.13,21.26,68.30,32.70,,17.11,748.06,841.71,112.52,,339.76
IDSW,2007-06-29,36.91,18.16,49.20,35.30,,17.26,750.83,838.16,111.63,,340.61
IDSW,2007-06-30,33.21,15.23,45.86,33.60,,17.76,754.68,836.16,110.80,,340.69
IDSW,2007-07-01,33.14,22.80,68.80,33.60,,18.05,751.01,845.37,112.57,,340.36
IDSW,2007-07-02,30.13,20.19,67.03,29.50,,17.99,752.28,851.21,113.15,,340.22
IDSW,2007-07-03,33.41,23.51,70.36,33.20,,18.35,754.91,853.75,113.09,,340.61
IDSW,2007-07-04,30.30,20.27,66.89,32.10,,18.84,753.10,852.41,113.19,,340.04
IDSW,2007-07-05,32.40,16.43,50.71,31.20,,19.04,748.97,837.00,111.75,,340.17
IDSW,2007-07-06,34.50,15.19,44.03,34.80,,19.12,747.99,827.87,110.68,,340.56
IDSW,2007-07-07,32.88,15.30,46.53,33.40,,19.61,749.37,832.16,111.05,,340.76
IDSW,2007-07-08,37.99,15.30,40.28,38.50,,19.93,750.17,833.54,111.11,,341.10
IDSW,2007-07-09,39.02,24.07,61.69,37.90,,20.45,750.17,850.66,113.40,,340.81
IDSW,2007-07-10,36.95,27.00,73.08,36.70,,20.53,750.51,858.46,114.38,,340.69
IDSW,2007-07-11,33.05,18.12,54.82,33.00,,20.72,748.66,840.79,112.30,,340.54
IDSW,2007-07-12,33.84,15.20,44.92,33.90,,20.90,748.14,828.66,110.76,,340.86
IDSW,2007-07-13,32.90,20.89,63.50,33.20,,21.14,748.89,841.41,112.35,,340.47
IDSW,2007-07-14,31.42,20.97,66.74,31.30,,21.34,748.74,848.75,113.36,,340.02
IDSW,2007-07-15,33.86,16.60,49.04,33.50,,21.56,748.33,837.75,111.95,,340.66
IDSW,2007-07-16,32.28,16.70,51.74,33.80,,21.87,747.54,831.37,111.22,,340.11
IDSW,2007-07-17,30.11,20.16,66.97,28.60,,21.97,745.06,837.91,112.46,,340.22
IDSW,2007-07-18,29.40,19.24,65.43,29.60,,21.86,745.91,837.62,112.29,,340.12
IDSW,2007-07-19,28.66,18.52,64.63,27.60,,21.85,748.80,843.08,112.59,,339.81
IDSW,2007-07-20,29.05,19.06,65.60,29.80,,21.95,747.27,837.04,112.01,,339.91
IDSW,2007-07-21,29.10,18.91,64.98,30.50,,22.01,749.64,839.37,111.97,,340.27
IDSW,2007-07-22,26.77,16.65,62.19,25.90,,22.10,751.24,837.25,111.45,,340.00
IDSW,2007-07-23,25.16,15.20,60.42,24.70,,22.00,749.41,828.71,110.58,,339.86
IDSW,2007-07-24,25.42,15.27,60.07,27.10,,21.87,750.13,829.41,110.57,,339.55
IDSW,2007-07-25,28.13,17.74,63.07,25.70,,22.13,749.11,832.46,111.13,,339.33
IDSW,2007-07-26,25.39,15.20,59.86,25.00,,22.23,748.22,827.04,110.53,,339.80
IDSW,2007-07-27,29.64,19.51,65.83,29.70,,22.05,748.76,831.66,111.07,,340.44
IDSW,2007-07-28,28.45,18.05,63.45,28.40,,22.19,748.61,837.00,111.81,,340.28
IDSW,2007-07-29,25.42,15.20,59.80,26.50,,22.10,749.01,828.62,110.63,,340.07
IDSW,2007-07-30,29.00,18.85,64.98,29.60,,22.20,750.22,838.46,111.76,,339.86
IDSW,2007-07-31,26.13,16.27,62.28,26.00,,22.43,751.18,834.21,111.05,,339.85
IDSW,2007-08-01,27.78,17.58,63.29,28.90,,22.28,750.84,833.16,110.97,,340.09
IDSW,2007-08-02,30.68,20.78,67.74,29.20,,22.29,748.21,848.71,113.43,,340.06
IDSW,2007-08-03,26.02,15.87,61.00,25.00,,22.08,749.64,832.91,111.11,,339.51
IDSW,2007-08-04,25.22,14.99,59.45,25.20,,22.08,750.02,827.79,110.37,,339.61
IDSW,2007-08-05,25.08,14.73,58.71,26.20,,22.22,747.29,827.21,110.70,,340.15
IDSW,2007-08-06,25.53,15.16,59.39,24.30,,22.14,746.19,830.83,111.34,,339.49
IDSW,2007-08-07,21.90,12.02,54.88,23.30,,21.89,747.38,822.04,109.99,,339.09
IDSW,2007-08-08,23.73,13.57,57.19,23.90,,21.89,749.56,826.08,110.21,,339.04
IDSW,2007-08-09,26.24,16.10,61.35,26.40,,22.11,749.27,827.83,110.49,,339.76
IDSW,2007-08-10,27.26,17.22,63.15,25.00,,21.98,752.20,836.54,111.21,,339.63
IDSW,2007-08-11,24.17,13.96,57.78,26.70,,21.91,749.39,829.54,110.70,,339.66
IDSW,2007-08-12,24.79,14.54,58.64,22.70,,21.64,750.32,830.79,110.73,,339.81
IDSW,2007-08-13,24.47,14.48,59.19,25.20,,21.68,752.80,830.08,110.27,,339.73
IDSW,2007-08-14,21.91,11.77,53.73,23.60,,21.73,750.02,827.00,110.26,,339.66
IDSW,2007-08-15,23.00,12.83,55.79,21.50,,21.76,746.57,825.08,110.52,,339.81
IDSW,2007-08-16,23.48,13.15,56.00,23.70,,21.67,745.99,822.75,110.29,,340.23
IDSW,2007-08-17,21.58,11.43,52.99,21.50,,21.69,749.87,833.12,111.10,,339.92
IDSW,2007-08-18,21.08,11.00,52.17,21.40,,21.80,747.05,831.87,111.35,,339.93
IDSW,2007-08-19,18.98,8.92,47.00,17.90,,21.70,747.30,824.91,110.39,,339.56
IDSW,2007-08-20,20.36,10.40,51.11,21.50,,21.61,751.41,825.62,109.88,,338.45
IDSW,2007-08-21,25.42,15.34,60.36,25.30,,21.64,753.21,835.54,110.93,,339.33
IDSW,2007-08-22,22.80,12.73,55.82,22.70,,21.47,750.98,827.96,110.25,,339.27
IDSW,2007-08-23,18.71,8.63,46.14,16.90,,21.20,748.97,823.25,109.92,,339.38
IDSW,2007-08-24,22.26,12.36,55.52,24.50,,21.08,747.83,822.50,109.99,,339.78
IDSW,2007-08-25,23.21,13.07,56.31,20.70,,21.02,746.62,824.29,110.40,,340.04
IDSW,2007-08-26,21.88,11.71,53.51,23.10,,20.80,749.77,826.29,110.21,,339.89
IDSW,2007-08-27,20.96,11.09,52.92,22.00,,20.82,752.63,829.12,110.16,,339.58
IDSW,2007-08-28,24.11,15.05,62.43,22.70,,20.93,753.64,832.75,110.50,,339.75
IDSW,2007-08-29,20.39,10.31,50.57,20.80,,20.87,751.27,827.33,110.12,,339.32
IDSW,2007-08-30,18.55,8.72,46.98,19.90,,20.81,748.58,823.16,109.96,,338.79
IDSW,2007-08-31,20.93,11.10,53.05,20.70,,20.61,748.50,823.37,110.00,,339.20
IDSW,2007-09-01,10.75,0.46,4.30,16.70,,20.46,751.22,807.62,107.51,,338.82
IDSW,2007-09-02,17.73,0.00,0.00,19.70,,20.57,749.72,801.87,106.96,,339.56
IDSW,2007-09-03,18.17,0.00,0.00,19.40,,20.60,748.40,804.71,107.53,,339.71
IDSW,2007-09-04,20.30,0.00,0.00,19.30,,20.75,747.49,806.08,107.84,,340.25
IDSW,2007-09-05,17.24,0.00,0.00,16.80,,20.64,749.61,800.58,106.80,,340.08
IDSW,2007-09-06,20.81,0.00,0.00,20.00,,20.77,751.40,797.12,106.08,,340.41
IDSW,2007-09-07,12.85,0.00,0.00,14.30,,20.82,753.40,793.21,105.28,,339.62
IDSW,2007-09-08,27.71,0.00,0.00,25.00,,20.81,757.11,784.91,103.67,,340.35
IDSW,2007-09-09,13.03,0.00,0.00,13.50,,20.76,756.86,779.08,102.94,,338.89
IDSW,2007-09-10,20.20,0.00,0.00,22.50,,20.62,756.29,776.12,102.62,,338.90
IDSW,2007-09-11,23.05,0.00,0.00,22.40,,20.55,751.15,778.96,103.70,,339.19
IDSW,2007-09-12,25.37,0.00,0.00,25.40,,20.39,748.24,770.79,103.01,,340.20
IDSW,2007-09-13,16.41,0.00,0.00,15.20,,20.21,749.19,767.79,102.48,,339.40
IDSW,2007-09-14,14.46,0.00,0.00,16.50,,20.06,749.04,766.83,102.38,,339.26
IDSW,2007-09-15,19.50,0.00,0.00,18.10,,19.92,749.85,766.12,102.17,,339.34
IDSW,2007-09-16,15.35,0.00,0.00,16.60,,19.85,748.84,764.83,102.14,,339.23
IDSW,2007-09-17,18.15,0.00,0.00,16.80,,19.88,751.24,764.29,101.74,,339.33
IDSW,2007-09-18,15.26,0.00,0.00,16.40,,19.74,751.86,764.46,101.68,,339.21
IDSW,2007-09-19,17.18,0.00,0.00,15.20,,19.65,751.68,763.33,101.55,,339.46
IDSW,2007-09-20,16.08,0.00,0.00,16.20,,19.46,750.38,758.04,101.02,,339.43
IDSW,2007-09-21,17.11,0.00,0.00,15.60,,19.31,750.89,755.37,100.60,,339.41
IDSW,2007-09-22,15.66,0.00,0.00,13.40,,19.08,746.06,750.87,100.65,,339.09
IDSW,2007-09-23,14.57,0.00,0.00,15.30,,18.79,750.89,748.16,99.64,,338.97
IDSW,2007-09-24,22.67,0.00,0.00,19.60,,18.64,756.78,746.75,98.67,,339.60
IDSW,2007-09-25,19.53,0.00,0.00,18.50,,18.51,755.43,746.00,98.75,,339.58
IDSW,2007-09-26,11.23,0.00,0.00,15.20,,18.39,755.05,750.46,99.39,,339.11
IDSW,2007-09-27,10.90,0.00,0.00,13.40,,18.31,747.56,753.91,100.86,,338.87
IDSW,2007-09-28,11.46,0.00,0.00,12.50,,18.11,744.42,746.54,100.29,,339.00
IDSW,2007-09-29,13.47,0.00,0.00,12.90,,17.98,752.39,744.37,98.93,,339.38
IDSW,2007-09-30,16.67,0.00,0.00,17.40,,17.81,750.02,743.66,99.15,,339.46
IDSW,2007-10-01,16.06,0.00,0.00,16.80,,17.69,753.00,740.79,98.38,,339.34
