Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,2011-01-21,70.14,0.00,0.00,69.00,,3.97,754.62,755.37,100.10,,344.32
IDSW,2011-01-22,66.28,0.00,0.00,68.50,,4.09,758.86,756.75,99.72,,344.14
IDSW,2011-01-23,66.88,0.00,0.00,64.00,,4.15,756.04,757.71,100.22,,344.13
IDSW,2011-01-24,71.62,0.00,0.00,71.60,,4.09,756.14,758.21,100.27,,344.32
IDSW,2011-01-25,64.99,0.00,0.00,64.60,,4.14,760.41,757.91,99.67,,343.53
IDSW,2011-01-26,69.03,0.00,0.00,71.60,,4.21,761.71,756.54,99.32,,344.00
IDSW,2011-01-27,65.36,0.00,0.00,62.40,,4.18,758.97,753.83,99.32,,343.87
IDSW,2011-01-28,51.83,0.00,0.00,51.80,,4.17,752.38,752.04,99.96,,342.48
IDSW,2011-01-29,55.54,0.00,0.00,58.90,,4.16,750.78,750.50,99.96,,342.77
IDSW,2011-01-30,41.88,0.00,0.00,39.50,,4.14,756.64,749.83,99.10,,341.48
IDSW,2011-01-31,53.33,0.00,0.00,51.90,,4.00,766.27,750.12,97.89,,342.48
IDSW,2011-02-01,55.85,0.00,0.00,58.30,,3.67,771.01,746.37,96.80,,342.69
IDSW,2011-02-02,44.17,0.00,0.00,44.30,,3.24,769.90,743.50,96.57,,341.70
IDSW,2011-02-03,39.58,0.00,0.00,39.90,,3.10,768.26,743.04,96.72,,341.29
IDSW,2011-02-04,39.21,0.00,0.00,40.30,,3.08,760.58,744.54,97.89,,341.17
IDSW,2011-02-05,37.72,0.00,0.00,36.10,,3.18,760.62,746.33,98.12,,340.95
IDSW,2011-02-06,33.77,0.00,0.00,33.80,,3.25,759.85,747.50,98.38,,340.34
IDSW,2011-02-07,52.50,0.00,0.00,52.50,,3.35,754.94,749.12,99.23,,342.15
IDSW,2011-02-08,44.97,0.00,0.00,43.00,,3.41,761.76,750.58,98.53,,341.72
IDSW,2011-02-09,47.16,0.00,0.00,47.30,,3.43,764.74,750.62,98.15,,341.90
IDSW,2011-02-10,43.66,0.00,0.00,43.30,,3.46,759.73,750.46,98.78,,341.44
IDSW,2011-02-11,42.76,0.00,0.00,44.90,,3.53,756.23,751.25,99.34,,341.36
IDSW,2011-02-12,30.26,0.00,0.00,31.20,,3.63,749.75,751.91,100.29,,340.45
IDSW,2011-02-13,43.43,0.00,0.00,43.60,,3.74,752.40,752.91,100.07,,341.45
IDSW,2011-02-14,50.97,0.00,0.00,49.60,,3.84,743.25,752.04,101.18,,342.32
IDSW,2011-02-15,57.98,0.00,0.00,59.10,,3.95,743.73,751.16,101.00,,343.35
IDSW,2011-02-16,50.80,0.00,0.00,49.60,,3.92,741.07,749.58,101.15,,342.62
IDSW,2011-02-17,57.21,0.00,0.00,58.70,,3.76,745.74,748.66,100.39,,343.01
IDSW,2011-02-18,54.13,0.00,0.00,52.70,,3.54,749.77,751.00,100.16,,342.62
IDSW,2011-02-19,56.46,0.00,0.00,57.30,,3.27,748.68,752.41,100.50,,342.69
IDSW,2011-02-20,46.14,0.00,0.00,44.90,,3.17,751.21,754.62,100.45,,341.59
IDSW,2011-02-21,53.50,0.00,0.00,53.60,,3.21,751.40,754.25,100.38,,342.22
IDSW,2011-02-22,51.17,0.00,0.00,55.00,,3.36,748.18,752.50,100.58,,342.13
IDSW,2011-02-23,49.71,0.00,0.00,45.20,,3.50,749.85,749.37,99.94,,342.18
IDSW,2011-02-24,43.28,0.00,0.00,44.40,,3.55,753.52,747.33,99.18,,341.55
IDSW,2011-02-25,49.19,0.00,0.00,49.10,,3.43,758.09,744.58,98.22,,342.02
IDSW,2011-02-26,42.45,0.00,0.00,41.40,,3.26,751.95,741.96,98.67,,341.74
IDSW,2011-02-27,43.04,0.00,0.00,43.50,,3.17,745.30,741.71,99.52,,342.14
IDSW,2011-02-28,43.04,0.00,0.00,46.70,,3.17,745.84,740.33,99.26,,342.41
IDSW,2011-03-01,59.60,0.00,0.00,56.60,,3.31,751.54,739.79,98.44,,343.49
IDSW,2011-03-02,51.87,0.00,0.00,51.10,,3.55,746.59,739.08,98.99,,342.45
IDSW,2011-03-03,55.13,0.00,0.00,55.80,,3.68,754.78,739.96,98.04,,342.68
IDSW,2011-03-04,58.36,0.00,0.00,61.20,,3.71,758.19,739.41,97.52,,343.24
IDSW,2011-03-05,51.97,0.00,0.00,49.60,,3.77,755.10,742.00,98.26,,342.65
IDSW,2011-03-06,53.72,0.00,0.00,55.70,,3.81,751.63,745.46,99.18,,342.63
IDSW,2011-03-07,58.65,0.00,0.00,55.80,,3.87,748.99,746.91,99.72,,343.18
IDSW,2011-03-08,55.09,0.00,0.00,56.70,,4.00,752.02,748.91,99.59,,342.87
IDSW,2011-03-09,59.05,0.00,0.00,56.20,,4.12,753.45,751.62,99.76,,342.95
IDSW,2011-03-10,46.48,0.00,0.00,50.00,,4.20,748.46,755.66,100.96,,341.65
IDSW,2011-03-11,65.79,0.00,0.00,68.20,,4.24,756.22,757.21,100.13,,343.55
IDSW,2011-03-12,67.39,0.00,0.00,67.90,,4.11,753.21,758.62,100.72,,343.99
IDSW,2011-03-13,43.61,0.00,0.00,41.80,,4.08,750.90,761.61,101.43,,342.19
IDSW,2011-03-14,59.75,0.00,0.00,62.20,,4.20,754.85,764.46,101.27,,343.47
IDSW,2011-03-15,70.39,0.00,0.00,67.20,,4.50,747.69,765.79,102.42,,344.44
IDSW,2011-03-16,62.29,0.00,0.00,61.20,,4.85,749.50,765.58,102.15,,343.77
IDSW,2011-03-17,88.50,12.52,14.15,90.80,,5.11,754.69,791.71,104.91,,345.21
IDSW,2011-03-18,82.76,6.93,8.38,81.20,,5.39,748.46,785.37,104.94,,345.05
IDSW,2011-03-19,79.67,4.65,5.84,81.80,,5.64,746.25,778.79,104.36,,344.71
IDSW,2011-03-20,76.66,4.04,5.27,77.80,,5.75,742.81,778.71,104.83,,344.22
IDSW,2011-03-21,81.88,7.62,9.30,80.00,,5.80,742.17,786.12,105.92,,344.53
IDSW,2011-03-22,74.30,0.00,0.00,72.70,,5.77,751.27,761.46,101.36,,344.24
IDSW,2011-03-23,78.99,4.59,5.82,78.50,,5.81,748.59,775.04,103.54,,344.56
IDSW,2011-03-24,76.65,2.58,3.36,78.40,,6.01,740.41,768.83,103.84,,344.54
IDSW,2011-03-25,86.31,11.96,13.85,87.50,,6.24,743.15,802.16,107.94,,345.11
IDSW,2011-03-26,86.58,11.98,13.83,80.90,,6.30,743.56,801.62,107.81,,345.31
IDSW,2011-03-27,77.15,1.29,1.67,76.40,,6.32,745.64,763.87,102.44,,344.78
IDSW,2011-03-28,80.27,9.19,11.45,83.10,,6.50,753.40,792.46,105.18,,344.56
IDSW,2011-03-29,81.54,14.88,18.25,78.70,,6.68,754.04,811.96,107.68,,344.32
IDSW,2011-03-30,81.04,24.10,29.74,86.10,,6.90,753.56,833.04,110.55,,344.09
IDSW,2011-03-31,112.72,48.71,43.22,112.50,,7.30,753.49,877.37,116.44,,346.37
IDSW,2011-04-01,131.78,103.65,78.66,129.50,,7.70,749.68,928.71,123.87,,347.73
IDSW,2011-04-02,135.45,84.96,62.72,136.60,,8.02,747.23,893.12,119.52,,348.07
IDSW,2011-04-03,151.97,92.00,60.54,147.40,,8.15,757.25,912.50,120.50,,349.14
IDSW,2011-04-04,125.46,72.33,57.65,126.70,,8.19,753.86,895.25,118.75,,347.24
IDSW,2011-04-05,141.08,80.55,57.09,141.00,,7.92,751.59,895.62,119.16,,348.42
IDSW,2011-04-06,146.89,87.93,59.86,148.60,,7.70,748.71,901.21,120.37,,348.67
IDSW,2011-04-07,136.46,72.76,53.32,135.30,,7.54,748.86,890.12,118.86,,348.00
IDSW,2011-04-08,121.03,67.86,56.07,119.60,,7.47,750.13,886.54,118.19,,346.75
IDSW,2011-04-09,113.49,71.05,62.61,116.40,,7.31,748.72,884.58,118.14,,346.27
IDSW,2011-04-10,116.71,68.38,58.59,115.80,,7.33,753.00,887.50,117.86,,346.66
IDSW,2011-04-11,104.14,63.93,61.39,102.80,,7.56,755.77,884.96,117.09,,345.61
IDSW,2011-04-12,109.36,66.70,60.99,110.00,,7.73,755.68,890.33,117.82,,346.08
IDSW,2011-04-13,104.31,66.01,63.29,104.20,,7.67,751.19,883.62,117.63,,345.65
IDSW,2011-04-14,99.71,66.70,66.90,100.70,,7.58,756.99,889.41,117.49,,345.26
IDSW,2011-04-15,95.48,62.15,65.09,94.50,,7.64,755.09,883.21,116.96,,344.84
IDSW,2011-04-16,83.77,59.44,70.96,84.30,,7.89,750.22,868.79,115.80,,343.91
IDSW,2011-04-17,89.93,60.75,67.56,90.70,,8.21,750.66,874.33,116.48,,344.62
IDSW,2011-04-18,98.06,65.64,66.94,98.30,,8.53,750.91,880.75,117.29,,345.34
IDSW,2011-04-19,107.66,70.33,65.33,107.60,,8.59,755.21,892.87,118.23,,345.90
IDSW,2011-04-20,106.56,66.59,62.49,106.10,,8.58,749.88,883.54,117.82,,345.94
IDSW,2011-04-21,113.13,67.42,59.60,112.80,,8.58,751.39,885.16,117.80,,346.39
IDSW,2011-04-22,107.31,67.47,62.87,107.10,,8.63,756.38,890.58,117.74,,345.83
IDSW,2011-04-23,101.98,65.99,64.71,101.80,,8.90,751.15,883.25,117.58,,345.38
IDSW,2011-04-24,99.36,64.09,64.50,99.50,,9.34,747.26,874.91,117.08,,345.30
IDSW,2011-04-25,93.55,61.98,66.25,95.10,,9.44,745.76,868.71,116.49,,344.87
IDSW,2011-04-26,99.59,64.19,64.45,97.70,,9.24,752.84,879.16,116.78,,345.24
IDSW,2011-04-27,95.65,65.19,68.16,96.60,,9.24,753.85,880.54,116.81,,344.91
IDSW,2011-04-28,95.50,45.40,47.55,95.60,,9.35,752.69,874.75,116.22,,345.19
IDSW,2011-04-29,92.26,27.53,29.84,92.30,,9.46,756.55,869.54,114.93,,345.01
IDSW,2011-04-30,93.25,47.17,50.58,92.20,,9.53,760.87,879.91,115.65,,345.01
IDSW,2011-05-01,90.46,61.41,67.89,90.90,,9.68,760.13,883.87,116.28,,344.71
IDSW,2011-05-02,85.00,58.42,68.73,83.30,,9.92,756.04,876.75,115.97,,344.17
IDSW,2011-05-03,83.67,55.72,66.60,85.90,,10.09,760.82,878.75,115.50,,344.03
IDSW,2011-05-04,92.19,42.81,46.43,90.60,,10.21,760.86,880.16,115.68,,345.01
IDSW,2011-05-05,89.45,26.99,30.17,89.90,,10.43,753.03,873.16,115.95,,344.88
IDSW,2011-05-06,87.26,47.35,54.26,89.00,,10.67,750.34,870.83,116.06,,344.36
IDSW,2011-05-07,87.38,62.84,71.92,87.40,,10.75,747.22,869.79,116.40,,344.20
IDSW,2011-05-08,94.30,45.31,48.06,94.20,,10.68,747.53,870.62,116.47,,345.11
IDSW,2011-05-09,104.75,36.21,34.57,102.90,,10.62,750.93,869.91,115.84,,346.19
IDSW,2011-05-10,98.66,34.04,34.50,101.30,,10.86,750.60,871.75,116.14,,345.47
IDSW,2011-05-11,103.56,34.69,33.50,102.80,,11.16,747.46,866.71,115.95,,345.87
IDSW,2011-05-12,104.00,50.45,48.51,104.20,,11.46,756.46,883.62,116.81,,345.80
IDSW,2011-05-13,116.98,67.68,57.86,118.30,,11.86,753.54,893.21,118.54,,346.86
IDSW,2011-05-14,142.03,73.50,51.75,142.70,,12.15,744.05,894.29,120.19,,348.66
IDSW,2011-05-15,173.69,92.60,53.31,177.60,,12.04,741.63,909.46,122.63,,350.66
IDSW,2011-05-16,212.93,130.09,61.09,210.90,,11.65,747.08,957.50,128.17,,352.88
IDSW,2011-05-17,203.48,122.30,60.11,203.40,,11.89,745.73,949.21,127.28,,352.23
IDSW,2011-05-18,179.08,97.43,54.41,178.40,,12.05,747.56,923.91,123.59,,350.86
IDSW,2011-05-19,167.48,87.64,52.33,166.50,,11.94,751.46,916.66,121.98,,350.19
IDSW,2011-05-20,160.79,83.30,51.80,161.00,,11.40,751.94,916.08,121.83,,349.72
IDSW,2011-05-21,168.47,89.82,53.32,167.60,,11.02,750.70,922.46,122.88,,350.19
IDSW,2011-05-22,173.42,91.54,52.78,175.60,,11.04,750.82,918.83,122.38,,350.57
IDSW,2011-05-23,186.95,103.38,55.30,186.40,,11.45,751.74,936.00,124.51,,351.37
IDSW,2011-05-24,190.15,106.76,56.15,192.60,,12.14,751.86,939.58,124.97,,351.55
IDSW,2011-05-25,199.19,115.72,58.09,197.80,,12.65,747.57,944.00,126.27,,352.00
IDSW,2011-05-26,203.48,120.81,59.37,203.40,,12.50,749.83,949.62,126.65,,352.24
IDSW,2011-05-27,209.29,127.73,61.03,210.50,,12.15,749.60,956.54,127.61,,352.55
IDSW,2011-05-28,193.03,111.18,57.60,190.60,,11.65,749.06,941.29,125.66,,351.68
IDSW,2011-05-29,178.25,95.52,53.59,177.30,,11.46,746.73,921.21,123.37,,350.88
IDSW,2011-05-30,164.20,83.98,51.15,164.80,,11.66,747.96,909.08,121.54,,350.04
IDSW,2011-05-31,157.19,81.84,52.06,156.60,,11.78,749.04,910.25,121.52,,349.57
IDSW,2011-06-01,159.92,79.56,49.75,160.30,,11.79,749.42,912.33,121.74,,349.82
IDSW,2011-06-02,157.83,75.52,47.85,157.40,,11.91,749.61,910.79,121.50,,349.65
IDSW,2011-06-03,173.91,92.33,53.09,174.40,,12.05,753.76,924.29,122.62,,350.66
IDSW,2011-06-04,166.03,84.97,51.17,165.00,,12.31,752.67,915.58,121.64,,350.12
IDSW,2011-06-05,158.50,83.01,52.37,159.80,,12.60,749.08,907.12,121.10,,349.73
IDSW,2011-06-06,161.91,81.05,50.06,162.50,,12.71,745.66,909.62,121.99,,349.99
IDSW,2011-06-07,187.95,103.95,55.31,188.90,,12.56,748.31,928.62,124.09,,351.51
IDSW,2011-06-08,210.67,127.54,60.54,215.00,,12.49,753.01,964.66,128.11,,352.89
IDSW,2011-06-09,216.69,135.98,62.75,214.40,,12.84,755.00,978.00,129.53,,353.12
IDSW,2011-06-10,203.06,122.36,60.26,202.40,,13.05,751.18,956.87,127.38,,352.33
IDSW,2011-06-11,187.81,107.28,57.12,187.00,,12.74,747.86,937.33,125.33,,351.40
IDSW,2011-06-12,181.65,99.18,54.60,183.00,,12.41,747.45,926.54,123.96,,351.13
IDSW,2011-06-13,184.22,100.68,54.65,184.20,,12.24,750.31,930.08,123.96,,351.40
IDSW,2011-06-14,190.43,107.25,56.32,193.00,,12.34,755.12,945.25,125.17,,351.65
IDSW,2011-06-15,196.84,113.77,57.80,195.10,,12.63,753.37,949.83,126.08,,351.95
IDSW,2011-06-16,188.48,105.57,56.01,187.40,,13.00,750.46,939.04,125.13,,351.53
IDSW,2011-06-17,179.40,96.90,54.02,179.80,,13.21,749.02,927.87,123.88,,350.91
IDSW,2011-06-18,161.77,80.45,49.73,160.30,,13.09,747.34,911.46,121.96,,349.86
IDSW,2011-06-19,155.26,75.83,48.84,156.00,,13.02,749.76,905.50,120.77,,349.42
IDSW,2011-06-20,164.47,82.03,49.87,165.20,,13.16,750.18,908.46,121.10,,350.10
IDSW,2011-06-21,159.89,89.58,56.03,161.90,,13.14,750.59,915.83,122.02,,349.93
IDSW,2011-06-22,167.75,85.29,50.84,168.80,,13.39,747.24,912.71,122.14,,350.30
IDSW,2011-06-23,182.19,98.16,53.88,183.60,,13.62,749.95,925.08,123.35,,351.14
IDSW,2011-06-24,194.39,111.47,57.34,194.80,,13.53,751.95,941.96,125.27,,351.77
IDSW,2011-06-25,192.33,109.18,56.77,189.20,,13.73,750.87,939.33,125.10,,351.58
IDSW,2011-06-26,173.83,91.85,52.84,174.60,,14.22,751.14,920.41,122.54,,350.59
IDSW,2011-06-27,169.01,87.36,51.69,168.50,,14.47,745.79,912.16,122.31,,350.31
IDSW,2011-06-28,163.21,80.92,49.58,163.10,,14.27,742.10,899.37,121.19,,349.89
IDSW,2011-06-29,161.76,78.81,48.72,163.10,,14.20,744.79,902.83,121.22,,349.89
IDSW,2011-06-30,170.80,88.56,51.85,172.60,,14.31,752.16,917.33,121.96,,350.50
IDSW,2011-07-01,181.45,98.39,54.22,178.30,,14.44,754.87,932.12,123.48,,351.10
IDSW,2011-07-02,153.97,73.61,47.81,154.00,,14.69,749.43,902.79,120.46,,349.49
IDSW,2011-07-03,150.29,75.39,50.16,148.70,,15.14,749.35,900.71,120.20,,349.17
IDSW,2011-07-04,143.74,73.04,50.81,143.70,,15.43,752.42,900.08,119.62,,348.67
IDSW,2011-07-05,142.35,74.09,52.05,142.90,,15.42,753.31,906.08,120.28,,348.48
IDSW,2011-07-06,140.64,70.81,50.35,142.10,,15.39,750.99,904.54,120.45,,348.46
IDSW,2011-07-07,131.74,63.10,47.90,131.80,,15.67,748.32,891.79,119.17,,348.11
IDSW,2011-07-08,125.99,57.40,45.56,125.00,,15.93,752.64,891.37,118.43,,347.71
IDSW,2011-07-09,118.69,58.04,48.90,117.20,,16.15,749.66,885.50,118.12,,347.02
IDSW,2011-07-10,110.40,53.20,48.19,111.00,,16.37,748.48,879.71,117.53,,346.09
IDSW,2011-07-11,103.50,36.24,35.01,100.70,,16.60,747.37,876.33,117.25,,345.73
IDSW,2011-07-12,92.46,37.30,40.35,94.10,,16.80,747.49,866.75,115.95,,344.97
IDSW,2011-07-13,92.97,50.22,54.02,93.80,,16.95,748.20,871.29,116.45,,344.89
IDSW,2011-07-14,94.08,63.11,67.08,94.50,,17.11,748.27,876.08,117.08,,345.00
IDSW,2011-07-15,92.13,61.26,66.49,91.50,,17.22,746.97,873.62,116.96,,344.77
IDSW,2011-07-16,89.88,61.50,68.42,89.20,,17.19,745.45,870.83,116.82,,344.46
IDSW,2011-07-17,85.28,58.42,68.51,86.00,,17.26,746.95,868.83,116.32,,344.22
IDSW,2011-07-18,84.82,57.29,67.54,84.30,,17.37,748.79,870.87,116.30,,344.31
IDSW,2011-07-19,83.40,56.77,68.07,83.00,,17.58,750.07,869.79,115.96,,344.10
IDSW,2011-07-20,74.42,51.13,68.71,73.50,,17.67,752.74,874.50,116.18,,343.19
IDSW,2011-07-21,78.34,53.38,68.14,79.10,,17.88,749.12,869.04,116.01,,343.62
IDSW,2011-07-22,74.10,52.49,70.84,73.80,,18.02,750.86,870.79,115.97,,343.37
IDSW,2011-07-23,74.57,54.26,72.77,75.40,,17.96,751.74,871.75,115.96,,343.35
IDSW,2011-07-24,72.48,51.91,71.61,72.40,,18.11,750.30,871.16,116.11,,343.17
IDSW,2011-07-25,63.65,49.23,77.34,63.20,,18.49,748.76,869.91,116.18,,342.46
IDSW,2011-07-26,63.86,48.08,75.29,64.20,,18.63,750.12,873.29,116.42,,342.32
IDSW,2011-07-27,59.40,47.15,79.38,58.30,,18.80,751.68,869.50,115.67,,341.96
IDSW,2011-07-28,62.46,47.25,75.64,61.60,,19.05,753.38,869.37,115.40,,342.21
IDSW,2011-07-29,58.20,45.79,78.67,58.90,,19.37,750.87,865.79,115.31,,341.96
IDSW,2011-07-30,53.34,42.70,80.06,52.70,,19.59,748.76,858.04,114.60,,341.66
IDSW,2011-07-31,54.61,43.37,79.41,56.30,,19.66,749.01,860.83,114.93,,341.78
IDSW,2011-08-01,48.75,38.92,79.84,49.70,,19.95,750.66,851.16,113.39,,340.81
IDSW,2011-08-02,59.67,48.30,80.94,57.80,,20.17,749.04,864.58,115.43,,341.81
IDSW,2011-08-03,54.61,44.99,82.38,55.40,,20.22,748.74,859.46,114.79,,341.58
IDSW,2011-08-04,57.30,46.93,81.89,56.00,,20.39,747.73,865.62,115.77,,341.65
IDSW,2011-08-05,41.59,31.48,75.70,42.30,,20.41,748.76,847.37,113.17,,340.58
IDSW,2011-08-06,44.05,33.99,77.16,44.00,,20.53,748.65,849.04,113.41,,340.90
IDSW,2011-08-07,43.32,33.19,76.62,43.20,,20.79,748.36,848.87,113.43,,340.97
IDSW,2011-08-08,42.58,32.36,76.01,42.40,,20.90,748.61,850.96,113.67,,341.23
IDSW,2011-08-09,47.45,37.35,78.71,47.10,,20.83,748.66,848.08,113.28,,341.32
IDSW,2011-08-10,44.42,35.00,78.80,45.00,,20.91,748.28,846.00,113.06,,340.99
IDSW,2011-08-11,37.00,26.99,72.95,36.30,,20.92,750.19,849.12,113.19,,340.04
IDSW,2011-08-12,40.81,30.68,75.16,41.80,,20.88,750.29,848.79,113.13,,340.39
IDSW,2011-08-13,41.16,30.98,75.28,40.10,,20.91,748.14,847.54,113.29,,340.75
IDSW,2011-08-14,38.92,28.76,73.90,38.20,,21.00,748.48,851.54,113.77,,340.80
IDSW,2011-08-15,35.58,25.62,72.01,35.90,,21.11,751.33,849.71,113.09,,340.48
IDSW,2011-08-16,40.66,30.75,75.61,42.00,,21.20,752.89,855.54,113.63,,340.84
IDSW,2011-08-17,40.20,30.14,74.99,39.30,,21.07,751.51,853.29,113.54,,340.64
IDSW,2011-08-18,35.75,25.78,72.12,36.20,,20.93,752.49,854.00,113.49,,340.28
IDSW,2011-08-19,37.14,27.10,72.96,36.90,,21.05,750.99,853.62,113.67,,340.37
IDSW,2011-08-20,36.86,27.10,73.52,36.40,,21.06,749.35,851.21,113.59,,340.34
IDSW,2011-08-21,36.97,26.91,72.79,36.40,,20.95,747.61,852.91,114.09,,340.41
IDSW,2011-08-22,36.79,26.87,73.03,37.80,,20.77,747.80,852.66,114.02,,340.55
IDSW,2011-08-23,36.10,26.17,72.49,39.20,,20.77,750.81,850.46,113.27,,340.28
IDSW,2011-08-24,37.78,27.85,73.73,37.90,,21.01,749.02,855.41,114.20,,340.79
IDSW,2011-08-25,45.25,34.83,76.97,42.80,,21.08,748.35,848.62,113.40,,341.25
IDSW,2011-08-26,33.51,23.66,70.62,35.90,,20.90,749.25,843.33,112.56,,340.05
IDSW,2011-08-27,38.58,28.97,75.08,36.60,,20.98,749.59,849.50,113.33,,340.17
IDSW,2011-08-28,33.00,22.81,69.13,32.30,,21.00,748.03,848.04,113.37,,339.83
IDSW,2011-08-29,33.34,23.10,69.30,35.20,,20.81,746.69,846.12,113.32,,340.02
IDSW,2011-08-30,38.67,28.56,73.86,38.60,,20.77,747.32,849.91,113.73,,340.58
IDSW,2011-08-31,38.65,28.39,73.46,38.80,,20.76,748.89,852.21,113.80,,340.31
IDSW,2011-09-01,30.37,1.95,6.42,29.90,,20.66,753.76,821.12,108.94,,340.19
IDSW,2011-09-02,24.33,0.00,0.00,27.80,,20.30,754.64,811.41,107.52,,340.26
IDSW,2011-09-03,27.71,0.00,0.00,26.80,,20.10,755.30,809.29,107.15,,340.24
IDSW,2011-09-04,33.25,0.00,0.00,34.20,,20.04,750.58,807.16,107.54,,340.82
IDSW,2011-09-05,39.03,0.00,0.00,34.80,,20.05,748.86,808.54,107.97,,341.19
IDSW,2011-09-06,36.73,0.00,0.00,36.70,,20.01,753.16,798.66,106.12,,340.81
IDSW,2011-09-07,27.82,0.00,0.00,28.90,,19.81,753.78,793.54,105.28,,339.91
IDSW,2011-09-08,37.82,0.00,0.00,39.90,,19.83,753.95,790.25,104.81,,341.14
IDSW,2011-09-09,43.28,0.00,0.00,42.20,,20.01,753.26,789.83,104.86,,342.03
IDSW,2011-09-10,38.45,0.00,0.00,40.30,,20.11,749.89,788.75,105.18,,341.30
IDSW,2011-09-11,28.08,0.00,0.00,27.30,,20.18,747.91,786.87,105.21,,340.45
IDSW,2011-09-12,38.73,0.00,0.00,43.60,,20.23,749.56,785.79,104.83,,341.19
IDSW,2011-09-13,40.71,0.00,0.00,36.30,,20.24,750.65,790.58,105.32,,341.19
IDSW,2011-09-14,41.15,0.00,0.00,41.50,,20.30,747.91,789.75,105.60,,341.31
IDSW,2011-09-15,41.32,0.00,0.00,39.70,,20.20,747.95,783.91,104.81,,341.42
IDSW,2011-09-16,41.85,0.00,0.00,44.10,,20.10,750.08,771.96,102.92,,341.54
IDSW,2011-09-17,40.87,0.00,0.00,40.80,,19.80,753.26,759.12,100.78,,341.44
IDSW,2011-09-18,42.08,0.00,0.00,39.90,,19.52,754.15,762.33,101.09,,341.59
IDSW,2011-09-19,39.64,0.00,0.00,38.40,,19.28,754.09,797.54,105.76,,341.25
IDSW,2011-09-20,32.16,0.00,0.00,32.40,,19.18,755.16,828.58,109.72,,340.78
IDSW,2011-09-21,35.91,0.00,0.00,35.40,,19.04,753.10,846.83,112.45,,340.86
IDSW,2011-09-22,30.61,0.00,0.00,28.00,,18.96,751.34,851.58,113.34,,340.31
IDSW,2011-09-23,25.64,0.00,0.00,30.00,,18.90,751.35,896.41,119.32,,340.01
IDSW,2011-09-24,20.78,0.00,0.00,20.90,,18.89,745.57,970.12,130.12,,339.96
IDSW,2011-09-25,20.86,0.00,0.00,21.70,,18.82,746.47,978.75,131.12,,340.28
IDSW,2011-09-26,32.88,0.00,0.00,31.20,,18.80,751.51,861.95,114.68,,340.52
IDSW,2011-09-27,28.88,0.00,0.00,29.60,,18.75,753.32,747.29,99.20,,340.14
IDSW,2011-09-28,31.73,0.00,0.00,32.70,,18.72,759.42,746.08,98.24,,340.42
IDSW,2011-09-29,32.20,0.00,0.00,32.80,,18.62,753.94,743.16,98.57,,340.49
IDSW,2011-09-30,37.12,0.00,0.00,30.80,,18.45,748.40,737.46,98.54,,341.28
IDSW,2011-10-01,25.43,0.00,0.00,26.60,,18.39,747.24,738.58,98.84,,340.47
