Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,2009-01-01,18.42,0.00,0.00,19.10,,2.95,744.56,726.87,97.63,,340.35
IDSW,2009-01-02,25.74,0.00,0.00,25.20,,3.01,744.94,728.16,97.75,,340.55
IDSW,2009-01-03,33.31,0.00,0.00,33.10,,2.95,759.59,729.00,95.97,,340.99
IDSW,2009-01-04,25.88,0.00,0.00,26.50,,2.92,757.71,730.96,96.47,,340.32
IDSW,2009-01-05,25.63,0.00,0.00,23.70,,2.81,747.70,729.04,97.51,,340.08
IDSW,2009-01-06,25.28,0.00,0.00,29.70,,2.90,748.65,731.87,97.76,,340.21
IDSW,2009-01-07,26.29,0.00,0.00,26.50,,3.08,747.53,737.25,98.62,,339.85
IDSW,2009-01-08,44.86,0.00,0.00,49.00,,3.12,749.29,740.71,98.86,,341.60
IDSW,2009-01-09,72.30,0.00,0.00,70.20,,3.23,765.20,744.12,97.25,,344.25
IDSW,2009-01-10,50.66,0.00,0.00,52.40,,3.46,764.56,749.50,98.03,,342.31
IDSW,2009-01-11,47.43,0.00,0.00,45.10,,3.32,765.40,749.08,97.87,,342.23
IDSW,2009-01-12,38.02,0.00,0.00,38.60,,3.27,766.06,750.83,98.01,,341.18
IDSW,2009-01-13,46.90,0.00,0.00,47.70,,3.19,762.90,750.83,98.42,,342.05
IDSW,2009-01-14,48.14,0.00,0.00,46.40,,3.11,765.39,752.25,98.28,,342.24
IDSW,2009-01-15,43.78,0.00,0.00,45.40,,2.93,767.65,754.16,98.24,,341.80
IDSW,2009-01-16,46.72,0.00,0.00,44.50,,2.79,768.79,756.08,98.35,,341.85
IDSW,2009-01-17,38.99,0.00,0.00,39.10,,2.80,771.69,756.54,98.04,,340.94
IDSW,2009-01-18,42.72,0.00,0.00,43.70,,2.93,772.99,755.62,97.75,,341.40
IDSW,2009-01-19,40.74,0.00,0.00,40.30,,3.08,770.78,754.21,97.85,,340.95
IDSW,2009-01-20,38.68,0.00,0.00,37.80,,3.12,765.81,753.21,98.35,,340.73
IDSW,2009-01-21,33.50,0.00,0.00,35.80,,3.10,761.25,750.41,98.58,,340.74
IDSW,2009-01-22,34.28,0.00,0.00,33.20,,3.01,758.56,749.41,98.80,,340.67
IDSW,2009-01-23,34.96,0.00,0.00,37.40,,2.84,762.61,748.04,98.09,,340.85
IDSW,2009-01-24,35.73,0.00,0.00,33.30,,2.64,758.92,747.00,98.43,,341.06
IDSW,2009-01-25,31.09,0.00,0.00,30.00,,2.57,758.55,745.37,98.26,,340.55
IDSW,2009-01-26,38.26,0.00,0.00,40.10,,2.47,764.58,743.33,97.22,,341.47
IDSW,2009-01-27,49.08,0.00,0.00,46.20,,2.42,760.44,740.71,97.41,,342.35
IDSW,2009-01-28,19.93,0.00,0.00,21.70,,2.46,763.19,741.58,97.17,,339.82
IDSW,2009-01-29,29.08,0.00,0.00,28.40,,2.40,766.28,740.08,96.58,,340.22
IDSW,2009-01-30,31.01,0.00,0.00,29.70,,2.31,761.69,736.33,96.67,,340.40
IDSW,2009-01-31,26.69,0.00,0.00,28.90,,2.35,761.22,737.62,96.90,,340.18
IDSW,2009-02-01,28.03,0.00,0.00,28.80,,2.41,763.90,738.87,96.72,,340.11
IDSW,2009-02-02,30.52,0.00,0.00,29.10,,2.54,760.68,740.58,97.36,,340.62
IDSW,2009-02-03,21.78,0.00,0.00,22.60,,2.69,759.99,742.41,97.69,,339.54
IDSW,2009-02-04,28.07,0.00,0.00,28.00,,2.73,755.97,741.37,98.07,,340.07
IDSW,2009-02-05,24.13,0.00,0.00,22.30,,2.82,750.10,740.46,98.72,,339.93
IDSW,2009-02-06,24.23,0.00,0.00,27.10,,2.89,751.11,740.16,98.54,,340.04
IDSW,2009-02-07,31.75,0.00,0.00,30.50,,2.97,759.37,741.54,97.65,,340.48
IDSW,2009-02-08,26.80,0.00,0.00,21.90,,2.98,749.00,743.25,99.24,,339.85
IDSW,2009-02-09,25.62,0.00,0.00,25.80,,3.01,748.62,750.04,100.19,,339.71
IDSW,2009-02-10,40.69,0.00,0.00,39.70,,2.96,752.15,749.46,99.64,,341.28
IDSW,2009-02-11,27.76,0.09,0.33,26.50,,2.96,755.61,748.62,99.07,,340.90
IDSW,2009-02-12,25.01,0.00,0.00,25.70,,2.92,756.04,747.54,98.88,,340.57
IDSW,2009-02-13,31.82,0.00,0.00,30.20,,2.84,751.39,745.58,99.23,,341.09
IDSW,2009-02-14,20.68,0.00,0.00,26.10,,2.83,750.30,748.00,99.69,,340.29
IDSW,2009-02-15,20.65,0.00,0.00,21.80,,2.80,750.49,748.87,99.79,,340.14
IDSW,2009-02-16,24.11,0.00,0.00,20.80,,2.85,747.07,749.54,100.33,,340.16
IDSW,2009-02-17,24.03,0.00,0.00,23.30,,2.87,749.84,747.66,99.71,,339.67
IDSW,2009-02-18,30.12,0.00,0.00,29.40,,2.91,759.09,749.04,98.68,,340.16
IDSW,2009-02-19,21.95,0.00,0.00,25.90,,2.99,761.04,750.66,98.64,,339.40
IDSW,2009-02-20,30.98,0.00,0.00,29.10,,3.08,760.94,750.29,98.60,,340.30
IDSW,2009-02-21,23.52,0.00,0.00,21.90,,3.10,759.11,751.33,98.98,,339.44
IDSW,2009-02-22,23.49,0.00,0.00,23.20,,3.09,754.16,751.16,99.60,,339.57
IDSW,2009-02-23,28.01,0.00,0.00,27.70,,3.09,750.80,751.16,100.05,,340.07
IDSW,2009-02-24,21.11,0.00,0.00,23.90,,3.16,748.97,754.08,100.68,,339.85
IDSW,2009-02-25,41.44,0.00,0.00,41.70,,3.21,747.01,760.50,101.81,,341.60
IDSW,2009-02-26,37.75,0.00,0.00,38.30,,3.39,752.58,765.66,101.74,,341.47
IDSW,2009-02-27,37.91,0.00,0.00,41.40,,3.53,761.49,764.62,100.41,,341.63
IDSW,2009-02-28,32.81,0.00,0.00,35.60,,3.66,760.70,765.29,100.60,,341.06
IDSW,2009-03-01,37.60,0.00,0.00,37.20,,3.69,753.36,766.00,101.68,,341.58
IDSW,2009-03-02,33.33,0.00,0.00,32.30,,3.72,747.62,766.87,102.58,,341.15
IDSW,2009-03-03,42.88,0.00,0.00,43.00,,3.84,746.61,770.79,103.24,,341.97
IDSW,2009-03-04,54.52,0.00,0.00,55.30,,4.05,748.77,772.66,103.19,,343.08
IDSW,2009-03-05,49.20,0.04,0.08,47.60,,4.28,748.06,769.12,102.82,,342.77
IDSW,2009-03-06,40.49,0.00,0.00,40.30,,4.30,757.01,767.25,101.35,,341.92
IDSW,2009-03-07,37.91,0.00,0.00,40.50,,4.31,752.21,766.41,101.89,,341.68
IDSW,2009-03-08,37.03,0.00,0.00,36.10,,4.24,751.98,764.74,101.70,,341.52
IDSW,2009-03-09,37.84,0.00,0.00,35.90,,4.21,751.91,764.83,101.72,,341.46
IDSW,2009-03-10,32.40,0.00,0.00,31.80,,4.20,760.72,765.54,100.63,,341.07
IDSW,2009-03-11,39.20,0.00,0.00,41.00,,4.21,764.30,764.96,100.09,,341.60
IDSW,2009-03-12,36.18,0.00,0.00,38.60,,4.26,765.62,763.91,99.78,,341.36
IDSW,2009-03-13,38.73,0.00,0.00,37.30,,4.30,757.84,762.75,100.65,,341.50
IDSW,2009-03-14,34.52,0.00,0.00,34.30,,4.29,746.63,761.66,102.01,,341.34
IDSW,2009-03-15,30.67,0.00,0.00,30.70,,4.41,741.43,762.04,102.78,,340.71
IDSW,2009-03-16,32.91,0.00,0.00,32.50,,4.58,751.46,763.62,101.62,,340.68
IDSW,2009-03-17,43.56,0.00,0.00,43.00,,4.76,758.52,762.77,100.56,,341.68
IDSW,2009-03-18,36.61,0.00,0.00,36.50,,4.97,760.51,764.50,100.52,,341.35
IDSW,2009-03-19,34.02,0.00,0.00,34.50,,5.12,754.55,764.00,101.25,,341.19
IDSW,2009-03-20,33.18,0.00,0.00,34.90,,5.23,749.93,766.08,102.15,,341.19
IDSW,2009-03-21,40.99,0.00,0.00,41.10,,5.27,747.19,768.12,102.80,,341.84
IDSW,2009-03-22,46.37,0.00,0.00,47.50,,5.37,748.93,770.62,102.90,,342.38
IDSW,2009-03-23,49.67,0.00,0.00,45.20,,5.47,759.72,770.16,101.37,,342.64
IDSW,2009-03-24,58.68,0.00,0.00,54.70,,5.58,757.57,769.25,101.54,,343.35
IDSW,2009-03-25,53.82,0.00,0.00,56.50,,5.65,752.48,772.41,102.65,,342.86
IDSW,2009-03-26,52.83,0.00,0.00,53.50,,5.78,759.91,774.50,101.92,,342.62
IDSW,2009-03-27,43.75,0.00,0.00,41.30,,5.83,756.49,775.46,102.51,,341.64
IDSW,2009-03-28,41.21,0.00,0.00,41.70,,5.77,749.54,776.41,103.59,,341.17
IDSW,2009-03-29,52.08,0.00,0.00,50.50,,5.79,749.97,776.96,103.60,,342.26
IDSW,2009-03-30,51.83,0.00,0.00,50.70,,5.76,758.14,779.71,102.85,,342.12
IDSW,2009-03-31,53.01,0.00,0.00,56.60,,5.76,750.67,778.50,103.71,,341.96
IDSW,2009-04-01,59.51,0.00,0.00,60.50,,5.72,752.75,776.71,103.18,,343.13
IDSW,2009-04-02,67.80,0.00,0.00,65.20,,5.88,744.14,770.71,103.57,,344.24
IDSW,2009-04-03,70.70,49.15,69.52,70.90,,6.14,750.43,853.16,113.68,,343.22
IDSW,2009-04-04,64.37,49.38,76.72,63.70,,6.46,758.56,870.08,114.70,,342.61
IDSW,2009-04-05,67.46,50.13,74.31,68.30,,6.79,759.80,873.75,115.00,,342.81
IDSW,2009-04-06,71.48,53.30,74.57,72.60,,7.12,757.28,875.08,115.56,,343.11
IDSW,2009-04-07,72.71,54.48,74.92,72.00,,7.36,748.84,867.33,115.82,,343.17
IDSW,2009-04-08,66.84,54.13,80.98,66.90,,7.49,743.84,859.46,115.54,,342.68
IDSW,2009-04-09,87.82,58.85,67.01,87.90,,7.62,748.60,869.83,116.19,,344.69
IDSW,2009-04-10,85.50,59.80,69.94,85.10,,7.87,748.20,869.21,116.17,,344.42
IDSW,2009-04-11,83.96,58.85,70.09,84.40,,8.03,751.48,868.46,115.57,,344.34
IDSW,2009-04-12,87.50,60.37,68.99,87.00,,7.99,754.72,875.04,115.94,,344.49
IDSW,2009-04-13,87.81,61.60,70.15,89.70,,8.00,753.68,873.21,115.86,,344.47
IDSW,2009-04-14,100.20,65.58,65.46,98.80,,8.04,752.28,881.79,117.21,,345.48
IDSW,2009-04-15,96.44,62.07,64.36,95.80,,8.17,753.44,878.83,116.64,,345.05
IDSW,2009-04-16,82.13,55.88,68.04,82.20,,8.60,758.84,878.62,115.79,,343.89
IDSW,2009-04-17,87.08,60.08,68.99,86.30,,8.92,759.07,879.54,115.87,,344.36
IDSW,2009-04-18,85.50,58.75,68.71,85.20,,9.02,761.73,883.75,116.02,,344.22
IDSW,2009-04-19,82.04,59.09,72.03,83.60,,9.11,759.31,878.50,115.70,,343.97
IDSW,2009-04-20,89.13,61.61,69.13,90.40,,9.25,757.12,882.29,116.53,,344.74
IDSW,2009-04-21,107.57,67.41,62.67,106.50,,9.37,753.08,892.62,118.53,,346.06
IDSW,2009-04-22,120.44,67.56,56.10,121.90,,9.55,748.08,893.21,119.40,,347.17
IDSW,2009-04-23,142.40,78.48,55.12,142.30,,9.27,751.13,901.62,120.04,,348.65
IDSW,2009-04-24,146.33,76.96,52.59,145.70,,9.28,753.91,905.83,120.15,,348.86
IDSW,2009-04-25,123.11,63.00,51.18,122.40,,9.66,752.02,892.29,118.65,,347.43
IDSW,2009-04-26,110.18,60.19,54.62,111.70,,9.95,755.44,895.83,118.77,,346.43
IDSW,2009-04-27,103.58,62.31,60.16,101.10,,10.11,750.20,897.54,120.32,,345.80
IDSW,2009-04-28,90.16,61.14,67.81,90.50,,10.00,751.80,875.79,116.50,,344.61
IDSW,2009-04-29,88.58,59.15,66.77,88.60,,9.89,757.30,878.41,115.99,,344.53
IDSW,2009-04-30,81.92,37.94,46.31,81.80,,9.83,757.76,872.25,115.11,,344.14
IDSW,2009-05-01,78.67,23.67,30.08,78.50,,9.87,753.97,865.12,114.74,,344.02
IDSW,2009-05-02,75.41,50.41,66.84,76.00,,9.83,748.37,865.04,115.59,,343.57
IDSW,2009-05-03,75.70,66.84,88.30,75.70,,9.83,751.91,871.50,115.90,,343.46
IDSW,2009-05-04,87.63,38.65,44.11,88.10,,9.79,748.29,869.37,116.18,,344.83
IDSW,2009-05-05,85.48,25.68,30.04,86.00,,9.89,746.81,860.71,115.25,,344.79
IDSW,2009-05-06,111.61,50.73,45.45,111.60,,10.05,750.43,878.91,117.12,,346.69
IDSW,2009-05-07,109.13,69.90,64.05,109.10,,9.98,756.13,892.00,117.97,,346.35
IDSW,2009-05-08,109.72,50.96,46.45,110.20,,10.07,759.65,890.83,117.27,,346.58
IDSW,2009-05-09,96.05,28.77,29.96,94.50,,10.45,756.61,875.96,115.77,,345.48
IDSW,2009-05-10,90.73,27.25,30.03,90.40,,10.86,753.70,872.79,115.80,,345.01
IDSW,2009-05-11,77.33,22.83,29.52,78.00,,11.10,749.78,861.62,114.92,,344.13
