Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,1999-01-01,57.72,0.00,0.00,55.10,,3.94,761.75,749.83,98.44,,343.16
IDSW,1999-01-02,53.26,0.00,0.00,52.70,,3.80,765.47,745.75,97.42,,342.71
IDSW,1999-01-03,39.28,0.00,0.00,41.90,,3.71,765.44,747.63,97.67,,341.54
IDSW,1999-01-04,38.78,0.00,0.00,37.20,,3.77,762.01,758.67,99.56,,341.22
IDSW,1999-01-05,36.84,0.00,0.00,39.00,,3.80,758.75,757.88,99.89,,341.45
IDSW,1999-01-06,43.63,0.00,0.00,43.20,,3.79,754.05,763.43,101.25,,342.34
IDSW,1999-01-07,42.54,0.00,0.00,41.80,,3.68,755.21,750.58,99.39,,342.40
IDSW,1999-01-08,51.63,0.00,0.00,51.40,,3.58,760.68,742.38,97.59,,342.99
IDSW,1999-01-09,47.20,0.00,0.00,47.60,,3.60,758.08,744.58,98.22,,342.55
IDSW,1999-01-10,49.24,0.00,0.00,48.50,,3.68,753.70,744.13,98.73,,342.74
IDSW,1999-01-11,50.77,0.00,0.00,52.20,,3.81,747.56,748.13,100.08,,342.50
IDSW,1999-01-12,55.90,0.00,0.00,55.80,,3.95,752.94,747.50,99.28,,343.31
IDSW,1999-01-13,51.29,0.00,0.00,52.30,,3.99,757.60,744.63,98.29,,343.01
IDSW,1999-01-14,58.28,0.00,0.00,57.20,,4.00,750.15,743.92,99.17,,343.46
IDSW,1999-01-15,61.54,0.00,0.00,61.40,,4.00,749.79,744.88,99.35,,343.81
IDSW,1999-01-16,69.22,0.00,0.00,69.20,,4.02,744.49,747.58,100.42,,344.42
IDSW,1999-01-17,61.04,0.00,0.00,60.10,,4.00,746.41,747.88,100.20,,343.66
IDSW,1999-01-18,61.65,0.00,0.00,62.30,,3.92,744.66,743.92,99.90,,343.73
IDSW,1999-01-19,57.42,0.00,0.00,60.10,,3.90,745.61,743.29,99.69,,343.45
IDSW,1999-01-20,62.21,0.00,0.00,61.30,,3.97,741.43,747.79,100.86,,343.72
IDSW,1999-01-21,59.27,0.00,0.00,58.80,,4.14,747.23,748.13,100.12,,343.68
IDSW,1999-01-22,65.99,0.00,0.00,65.60,,4.25,747.64,751.79,100.56,,344.24
IDSW,1999-01-23,61.89,0.00,0.00,59.50,,4.30,747.81,751.14,100.46,,343.83
IDSW,1999-01-24,62.18,0.00,0.00,64.10,,4.08,761.51,748.57,98.30,,343.59
IDSW,1999-01-25,60.96,0.00,0.00,59.00,,3.89,754.73,748.54,99.18,,343.31
IDSW,1999-01-26,56.36,0.00,0.00,57.50,,3.72,753.79,755.00,100.16,,343.03
IDSW,1999-01-27,60.44,0.00,0.00,60.90,,3.60,757.65,753.29,99.43,,343.61
IDSW,1999-01-28,53.09,0.00,0.00,53.00,,3.66,750.70,752.08,100.18,,343.22
IDSW,1999-01-29,50.86,0.00,0.00,50.70,,3.67,749.48,752.04,100.34,,342.85
IDSW,1999-01-30,56.91,0.00,0.00,57.30,,3.60,747.71,751.17,100.46,,343.12
IDSW,1999-01-31,51.19,0.00,0.00,54.00,,3.58,749.18,750.71,100.21,,342.51
IDSW,1999-02-01,59.84,0.00,0.00,57.00,,3.42,758.76,750.46,98.91,,343.09
IDSW,1999-02-02,45.10,0.00,0.00,44.80,,3.48,750.99,752.96,100.26,,341.68
IDSW,1999-02-03,54.94,0.00,0.00,55.20,,3.51,748.78,752.67,100.53,,342.64
IDSW,1999-02-04,51.13,0.00,0.00,51.70,,3.63,745.28,753.04,101.04,,342.42
IDSW,1999-02-05,58.42,0.00,0.00,59.50,,3.68,747.20,752.67,100.73,,343.11
IDSW,1999-02-06,33.88,0.00,0.00,35.70,,3.73,738.31,752.00,101.86,,341.33
IDSW,1999-02-07,49.30,0.00,0.00,48.30,,3.77,739.73,751.00,101.53,,342.61
IDSW,1999-02-08,54.03,2.51,4.64,60.30,,3.70,746.07,749.21,100.42,,342.75
IDSW,1999-02-09,58.68,4.59,7.82,57.30,,3.59,746.13,748.96,100.38,,343.06
IDSW,1999-02-10,55.72,0.00,0.00,54.50,,3.36,756.76,747.21,98.74,,342.80
IDSW,1999-02-11,46.10,0.00,0.00,41.90,,3.25,763.55,747.21,97.86,,341.86
IDSW,1999-02-12,46.33,0.00,0.00,47.30,,3.25,759.24,748.88,98.64,,342.15
IDSW,1999-02-13,53.17,0.00,0.00,52.80,,3.35,756.12,749.04,99.06,,342.93
IDSW,1999-02-14,39.33,0.00,0.00,39.70,,3.43,754.89,750.82,99.46,,341.23
IDSW,1999-02-15,52.23,0.00,0.00,54.40,,3.54,754.11,755.63,100.20,,342.09
IDSW,1999-02-16,58.62,0.00,0.00,56.80,,3.65,748.18,755.92,101.04,,342.73
IDSW,1999-02-17,51.78,0.00,0.00,50.30,,3.74,749.80,756.70,100.92,,342.42
IDSW,1999-02-18,47.09,0.00,0.00,52.00,,3.76,744.68,756.88,101.64,,341.93
IDSW,1999-02-19,52.58,0.00,0.00,49.60,,3.84,755.00,756.26,100.17,,342.42
IDSW,1999-02-20,57.47,0.00,0.00,58.80,,3.85,755.65,752.38,99.57,,342.97
IDSW,1999-02-21,56.80,0.00,0.00,54.70,,4.00,750.33,753.67,100.45,,342.57
IDSW,1999-02-22,59.33,0.00,0.00,63.60,,4.14,750.87,754.50,100.48,,342.81
IDSW,1999-02-23,49.00,0.00,0.00,46.60,,4.27,748.77,756.50,101.03,,342.10
IDSW,1999-02-24,74.09,12.67,17.10,74.80,,4.43,744.04,761.42,102.34,,344.38
IDSW,1999-02-25,87.53,25.95,29.65,91.20,,4.54,746.59,812.17,108.78,,345.01
IDSW,1999-02-26,84.20,28.13,33.41,85.90,,4.52,754.74,848.08,112.37,,344.66
IDSW,1999-02-27,90.88,31.55,34.71,89.80,,4.54,749.85,846.33,112.87,,345.04
IDSW,1999-02-28,88.41,31.16,35.25,91.80,,4.70,750.21,837.25,111.60,,344.85
IDSW,1999-03-01,111.08,63.61,57.26,103.90,,4.88,757.19,873.21,115.33,,346.19
IDSW,1999-03-02,111.75,48.03,42.98,115.00,,4.85,750.05,851.21,113.49,,346.64
