Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,2001-03-11,21.69,0.00,0.00,21.30,,4.78,764.90,784.42,102.55,,340.08
IDSW,2001-03-12,25.45,0.00,0.00,25.40,,4.94,765.28,787.54,102.91,,339.96
IDSW,2001-03-13,27.46,0.00,0.00,27.40,,5.03,762.26,785.00,102.99,,340.50
IDSW,2001-03-14,34.15,0.00,0.00,32.90,,5.02,767.75,784.50,102.18,,340.98
IDSW,2001-03-15,26.12,0.00,0.00,28.50,,5.05,763.63,783.79,102.64,,340.46
IDSW,2001-03-16,34.69,0.00,0.00,35.30,,5.10,764.23,785.42,102.77,,341.34
IDSW,2001-03-17,30.34,0.00,0.00,28.00,,5.21,764.08,786.38,102.92,,340.97
IDSW,2001-03-18,23.34,0.00,0.00,25.10,,5.32,763.75,787.54,103.12,,340.31
IDSW,2001-03-19,32.28,0.00,0.00,29.80,,5.46,764.97,792.04,103.54,,341.07
IDSW,2001-03-20,36.24,0.00,0.00,37.60,,5.56,767.43,795.92,103.71,,341.24
IDSW,2001-03-21,32.88,0.00,0.00,34.80,,5.79,765.82,798.67,104.29,,340.87
IDSW,2001-03-22,41.77,0.00,0.00,39.20,,6.00,763.39,798.88,104.65,,341.66
IDSW,2001-03-23,30.11,0.00,0.00,28.70,,6.26,763.29,798.54,104.62,,340.26
IDSW,2001-03-24,31.65,0.00,0.00,32.60,,6.41,759.01,796.13,104.89,,340.24
IDSW,2001-03-25,26.57,0.00,0.00,27.00,,6.63,761.71,794.38,104.29,,340.05
IDSW,2001-03-26,40.63,0.00,0.00,37.90,,6.85,767.17,791.75,103.20,,341.51
IDSW,2001-03-27,49.14,0.00,0.00,54.10,,6.95,761.81,789.29,103.62,,342.19
IDSW,2001-03-28,44.02,0.00,0.00,42.60,,6.99,755.35,789.46,104.52,,341.69
IDSW,2001-03-29,47.56,0.00,0.00,44.20,,6.94,756.46,789.00,104.30,,342.02
IDSW,2001-03-30,51.25,0.00,0.00,52.90,,6.98,758.76,788.33,103.90,,342.42
IDSW,2001-03-31,41.48,0.00,0.00,41.90,,7.14,754.52,786.95,104.30,,341.50
IDSW,2001-04-01,24.49,0.00,0.00,25.50,,7.32,751.50,786.83,104.70,,339.99
IDSW,2001-04-02,41.11,0.00,0.00,41.30,,7.34,749.75,777.38,103.69,,341.60
IDSW,2001-04-03,45.03,0.00,0.00,43.10,,7.30,755.63,773.79,102.40,,341.92
IDSW,2001-04-04,41.14,0.00,0.00,40.60,,7.34,760.59,771.33,101.41,,341.45
IDSW,2001-04-05,42.24,0.00,0.00,42.30,,7.41,753.52,770.25,102.22,,341.46
IDSW,2001-04-06,43.43,0.00,0.00,45.00,,7.48,747.33,768.67,102.86,,341.64
IDSW,2001-04-07,30.81,0.00,0.00,30.10,,7.58,749.78,769.67,102.65,,340.39
IDSW,2001-04-08,25.74,0.00,0.00,25.90,,7.67,753.79,770.96,102.28,,340.03
IDSW,2001-04-09,41.51,0.00,0.00,41.50,,7.74,757.20,768.00,101.43,,341.42
IDSW,2001-04-10,41.02,0.00,0.00,38.50,,7.84,752.20,767.63,102.05,,341.26
IDSW,2001-04-11,25.95,0.00,0.00,25.00,,7.92,752.35,767.75,102.05,,339.28
IDSW,2001-04-12,27.18,0.00,0.00,28.10,,7.99,755.98,767.25,101.49,,339.53
IDSW,2001-04-13,30.64,0.00,0.00,31.40,,8.11,759.16,768.21,101.19,,339.82
IDSW,2001-04-14,31.98,0.00,0.00,32.70,,8.29,760.22,767.71,100.99,,340.17
IDSW,2001-04-15,26.73,0.00,0.00,27.10,,8.48,757.85,767.46,101.27,,340.05
IDSW,2001-04-16,28.84,0.00,0.00,27.80,,8.68,752.85,769.21,102.18,,340.52
IDSW,2001-04-17,29.90,0.00,0.00,29.90,,8.62,756.24,766.96,101.42,,340.19
IDSW,2001-04-18,37.06,0.00,0.00,36.80,,8.84,755.08,768.08,101.72,,340.53
IDSW,2001-04-19,34.11,0.00,0.00,33.30,,9.14,751.65,774.75,103.07,,340.04
IDSW,2001-04-20,32.88,0.00,0.00,33.40,,9.35,748.83,774.96,103.49,,339.82
IDSW,2001-04-21,38.23,0.00,0.00,39.60,,9.58,754.66,777.46,103.02,,340.45
IDSW,2001-04-22,35.73,0.00,0.00,34.80,,9.48,759.09,773.21,101.86,,340.61
IDSW,2001-04-23,35.93,0.00,0.00,36.20,,9.74,761.72,773.67,101.57,,341.08
IDSW,2001-04-24,32.52,0.00,0.00,32.80,,10.08,761.17,778.75,102.31,,340.74
IDSW,2001-04-25,40.08,0.00,0.00,37.80,,10.37,755.88,781.54,103.40,,341.37
IDSW,2001-04-26,41.36,0.00,0.00,43.20,,10.42,751.96,779.92,103.72,,341.44
IDSW,2001-04-27,50.04,0.00,0.00,49.50,,10.60,749.81,781.08,104.17,,342.15
IDSW,2001-04-28,57.89,0.00,0.00,60.80,,10.95,751.95,783.08,104.14,,343.04
IDSW,2001-04-29,60.85,0.00,0.00,59.20,,11.06,755.88,780.42,103.25,,343.41
IDSW,2001-04-30,58.81,0.00,0.00,58.30,,10.86,754.27,774.33,102.66,,343.22
IDSW,2001-05-01,69.44,0.00,0.00,69.20,,10.86,759.97,772.46,101.64,,344.13
IDSW,2001-05-02,62.47,0.00,0.00,63.10,,11.13,764.86,773.96,101.19,,343.49
IDSW,2001-05-03,61.44,0.00,0.00,60.80,,11.20,761.96,773.58,101.53,,343.34
IDSW,2001-05-04,53.17,0.00,0.00,54.70,,11.44,751.78,773.42,102.88,,342.72
IDSW,2001-05-05,53.72,0.00,0.00,53.60,,11.77,754.38,773.75,102.57,,342.62
IDSW,2001-05-06,45.99,0.00,0.00,45.70,,12.05,757.89,776.75,102.49,,341.79
IDSW,2001-05-07,48.96,0.00,0.00,45.90,,12.20,757.33,776.83,102.58,,342.05
IDSW,2001-05-08,47.31,0.00,0.00,49.10,,12.32,753.21,776.58,103.10,,341.66
IDSW,2001-05-09,50.24,0.00,0.00,55.20,,12.64,752.12,778.13,103.46,,342.02
IDSW,2001-05-10,56.83,0.00,0.00,56.50,,13.03,754.28,778.63,103.23,,342.61
IDSW,2001-05-11,60.40,0.00,0.00,59.90,,13.07,750.10,775.92,103.44,,343.04
IDSW,2001-05-12,55.33,0.00,0.00,56.70,,12.81,744.53,775.46,104.16,,342.76
IDSW,2001-05-13,58.91,0.00,0.00,61.30,,12.66,748.86,780.38,104.21,,343.18
IDSW,2001-05-14,77.44,0.00,0.00,76.10,,12.36,748.70,780.92,104.30,,344.73
IDSW,2001-05-15,73.85,0.00,0.00,78.40,,11.89,748.55,783.46,104.66,,344.55
IDSW,2001-05-16,91.92,0.00,0.00,93.00,,12.11,753.37,785.08,104.21,,346.14
IDSW,2001-05-17,90.89,0.00,0.00,91.10,,12.37,753.68,780.38,103.54,,345.96
IDSW,2001-05-18,91.96,0.00,0.00,88.80,,12.59,755.38,779.21,103.15,,345.99
IDSW,2001-05-19,85.12,9.93,11.66,82.60,,13.00,753.95,795.38,105.50,,345.14
IDSW,2001-05-20,73.21,0.00,0.00,72.50,,13.24,758.65,776.17,102.31,,344.39
IDSW,2001-05-21,65.77,0.00,0.00,65.90,,13.45,757.10,776.83,102.61,,343.63
IDSW,2001-05-22,61.68,0.00,0.00,59.90,,13.73,751.75,778.46,103.55,,343.29
IDSW,2001-05-23,63.52,0.00,0.00,65.70,,13.92,748.33,780.92,104.36,,343.65
IDSW,2001-05-24,66.68,0.00,0.00,65.60,,13.86,749.61,783.88,104.57,,343.69
IDSW,2001-05-25,71.37,0.00,0.00,71.50,,13.81,750.58,790.38,105.30,,344.21
IDSW,2001-05-26,74.78,0.00,0.00,76.20,,13.70,745.83,793.96,106.46,,344.61
IDSW,2001-05-27,67.60,0.00,0.00,68.80,,13.70,742.64,796.33,107.23,,343.95
IDSW,2001-05-28,69.20,0.00,0.00,69.10,,13.78,748.20,798.54,106.73,,344.18
IDSW,2001-05-29,72.33,0.00,0.00,69.10,,13.77,757.59,794.96,104.93,,344.35
IDSW,2001-05-30,60.99,0.00,0.00,62.70,,13.99,758.38,794.63,104.78,,343.31
IDSW,2001-05-31,58.85,0.00,0.00,57.70,,14.53,752.83,800.79,106.38,,343.08
IDSW,2001-06-01,53.66,0.00,0.00,52.40,,14.83,743.61,799.33,107.50,,342.61
IDSW,2001-06-02,47.62,0.00,0.00,48.60,,14.92,748.94,794.63,106.10,,341.84
IDSW,2001-06-03,44.33,0.00,0.00,45.30,,15.13,749.56,793.33,105.84,,341.73
IDSW,2001-06-04,46.84,0.00,0.00,46.40,,15.34,746.80,787.88,105.50,,341.90
IDSW,2001-06-05,43.45,0.00,0.00,42.90,,15.45,749.84,780.92,104.14,,341.27
IDSW,2001-06-06,42.91,0.00,0.00,43.30,,15.62,755.06,780.29,103.34,,341.02
IDSW,2001-06-07,43.60,0.00,0.00,43.40,,15.96,753.98,781.17,103.61,,341.13
IDSW,2001-06-08,49.03,0.00,0.00,47.80,,16.11,749.03,781.00,104.27,,341.97
IDSW,2001-06-09,42.72,0.00,0.00,44.60,,16.19,750.07,780.83,104.10,,341.67
IDSW,2001-06-10,40.58,0.00,0.00,40.80,,16.42,751.50,782.08,104.07,,341.46
IDSW,2001-06-11,42.05,0.00,0.00,40.70,,16.34,749.33,775.58,103.50,,341.44
IDSW,2001-06-12,40.72,0.00,0.00,41.40,,16.13,752.26,772.17,102.65,,341.16
IDSW,2001-06-13,41.72,0.00,0.00,41.10,,15.89,753.60,771.13,102.33,,341.12
IDSW,2001-06-14,41.64,0.00,0.00,39.70,,15.75,750.71,770.71,102.67,,341.17
IDSW,2001-06-15,39.06,0.00,0.00,40.50,,15.89,753.98,775.67,102.88,,340.97
IDSW,2001-06-16,39.90,0.00,0.00,40.70,,16.13,753.10,782.46,103.90,,341.14
IDSW,2001-06-17,35.42,0.00,0.00,34.20,,16.09,754.64,780.88,103.48,,340.75
IDSW,2001-06-18,33.58,0.00,0.00,33.00,,16.17,756.71,781.46,103.27,,340.73
IDSW,2001-06-19,32.15,0.00,0.00,31.60,,16.26,755.27,784.63,103.89,,340.45
IDSW,2001-06-20,29.67,0.00,0.00,33.20,,16.29,754.58,786.33,104.21,,340.16
IDSW,2001-06-21,27.25,0.00,0.00,25.90,,16.26,752.12,789.00,104.91,,340.00
IDSW,2001-06-22,35.09,0.00,0.00,34.70,,16.16,750.14,786.08,104.79,,340.91
IDSW,2001-06-23,27.91,0.00,0.00,27.50,,16.14,748.46,788.04,105.29,,340.46
IDSW,2001-06-24,18.17,0.00,0.00,19.50,,16.32,750.39,788.38,105.06,,339.31
IDSW,2001-06-25,27.65,0.00,0.00,26.30,,16.31,752.87,783.17,104.02,,339.67
IDSW,2001-06-26,34.14,0.00,0.00,34.60,,16.87,748.17,785.38,104.97,,340.61
IDSW,2001-06-27,25.23,0.00,0.00,25.00,,16.82,749.03,780.67,104.22,,339.67
IDSW,2001-06-28,25.83,0.00,0.00,24.80,,16.70,754.90,779.79,103.30,,339.75
IDSW,2001-06-29,28.91,0.00,0.00,29.60,,16.87,754.05,778.46,103.24,,339.96
IDSW,2001-06-30,22.69,0.00,0.00,24.20,,17.15,750.18,780.58,104.05,,339.33
IDSW,2001-07-01,25.51,0.00,0.00,24.50,,17.18,752.40,774.96,103.00,,339.85
IDSW,2001-07-02,23.45,0.00,0.00,24.90,,17.40,752.43,777.71,103.36,,339.99
IDSW,2001-07-03,28.28,0.00,0.00,28.80,,17.62,750.68,779.83,103.89,,340.49
IDSW,2001-07-04,27.35,0.00,0.00,25.40,,17.86,747.95,781.92,104.54,,340.60
IDSW,2001-07-05,23.27,0.00,0.00,24.60,,17.93,749.29,780.00,104.10,,340.12
IDSW,2001-07-06,29.89,0.00,0.00,27.80,,18.25,750.27,780.67,104.05,,340.44
IDSW,2001-07-07,26.50,0.00,0.00,28.90,,18.57,750.10,778.75,103.82,,340.27
IDSW,2001-07-08,29.49,0.00,0.00,29.10,,18.87,751.21,781.25,104.00,,340.43
IDSW,2001-07-09,26.76,0.00,0.00,26.70,,18.98,749.98,778.04,103.74,,340.45
IDSW,2001-07-10,27.47,0.00,0.00,26.70,,19.16,747.04,778.33,104.19,,340.33
IDSW,2001-07-11,25.48,0.00,0.00,26.20,,19.35,748.18,777.38,103.90,,340.20
IDSW,2001-07-12,30.03,0.00,0.00,28.90,,19.65,750.45,776.38,103.45,,340.43
IDSW,2001-07-13,25.28,0.00,0.00,26.90,,19.95,751.23,776.58,103.38,,339.97
IDSW,2001-07-14,27.19,0.00,0.00,26.20,,20.26,748.84,781.00,104.30,,340.45
IDSW,2001-07-15,23.34,0.00,0.00,23.50,,20.35,745.26,797.29,106.98,,340.31
IDSW,2001-07-16,26.28,0.00,0.00,26.00,,20.56,747.13,933.13,124.89,,340.36
IDSW,2001-07-17,29.88,0.00,0.00,29.10,,20.82,750.16,856.83,114.22,,340.56
IDSW,2001-07-18,25.61,0.00,0.00,26.20,,21.01,751.05,758.83,101.04,,340.47
IDSW,2001-07-19,28.15,0.00,0.00,28.60,,20.99,749.45,755.00,100.74,,340.48
IDSW,2001-07-20,26.88,0.00,0.00,25.60,,20.93,748.20,753.54,100.71,,340.67
IDSW,2001-07-21,27.45,0.00,0.00,29.40,,20.94,749.63,751.67,100.27,,340.79
IDSW,2001-07-22,25.41,0.00,0.00,24.70,,21.23,750.63,755.00,100.58,,340.50
IDSW,2001-07-23,25.55,0.00,0.00,25.40,,21.39,750.41,754.25,100.51,,340.29
IDSW,2001-07-24,32.05,0.00,0.00,32.50,,21.33,748.68,747.04,99.78,,340.91
IDSW,2001-07-25,32.28,0.00,0.00,32.40,,21.38,749.69,750.17,100.06,,340.73
IDSW,2001-07-26,32.82,0.00,0.00,33.00,,21.67,749.24,755.21,100.80,,340.95
IDSW,2001-07-27,30.62,0.00,0.00,28.80,,21.71,749.31,749.75,100.06,,340.85
IDSW,2001-07-28,24.65,0.00,0.00,26.40,,21.48,751.00,745.00,99.20,,340.52
IDSW,2001-07-29,27.16,0.00,0.00,25.50,,21.53,751.48,749.54,99.74,,340.56
IDSW,2001-07-30,22.91,0.00,0.00,23.10,,21.54,749.62,752.25,100.35,,339.98
IDSW,2001-07-31,23.24,0.00,0.00,24.00,,21.35,750.90,749.50,99.81,,339.94
IDSW,2001-08-01,25.84,0.00,0.00,25.80,,21.12,750.54,748.54,99.73,,340.23
IDSW,2001-08-02,27.35,0.00,0.00,27.00,,20.85,750.21,746.58,99.52,,340.59
IDSW,2001-08-03,28.79,0.00,0.00,28.30,,20.85,747.38,746.88,99.93,,340.96
IDSW,2001-08-04,26.93,0.00,0.00,27.80,,20.85,749.04,746.88,99.71,,340.78
IDSW,2001-08-05,24.70,0.00,0.00,23.80,,20.92,751.46,749.67,99.76,,340.38
IDSW,2001-08-06,25.43,0.00,0.00,25.90,,20.99,752.80,752.75,99.99,,340.01
IDSW,2001-08-07,25.98,0.00,0.00,27.00,,20.87,752.69,751.08,99.79,,340.21
IDSW,2001-08-08,27.08,0.00,0.00,27.60,,20.92,751.66,754.25,100.35,,340.85
IDSW,2001-08-09,31.23,0.00,0.00,29.70,,21.10,750.09,756.13,100.81,,341.10
IDSW,2001-08-10,24.94,0.00,0.00,24.20,,21.25,749.28,757.29,101.07,,340.64
IDSW,2001-08-11,28.51,0.00,0.00,29.90,,21.25,748.73,753.21,100.60,,340.83
IDSW,2001-08-12,25.07,0.00,0.00,25.10,,21.28,748.38,752.42,100.54,,340.62
IDSW,2001-08-13,24.82,0.00,0.00,23.30,,21.27,748.97,753.92,100.66,,340.30
IDSW,2001-08-14,25.17,0.00,0.00,26.10,,21.31,749.28,753.83,100.61,,340.39
IDSW,2001-08-15,22.88,0.00,0.00,23.40,,21.35,748.40,752.63,100.57,,340.20
IDSW,2001-08-16,24.42,0.00,0.00,23.50,,21.30,748.46,748.17,99.96,,340.44
IDSW,2001-08-17,27.52,0.00,0.00,26.60,,21.00,749.57,742.00,98.99,,340.74
IDSW,2001-08-18,23.38,0.00,0.00,25.60,,20.98,752.29,748.13,99.45,,340.51
IDSW,2001-08-19,23.45,0.00,0.00,24.30,,21.01,752.91,755.42,100.33,,340.38
IDSW,2001-08-20,21.06,0.00,0.00,19.90,,21.14,748.11,761.38,101.77,,340.09
IDSW,2001-08-21,20.37,0.00,0.00,20.60,,20.93,748.04,753.92,100.79,,340.10
IDSW,2001-08-22,21.90,0.00,0.00,24.50,,20.85,748.92,756.46,101.01,,339.93
IDSW,2001-08-23,26.39,0.00,0.00,24.40,,20.70,751.07,754.50,100.46,,340.14
IDSW,2001-08-24,23.01,0.00,0.00,22.90,,20.67,754.46,756.46,100.27,,340.01
IDSW,2001-08-25,24.60,0.00,0.00,23.80,,20.77,752.26,775.46,103.08,,340.17
IDSW,2001-08-26,22.13,0.00,0.00,21.10,,20.66,750.06,761.57,101.54,,339.96
IDSW,2001-08-27,17.53,0.00,0.00,18.80,,20.49,750.67,762.00,101.51,,339.33
IDSW,2001-08-28,25.09,0.00,0.00,25.90,,20.42,749.54,768.63,102.55,,340.24
IDSW,2001-08-29,20.11,0.00,0.00,19.30,,20.65,746.96,778.92,104.28,,339.77
IDSW,2001-08-30,17.30,0.00,0.00,16.40,,20.70,745.00,772.08,103.63,,339.32
IDSW,2001-08-31,14.58,0.00,0.00,14.10,,20.67,747.01,761.46,101.93,,338.94
IDSW,2001-09-01,11.81,0.00,0.00,13.50,,20.57,748.10,751.83,100.50,,338.69
IDSW,2001-09-02,13.29,0.00,0.00,13.60,,20.68,748.81,751.42,100.35,,338.06
IDSW,2001-09-03,14.99,0.00,0.00,13.90,,20.88,749.20,753.50,100.57,,338.14
IDSW,2001-09-04,13.06,0.00,0.00,12.90,,20.94,748.40,750.04,100.22,,338.12
IDSW,2001-09-05,15.60,0.00,0.00,15.60,,20.79,750.69,745.38,99.29,,338.93
IDSW,2001-09-06,12.36,0.00,0.00,14.60,,20.67,753.60,745.13,98.88,,338.97
IDSW,2001-09-07,15.87,0.00,0.00,17.10,,20.58,755.10,747.33,98.97,,339.26
IDSW,2001-09-08,14.78,0.00,0.00,13.30,,20.63,754.25,752.21,99.73,,339.32
IDSW,2001-09-09,13.12,0.00,0.00,13.50,,20.54,748.17,753.38,100.70,,339.32
IDSW,2001-09-10,11.55,0.00,0.00,12.70,,20.48,747.64,751.46,100.51,,338.80
IDSW,2001-09-11,12.23,0.00,0.00,13.00,,20.16,749.83,748.79,99.86,,339.16
IDSW,2001-09-12,15.46,0.00,0.00,14.10,,19.89,747.47,746.74,99.89,,339.60
IDSW,2001-09-13,15.42,0.00,0.00,16.20,,19.82,748.60,748.29,99.96,,339.72
IDSW,2001-09-14,14.20,0.00,0.00,14.10,,19.89,750.23,750.00,99.97,,339.68
IDSW,2001-09-15,14.95,0.00,0.00,15.50,,19.92,748.06,751.33,100.44,,339.46
IDSW,2001-09-16,15.14,0.00,0.00,13.20,,19.84,747.76,745.21,99.66,,339.57
IDSW,2001-09-17,12.88,0.00,0.00,14.00,,19.75,748.96,743.13,99.22,,339.06
IDSW,2001-09-18,12.97,0.00,0.00,13.50,,19.61,749.25,741.96,99.03,,338.93
IDSW,2001-09-19,13.85,0.00,0.00,13.30,,19.55,751.92,757.96,100.80,,339.32
IDSW,2001-09-20,11.46,0.00,0.00,11.10,,19.63,750.95,776.63,103.43,,339.53
IDSW,2001-09-21,13.22,0.00,0.00,12.80,,19.76,751.41,783.50,104.27,,339.78
IDSW,2001-09-22,12.37,0.00,0.00,12.40,,19.73,751.74,783.38,104.22,,339.73
IDSW,2001-09-23,12.06,0.00,0.00,14.00,,19.72,747.80,756.75,101.20,,339.53
IDSW,2001-09-24,13.12,0.00,0.00,13.20,,19.65,747.50,766.88,102.59,,339.50
IDSW,2001-09-25,12.73,0.00,0.00,11.30,,19.36,745.40,780.83,104.75,,339.50
IDSW,2001-09-26,16.78,0.00,0.00,17.80,,19.20,750.58,760.88,101.37,,339.55
IDSW,2001-09-27,17.04,0.00,0.00,16.40,,19.22,752.00,750.71,99.83,,339.28
IDSW,2001-09-28,17.45,0.00,0.00,15.20,,19.15,752.38,761.29,101.19,,339.69
IDSW,2001-09-29,12.24,0.00,0.00,13.90,,19.03,755.65,752.25,99.55,,339.74
IDSW,2001-09-30,12.32,0.00,0.00,13.20,,19.06,754.48,749.50,99.34,,339.77
IDSW,2001-10-01,12.87,0.00,0.00,13.30,,18.99,751.06,744.92,99.18,,339.69
