Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
LGS,2019-01-01,18.67,0.00,0.00,19.90,,,,,,,636.82
LGS,2019-01-02,23.12,0.00,0.00,21.20,,,,,,,636.85
LGS,2019-01-03,20.32,0.00,0.00,19.20,,,,,,,636.42
LGS,2019-01-04,22.48,0.00,0.00,19.70,,,,,,,635.93
LGS,2019-01-05,20.43,0.00,0.00,20.80,,,,,,,635.58
LGS,2019-01-06,19.36,0.00,0.00,16.50,,,,,,,635.48
LGS,2019-01-07,24.29,0.00,0.00,21.90,,,,,,,634.93
LGS,2019-01-08,21.55,0.00,0.00,20.50,,,,,,,634.91
LGS,2019-01-09,21.32,0.00,0.00,21.30,,,,,,,634.73
LGS,2019-01-10,21.70,0.00,0.00,21.10,,,,,,,634.64
LGS,2019-01-11,20.03,0.00,0.00,19.80,,,,,,,634.56
LGS,2019-01-12,19.68,0.00,0.00,20.60,,,,,,,634.48
LGS,2019-01-13,15.79,3.01,19.08,20.20,,,,,,,634.99
LGS,2019-01-14,16.49,3.22,19.54,19.40,,,,,,,635.65
LGS,2019-01-15,16.51,3.43,20.74,18.30,,,,,,,636.11
LGS,2019-01-16,20.80,0.00,0.00,18.70,,,,,,,636.23
LGS,2019-01-17,21.41,0.00,0.00,23.00,,,,,,,636.26
LGS,2019-01-18,17.60,0.00,0.00,18.90,,,,,,,636.71
LGS,2019-01-19,19.77,0.00,0.00,19.70,,,,,,,636.67
LGS,2019-01-20,20.00,0.00,0.00,19.80,,,,,,,636.69
LGS,2019-01-21,20.28,0.00,0.00,21.90,,,,,,,637.01
LGS,2019-01-22,23.45,0.00,0.00,24.70,,,,,,,637.28
LGS,2019-01-23,21.40,0.00,0.00,21.90,,,,,,,637.28
LGS,2019-01-24,29.24,0.00,0.00,25.10,,,,,,,636.98
LGS,2019-01-25,24.96,0.00,0.00,23.20,,,,,,,636.31
LGS,2019-01-26,19.87,0.00,0.00,26.00,,,,,,,636.57
LGS,2019-01-27,23.03,0.00,0.00,19.70,,,,,,,637.18
LGS,2019-01-28,22.82,0.00,0.00,21.90,,,,,,,636.79
LGS,2019-01-29,25.91,0.00,0.00,25.90,,,,,,,636.36
LGS,2019-01-30,22.38,0.00,0.00,26.50,,,,,,,636.19
LGS,2019-01-31,20.66,0.00,0.00,21.10,,,,,,,636.54
LGS,2019-02-01,21.48,0.00,0.00,22.00,,,,,,,636.77
LGS,2019-02-02,20.57,0.00,0.00,19.60,,,,,,,636.36
LGS,2019-02-03,22.84,0.00,0.00,23.50,,,,,,,636.33
LGS,2019-02-04,33.25,0.00,0.00,33.80,,,,,,,636.47
LGS,2019-02-05,29.28,0.00,0.00,27.00,,,,,,,636.10
LGS,2019-02-06,30.37,0.00,0.00,33.70,,,,,,,635.92
LGS,2019-02-07,24.00,0.00,0.00,26.90,,,,,,,636.33
LGS,2019-02-08,28.61,0.00,0.00,27.20,,,,,,,636.70
LGS,2019-02-09,23.85,0.00,0.00,24.50,,,,,,,636.68
LGS,2019-02-10,22.38,0.00,0.00,24.00,,,,,,,636.76
LGS,2019-02-11,25.91,0.00,0.00,25.60,,,,,,,636.83
LGS,2019-02-12,28.76,0.00,0.00,28.60,,,,,,,636.57
LGS,2019-02-13,25.68,0.00,0.00,24.50,,,,,,,636.48
LGS,2019-02-14,26.88,0.00,0.00,26.00,,,,,,,636.39
LGS,2019-02-15,25.95,0.00,0.00,24.90,,,,,,,636.27
LGS,2019-02-16,28.65,0.00,0.00,28.00,,,,,,,636.27
LGS,2019-02-17,23.13,0.00,0.00,25.30,,,,,,,636.27
LGS,2019-02-18,27.21,0.00,0.00,25.70,,,,,,,636.36
LGS,2019-02-19,29.18,0.00,0.00,29.70,,,,,,,636.13
LGS,2019-02-20,26.54,0.00,0.00,27.20,,,,,,,636.35
LGS,2019-02-21,27.37,0.00,0.00,27.80,,,,,,,636.41
LGS,2019-02-22,30.69,0.00,0.00,28.30,,,,,,,636.21
LGS,2019-02-23,23.58,0.00,0.00,26.20,,,,,,,636.27
LGS,2019-02-24,26.04,0.00,0.00,27.40,,,,,,,636.72
LGS,2019-02-25,28.10,0.00,0.00,29.30,,,,,,,636.91
LGS,2019-02-26,26.67,0.00,0.00,29.50,,,,,,,637.25
LGS,2019-02-27,30.68,0.00,0.00,27.90,,,,,,,637.90
LGS,2019-02-28,32.70,0.00,0.00,31.10,,,,,,,636.97
LGS,2019-03-01,33.01,0.00,0.00,34.40,,,,,,,636.62
LGS,2019-03-02,32.99,0.00,0.00,33.20,,,,,,,636.86
LGS,2019-03-03,33.61,0.00,0.00,33.90,,,,,,,637.02
LGS,2019-03-04,35.48,0.00,0.00,33.90,,,,,,,637.01
LGS,2019-03-05,37.68,0.00,0.00,37.10,,,,,,,636.73
LGS,2019-03-06,37.56,0.00,0.00,42.60,,,,,,,637.22
LGS,2019-03-07,35.63,0.00,0.00,30.70,,,,,,,636.76
LGS,2019-03-08,32.65,0.00,0.00,32.50,,,,,,,636.58
LGS,2019-03-09,38.61,0.00,0.00,36.60,,,,,,,636.40
LGS,2019-03-10,26.17,0.00,0.00,30.00,,,,,,,636.30
LGS,2019-03-11,39.63,0.00,0.00,39.90,,3.24,746.84,770.50,103.22,,636.90
LGS,2019-03-12,32.30,0.00,0.00,35.30,,3.10,739.76,760.38,102.79,,636.94
LGS,2019-03-13,34.07,0.00,0.00,32.20,,3.24,749.48,762.50,101.74,,637.10
LGS,2019-03-14,37.64,0.00,0.00,34.90,,3.47,755.86,764.38,101.13,,636.82
LGS,2019-03-15,40.94,0.00,0.00,38.90,,3.63,754.81,766.42,101.54,,636.47
LGS,2019-03-16,33.94,0.00,0.00,37.60,,3.72,753.79,767.75,101.85,,636.51
LGS,2019-03-17,41.42,0.00,0.00,41.90,,3.90,754.16,770.13,102.12,,636.86
LGS,2019-03-18,41.30,0.00,0.00,40.80,,4.24,752.53,773.08,102.73,,636.91
LGS,2019-03-19,41.14,0.00,0.00,45.30,,4.67,749.80,773.13,103.11,,637.47
LGS,2019-03-20,43.20,0.00,0.00,43.90,,4.94,745.53,774.50,103.89,,637.58
LGS,2019-03-21,50.43,0.00,0.00,50.50,,5.31,744.24,779.71,104.77,,638.00
LGS,2019-03-22,61.90,0.00,0.00,59.10,,5.27,742.85,776.67,104.55,,637.32
LGS,2019-03-23,63.44,0.00,0.00,59.60,,5.63,746.54,781.42,104.67,,636.69
LGS,2019-03-24,58.61,0.00,0.00,62.10,,6.06,747.89,789.42,105.55,,636.91
LGS,2019-03-25,73.30,0.00,0.00,71.80,,6.22,745.35,787.33,105.63,,636.98
LGS,2019-03-26,63.17,0.00,0.00,62.80,,6.73,745.33,783.63,105.14,,636.81
LGS,2019-03-27,79.44,0.00,0.00,79.40,,6.99,742.43,776.38,104.57,,636.83
LGS,2019-03-28,79.72,0.00,0.00,74.00,,7.23,747.20,765.63,102.47,,635.71
LGS,2019-03-29,76.77,0.00,0.00,74.00,,7.43,751.88,761.08,101.23,,635.28
LGS,2019-03-30,76.75,0.00,0.00,74.90,,7.35,754.15,756.13,100.26,,634.72
LGS,2019-03-31,80.20,0.00,0.01,73.10,,7.26,750.36,756.79,100.86,,633.87
LGS,2019-04-01,64.40,0.00,0.00,68.60,,7.44,745.66,756.67,101.48,,633.74
LGS,2019-04-02,62.84,0.00,0.00,59.70,,7.49,739.72,755.13,102.08,,633.69
LGS,2019-04-03,58.23,31.61,54.28,61.90,,7.86,740.44,760.92,102.77,,633.77
LGS,2019-04-04,67.89,40.86,60.19,66.40,,7.89,743.00,761.79,102.53,,633.78
LGS,2019-04-05,73.27,42.40,57.87,73.30,,8.15,738.82,763.25,103.31,,633.55
LGS,2019-04-06,79.00,42.81,54.19,79.30,,8.49,741.67,788.13,106.26,,633.69
LGS,2019-04-07,82.95,43.40,52.32,83.30,,8.72,742.96,832.38,112.03,,633.60
LGS,2019-04-08,113.45,46.95,41.38,117.30,,8.99,745.13,842.96,113.13,,633.65
LGS,2019-04-09,151.05,62.08,41.10,153.90,,9.09,744.27,843.67,113.36,,633.91
LGS,2019-04-10,197.23,120.16,60.93,193.30,,8.65,749.03,827.71,110.51,,633.96
LGS,2019-04-11,160.18,69.78,43.56,160.30,,8.10,744.75,859.21,115.37,,633.40
LGS,2019-04-12,133.77,48.32,36.12,132.70,,7.93,743.76,866.92,116.56,,633.62
LGS,2019-04-13,122.09,47.01,38.51,119.40,,7.88,742.15,856.88,115.46,,633.42
LGS,2019-04-14,109.99,46.99,42.72,111.50,,7.87,741.18,844.04,113.88,,633.65
LGS,2019-04-15,111.10,48.43,43.59,111.00,,8.07,739.48,830.50,112.31,,633.54
LGS,2019-04-16,107.82,48.45,44.94,108.20,,8.63,742.85,831.83,111.98,,633.53
LGS,2019-04-17,103.63,47.72,46.05,104.00,,9.16,749.28,842.42,112.43,,633.72
LGS,2019-04-18,100.86,47.24,46.84,100.40,,9.60,749.12,843.54,112.61,,633.67
LGS,2019-04-19,106.63,48.53,45.51,105.30,,9.78,741.51,847.63,114.31,,633.50
LGS,2019-04-20,117.70,49.30,41.88,121.30,,9.93,741.63,856.50,115.49,,633.54
LGS,2019-04-21,149.78,61.73,41.22,150.10,,10.20,748.10,859.42,114.88,,633.80
LGS,2019-04-22,157.11,67.03,42.66,156.60,,10.78,749.39,860.50,114.83,,633.77
LGS,2019-04-23,154.18,63.14,40.95,153.50,,11.02,746.20,873.83,117.11,,633.41
LGS,2019-04-24,148.23,58.67,39.58,151.60,,10.63,748.65,879.79,117.52,,633.89
LGS,2019-04-25,163.60,74.25,45.39,159.00,,10.26,747.10,882.42,118.11,,633.74
LGS,2019-04-26,148.72,59.85,40.24,152.10,,10.31,744.42,889.54,119.49,,633.67
LGS,2019-04-27,150.70,61.67,40.92,148.80,,10.34,744.08,865.92,116.37,,633.88
LGS,2019-04-28,134.04,51.37,38.32,135.60,,10.13,749.10,839.58,112.08,,633.66
LGS,2019-04-29,133.44,51.74,38.77,131.40,,9.93,746.20,841.25,112.74,,634.05
LGS,2019-04-30,118.18,49.40,41.80,118.30,,9.90,745.69,851.54,114.20,,633.85
LGS,2019-05-01,112.27,48.78,43.45,112.10,,10.03,744.29,851.79,114.44,,633.98
LGS,2019-05-02,104.71,46.64,44.54,105.80,,10.07,744.59,844.79,113.46,,633.96
LGS,2019-05-03,101.22,46.40,45.84,101.10,,10.21,744.38,844.54,113.46,,633.95
LGS,2019-05-04,102.95,46.93,45.59,101.20,,10.40,741.35,852.75,115.03,,633.91
LGS,2019-05-05,101.48,46.35,45.67,102.50,,10.65,738.78,858.88,116.26,,633.69
LGS,2019-05-06,108.69,47.74,43.93,106.90,,10.78,741.80,864.67,116.56,,633.99
LGS,2019-05-07,101.26,46.40,45.82,101.20,,11.54,742.79,864.92,116.44,,633.61
LGS,2019-05-08,104.43,46.34,44.37,106.40,,12.04,745.70,870.92,116.79,,633.72
LGS,2019-05-09,110.82,46.20,41.69,110.10,,12.59,745.36,861.35,115.56,,633.77
LGS,2019-05-10,102.86,46.50,45.20,103.30,,13.30,742.93,866.29,116.61,,633.85
LGS,2019-05-11,107.06,47.04,43.94,105.90,,13.34,740.90,869.38,117.34,,633.86
LGS,2019-05-12,114.88,47.72,41.54,113.40,,13.19,739.24,861.79,116.58,,633.50
LGS,2019-05-13,117.13,49.25,42.05,120.40,,12.93,740.28,855.08,115.51,,633.52
LGS,2019-05-14,124.98,51.13,40.91,123.00,,12.83,741.82,848.33,114.36,,633.65
LGS,2019-05-15,130.89,53.42,40.81,131.70,,12.59,740.03,849.21,114.75,,633.62
LGS,2019-05-16,137.50,52.13,37.91,137.40,,12.58,733.80,844.63,115.10,,633.62
LGS,2019-05-17,139.59,53.41,38.26,139.50,,12.34,737.66,839.25,113.78,,633.42
LGS,2019-05-18,158.69,69.21,43.62,160.00,,12.13,740.10,828.29,111.92,,633.63
LGS,2019-05-19,143.25,56.98,39.77,140.80,,11.87,735.66,838.33,113.96,,633.35
LGS,2019-05-20,126.85,48.88,38.54,126.50,,11.67,736.62,854.42,115.99,,633.59
LGS,2019-05-21,119.70,47.75,39.89,121.50,,11.32,736.87,847.21,114.98,,633.60
LGS,2019-05-22,119.69,47.53,39.71,118.50,,11.12,741.41,840.83,113.41,,633.41
LGS,2019-05-23,120.38,48.44,40.24,120.70,,11.28,741.10,844.13,113.90,,633.64
LGS,2019-05-24,113.16,48.14,42.54,114.10,,11.80,739.17,840.71,113.74,,633.66
LGS,2019-05-25,114.92,47.73,41.54,116.30,,11.76,740.63,836.00,112.88,,633.90
LGS,2019-05-26,114.38,48.08,42.03,113.80,,11.87,738.83,845.67,114.46,,633.92
LGS,2019-05-27,120.43,48.17,40.00,121.80,,12.25,741.24,857.63,115.70,,634.00
LGS,2019-05-28,123.41,47.87,38.79,121.80,,12.39,742.23,852.83,114.90,,633.98
LGS,2019-05-29,120.80,48.10,39.82,121.40,,12.85,741.66,855.91,115.40,,633.89
LGS,2019-05-30,128.82,47.94,37.21,128.10,,13.10,742.27,854.00,115.05,,633.82
LGS,2019-05-31,132.22,49.14,37.17,134.20,,13.46,743.24,854.88,115.02,,633.93
LGS,2019-06-01,142.63,54.41,38.15,142.40,,13.88,741.10,855.79,115.48,,634.45
LGS,2019-06-02,146.85,57.63,39.24,145.70,,14.41,738.85,862.71,116.76,,634.00
LGS,2019-06-03,148.33,58.94,39.74,147.10,,14.74,741.40,857.04,115.60,,634.10
LGS,2019-06-04,145.48,63.05,43.34,149.20,,14.84,744.57,848.88,114.01,,634.35
LGS,2019-06-05,147.05,57.65,39.20,144.80,,14.85,742.67,848.83,114.30,,634.22
LGS,2019-06-06,139.20,50.59,36.35,137.00,,14.93,741.72,850.21,114.63,,633.67
LGS,2019-06-07,131.21,48.89,37.26,130.50,,14.87,744.61,839.33,112.72,,633.36
LGS,2019-06-08,122.15,49.18,40.26,121.80,,14.72,751.11,829.75,110.47,,633.31
LGS,2019-06-09,101.96,46.79,45.89,101.60,,14.88,752.58,831.17,110.44,,633.47
LGS,2019-06-10,94.04,45.90,48.81,94.40,,15.00,749.18,843.83,112.64,,633.40
LGS,2019-06-11,87.11,44.37,50.94,87.40,,14.93,749.13,860.13,114.82,,633.98
LGS,2019-06-12,81.46,43.85,53.82,82.50,,14.93,743.50,868.17,116.77,,633.93
LGS,2019-06-13,83.54,43.71,52.32,84.00,,15.07,738.62,876.38,118.65,,633.96
LGS,2019-06-14,83.17,43.04,51.75,83.70,,15.31,740.74,865.38,116.83,,634.09
LGS,2019-06-15,83.69,42.80,51.15,83.60,,15.62,742.02,860.63,115.98,,634.16
LGS,2019-06-16,81.45,42.84,52.59,80.80,,16.30,741.08,859.13,115.93,,633.95
LGS,2019-06-17,80.08,42.95,53.63,79.90,,17.33,742.54,866.42,116.68,,633.97
LGS,2019-06-18,76.24,42.63,55.92,74.30,,17.81,743.68,866.17,116.47,,633.80
LGS,2019-06-19,67.54,41.23,61.04,69.50,,17.95,743.75,851.71,114.52,,633.84
LGS,2019-06-20,67.42,41.41,61.43,67.00,,17.90,742.74,829.29,111.65,,634.10
LGS,2019-06-21,63.44,20.61,32.49,63.90,,17.84,745.74,817.13,109.57,,633.92
LGS,2019-06-22,67.82,20.30,29.93,66.70,,17.92,746.10,816.67,109.46,,634.01
LGS,2019-06-23,60.95,18.22,29.89,61.30,,17.90,744.09,815.83,109.64,,634.12
LGS,2019-06-24,57.22,17.05,29.80,55.80,,18.00,742.63,820.13,110.44,,633.90
LGS,2019-06-25,52.03,15.51,29.80,52.90,,18.05,739.83,817.67,110.52,,633.91
LGS,2019-06-26,52.43,15.65,29.86,52.90,,17.84,740.01,814.83,110.11,,634.03
LGS,2019-06-27,52.22,15.53,29.74,51.30,,17.15,744.86,813.83,109.26,,633.93
LGS,2019-06-28,47.63,14.26,29.94,47.60,,17.08,746.25,823.54,110.36,,633.90
LGS,2019-06-29,43.86,13.15,29.98,43.70,,17.15,746.06,832.71,111.61,,634.08
LGS,2019-06-30,44.56,13.28,29.80,45.20,,17.07,744.78,832.50,111.78,,634.12
LGS,2019-07-01,37.67,11.26,29.89,40.50,,17.13,742.94,835.33,112.44,,634.19
LGS,2019-07-02,40.15,11.96,29.80,41.70,,17.24,742.73,840.08,113.11,,635.10
LGS,2019-07-03,39.83,11.91,29.90,38.10,,17.83,742.90,836.63,112.62,,634.91
