Year,Species,SAR,PH,FTD,Transport,WTT
2004,CH,2.85,5,292,FALSE,7.07130872
2004,CH,2.65,8,292,FALSE,7.07130872
2004,ST,2.84,5,292,FALSE,7.07130872
2004,ST,2.58,8,292,FALSE,7.07130872
2003,CH,0.43,5,292,FALSE,6.536735386
2003,CH,0.13,1,0,FALSE,6.536735386
2003,CH,2.89,4,215.6,FALSE,6.536735386
2003,CH,1.91,5,292,FALSE,6.536735386
2003,CH,1.82,8,292,FALSE,6.536735386
2003,ST,7.85,5,292,FALSE,6.536735386
2003,ST,6.49,8,292,FALSE,6.536735386
2002,CH,3.98,4,215.6,FALSE,6.51307989
2002,CH,2.38,5,292,FALSE,6.51307989
2002,CH,2.15,8,292,FALSE,6.51307989
2002,ST,6.03,8,292,FALSE,6.51307989
2002,ST,7.94,5,292,FALSE,6.51307989
2001,CH,0.26,1,0,FALSE,5.459809014
2001,CH,0.71,5,292,FALSE,5.459809014
2001,CH,4.11,4,215.6,FALSE,5.459809014
2001,CH,1.06,8,292,FALSE,5.459809014
2001,CH,1.15,5,292,FALSE,5.459809014
2000,CH,2.86,5,292,FALSE,6.538412325
2000,CH,1.19,1,0,FALSE,6.538412325
2000,CH,11,4,215.6,FALSE,6.538412325
2000,CH,5.69,5,292,FALSE,6.538412325
2000,CH,4.8,8,292,FALSE,6.538412325
1995,CH,0.41,8,146.1,TRUE,6.58713298
1996,CH,0.37,8,146.1,TRUE,5.219182535
1997,CH,1.08,8,146.1,TRUE,5.337962605
1998,CH,1.34,8,146.1,TRUE,6.433145025
1999,CH,2.53,8,146.1,TRUE,6.188373569
2000,CH,1.22,8,146.1,TRUE,6.538412325
2001,CH,1.33,8,146.1,TRUE,5.459809014
2002,CH,0.61,8,146.1,TRUE,6.51307989
2003,CH,0.31,8,146.1,TRUE,6.536735386
2004,CH,0.55,8,146.1,TRUE,7.07130872
2005,CH,0.22,8,146.1,TRUE,6.316296158
2006,CH,0.72,8,146.1,TRUE,5.518778562
2007,CH,1.23,8,146.1,TRUE,5.345832957
2008,CH,3.39,8,146.1,TRUE,4.49273465
2009,CH,1.8,8,146.1,TRUE,5.556296935
2010,CH,0.9,8,146.1,TRUE,5.507753076
2011,CH,0.35,8,146.1,TRUE,5.436669935
2012,CH,0.88,8,146.1,TRUE,5.35313122
2013,CH,1.73,8,146.1,TRUE,5.444830699
2014,CH,0.98,8,146.1,TRUE,5.412810164
2015,CH,1.02,8,146.1,TRUE,5.47077056
2016,CH,0.53,8,146.1,TRUE,5.530519169
2017,CH,0.31,8,146.1,TRUE,8.120982259
2018,CH,0.37,8,146.1,TRUE,5.099367317
2019,CH,0.49,8,146.1,TRUE,5.424831186
1995,CH,0.28,9,183.1,TRUE,6.58713298
1996,CH,1.18,9,183.1,TRUE,5.219182535
1997,CH,6.67,9,183.1,TRUE,5.337962605
1998,CH,0.84,9,183.1,TRUE,6.433145025
1999,CH,2.82,9,183.1,TRUE,6.188373569
2000,CH,2.46,9,183.1,TRUE,6.538412325
2001,CH,1.39,9,183.1,TRUE,5.459809014
2002,CH,1.08,9,183.1,TRUE,6.51307989
2003,CH,0.51,9,183.1,TRUE,6.536735386
2004,CH,0.46,9,183.1,TRUE,7.07130872
2005,CH,0.31,9,183.1,TRUE,6.316296158
2006,CH,0.72,9,183.1,TRUE,5.518778562
2007,CH,1.44,9,183.1,TRUE,5.345832957
2008,CH,2.62,9,183.1,TRUE,4.49273465
2009,CH,1.34,9,183.1,TRUE,5.556296935
2010,CH,0.88,9,183.1,TRUE,5.507753076
2011,CH,0.43,9,183.1,TRUE,5.436669935
2012,CH,0.95,9,183.1,TRUE,5.35313122
2013,CH,1.44,9,183.1,TRUE,5.444830699
2014,CH,0.4,9,183.1,TRUE,5.412810164
2015,CH,0.91,9,183.1,TRUE,5.47077056
2016,CH,0.62,9,183.1,TRUE,5.530519169
2018,CH,0.31,9,183.1,TRUE,5.099367317
2019,CH,0.51,9,183.1,TRUE,5.424831186
1998,CH,1.27,10,211.7,TRUE,6.433145025
1999,CH,2.09,10,211.7,TRUE,6.188373569
2000,CH,1.07,10,211.7,TRUE,6.538412325
2002,CH,0.6,10,211.7,TRUE,6.51307989
2003,CH,0.17,10,211.7,TRUE,6.536735386
2004,CH,0.72,10,211.7,TRUE,7.07130872
2006,CH,1.24,10,211.7,TRUE,5.518778562
2007,CH,0.89,10,211.7,TRUE,5.345832957
2008,CH,2.47,10,211.7,TRUE,4.49273465
2009,CH,1.48,10,211.7,TRUE,5.556296935
2010,CH,0.91,10,211.7,TRUE,5.507753076
2011,CH,0.48,10,211.7,TRUE,5.436669935
2012,CH,0.89,10,211.7,TRUE,5.35313122
2013,CH,1.16,10,211.7,TRUE,5.444830699
2014,CH,0.48,10,211.7,TRUE,5.412810164
2016,CH,1.01,10,211.7,TRUE,5.530519169
2018,CH,0.61,10,211.7,TRUE,5.099367317
2019,CH,0.7,10,211.7,TRUE,5.424831186
1997,ST,1.87,8,146.1,TRUE,5.337962605
1998,ST,0.34,8,146.1,TRUE,6.433145025
1999,ST,2.69,8,146.1,TRUE,6.188373569
2000,ST,3.5,8,146.1,TRUE,6.538412325
2001,ST,3.09,8,146.1,TRUE,5.459809014
2002,ST,3.91,8,146.1,TRUE,6.51307989
2003,ST,1.73,8,146.1,TRUE,6.536735386
2004,ST,0.91,8,146.1,TRUE,7.07130872
2005,ST,0.97,8,146.1,TRUE,6.316296158
2006,ST,1.23,8,146.1,TRUE,5.518778562
2007,ST,4.25,8,146.1,TRUE,5.345832957
2008,ST,3.88,8,146.1,TRUE,4.49273465
2009,ST,3.06,8,146.1,TRUE,5.556296935
2010,ST,2.38,8,146.1,TRUE,5.507753076
2011,ST,1.61,8,146.1,TRUE,5.436669935
2012,ST,1.46,8,146.1,TRUE,5.35313122
2013,ST,2.79,8,146.1,TRUE,5.444830699
2014,ST,2.23,8,146.1,TRUE,5.412810164
2015,ST,0.15,8,146.1,TRUE,5.47077056
2016,ST,0.59,8,146.1,TRUE,5.530519169
2017,ST,1.14,8,146.1,TRUE,8.120982259
2018,ST,1.62,8,146.1,TRUE,5.099367317
1999,ST,4.44,9,183.1,TRUE,6.188373569
2000,ST,3.37,9,183.1,TRUE,6.538412325
2002,ST,1.61,9,183.1,TRUE,6.51307989
2003,ST,2.75,9,183.1,TRUE,6.536735386
2004,ST,0.87,9,183.1,TRUE,7.07130872
2005,ST,0.62,9,183.1,TRUE,6.316296158
2006,ST,1.56,9,183.1,TRUE,5.518778562
2007,ST,4.85,9,183.1,TRUE,5.345832957
2008,ST,5.09,9,183.1,TRUE,4.49273465
2009,ST,4.93,9,183.1,TRUE,5.556296935
2010,ST,2.64,9,183.1,TRUE,5.507753076
2011,ST,1.56,9,183.1,TRUE,5.436669935
2012,ST,3.7,9,183.1,TRUE,5.35313122
2013,ST,2.98,9,183.1,TRUE,5.444830699
2014,ST,1.62,9,183.1,TRUE,5.412810164
2015,ST,0.15,9,183.1,TRUE,5.47077056
2016,ST,1.24,9,183.1,TRUE,5.530519169
2017,ST,1.38,9,183.1,TRUE,8.120982259
2018,ST,1.85,9,183.1,TRUE,5.099367317
1999,ST,2.99,10,211.7,TRUE,6.188373569
2000,ST,2.73,10,211.7,TRUE,6.538412325
2002,ST,2.22,10,211.7,TRUE,6.51307989
2003,ST,2.2,10,211.7,TRUE,6.536735386
2004,ST,0.63,10,211.7,TRUE,7.07130872
2006,ST,1.16,10,211.7,TRUE,5.518778562
2007,ST,4.66,10,211.7,TRUE,5.345832957
2008,ST,2.44,10,211.7,TRUE,4.49273465
2009,ST,1.25,10,211.7,TRUE,5.556296935
2010,ST,1.67,10,211.7,TRUE,5.507753076
2011,ST,0.96,10,211.7,TRUE,5.436669935
2012,ST,2.46,10,211.7,TRUE,5.35313122
2013,ST,3.67,10,211.7,TRUE,5.444830699
2014,ST,1.13,10,211.7,TRUE,5.412810164
2016,ST,1.71,10,211.7,TRUE,5.530519169
2017,ST,1.55,10,211.7,TRUE,8.120982259
2018,ST,1.83,10,211.7,TRUE,5.099367317
